fiscal_year,Customer,SubCustomer,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2005,Defense,Army,N,Sometimes Small Vendor,PDuns,0,1,1,5480,7433,76022,7719566009.4456
2005,Defense,Army,N,Sometimes Small Vendor,PDuns,1,0,0,1,1,1,3985.0000
2005,Defense,Army,N,Sometimes Small Vendor,PDuns,1,0,1,4,4,7,54836.0000
2005,Defense,Army,N,Sometimes Small Vendor,PDuns,1,1,1,28,28,319,43006882.0000
2005,Defense,Army,N,Sometimes Small Vendor,PID,0,0,1,15,15,72,514697.0000
2005,Defense,Army,N,Sometimes Small Vendor,PID,0,1,1,764,764,47620,15348157167.8996
2005,Defense,Army,S,Always Small Vendor,PDuns,NULL,0,0,87,87,0,0.0000
2005,Defense,Army,S,Always Small Vendor,PDuns,NULL,0,1,10,10,2,20649.0000
2005,Defense,Army,S,Always Small Vendor,PDuns,NULL,1,1,90,90,3,71238.0000
2005,Defense,Army,S,Always Small Vendor,PDuns,0,0,0,4308,4312,6753,12938427.5801
2005,Defense,Army,S,Always Small Vendor,PDuns,0,0,1,11615,11642,23987,184208595.6100
2005,Defense,Army,S,Always Small Vendor,PDuns,0,1,1,12993,13111,74656,8627514522.2818
2005,Defense,Army,S,Always Small Vendor,PDuns,1,0,0,2,2,45,6058.5200
2005,Defense,Army,S,Always Small Vendor,PDuns,1,0,1,4,4,4,50104.0000
2005,Defense,Army,S,Always Small Vendor,PDuns,1,1,1,7,7,10,1633238.4219
2005,Defense,Army,S,Always Small Vendor,PID,0,0,0,7,7,12,-1816.0000
2005,Defense,Army,S,Always Small Vendor,PID,0,0,1,22,22,46,493340.0000
2005,Defense,Army,S,Always Small Vendor,PID,0,1,1,187,187,2456,1115900462.2204
2005,Defense,DLA,B,Big Five,PDuns,0,1,1,2,4,80,1760386.0000
2005,Defense,DLA,B,Big Five,PID,0,1,1,5,5,10519,321314246.1484
2005,Defense,DLA,J,Large: Big 5 JV,PID,0,1,1,1,1,5,1307198.0000
2005,Defense,DLA,L,Large Vendor,PDuns,0,0,0,1,5,641,6621596.0000
2005,Defense,DLA,L,Large Vendor,PDuns,0,0,1,2,2,24,154209.0000
2005,Defense,DLA,L,Large Vendor,PDuns,0,1,1,24,100,10531,279172292.1172
2005,Defense,DLA,L,Large Vendor,PDuns,1,1,1,1,1,4,14486991.0000
2005,Defense,DLA,L,Large Vendor,PID,0,0,0,1,1,4,8069.0000
2005,Defense,DLA,L,Large Vendor,PID,0,1,1,128,128,225235,11784115007.3875
2005,Defense,DLA,L,Large Vendor,PID,1,1,1,7,7,40,1024797006.0000
2005,Defense,DLA,M,Medium Vendor,PDuns,NULL,0,0,5,5,0,0.0000
2005,Defense,DLA,M,Medium Vendor,PDuns,NULL,1,1,5,5,54,157334.1298
2005,Defense,DLA,M,Medium Vendor,PDuns,0,0,0,72,82,478,2661431.0000
2005,Defense,DLA,M,Medium Vendor,PDuns,0,0,1,166,167,1351,11793175.8750
2005,Defense,DLA,M,Medium Vendor,PDuns,0,1,1,348,372,21594,1504372357.5855
2005,Defense,DLA,M,Medium Vendor,PDuns,1,0,0,17,17,81,47626.0000
2005,Defense,DLA,M,Medium Vendor,PDuns,1,0,1,58,58,6834,2569220.7202
2005,Defense,DLA,M,Medium Vendor,PDuns,1,1,1,173,175,2771,742677254.4538
2005,Defense,DLA,M,Medium Vendor,PID,NULL,0,0,1,1,0,0.0000
2005,Defense,DLA,M,Medium Vendor,PID,0,0,1,1,1,2,40959.0000
2005,Defense,DLA,M,Medium Vendor,PID,0,1,1,39,39,16035,1293300150.0000
2005,Defense,DLA,M,Medium Vendor,PID,1,1,1,9,9,110,686146964.0000
2005,Defense,DLA,N,Sometimes Small Vendor,Duns,0,1,1,4,3,449,9675156.0000
2005,Defense,DLA,N,Sometimes Small Vendor,PDuns,NULL,1,1,2,2,0,0.0000
2005,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,0,0,22,22,49,161180.0000
2005,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,0,1,289,293,2314,15001330.0000
2005,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,1,1,2136,2679,133561,4241262994.3742
2005,Defense,DLA,N,Sometimes Small Vendor,PDuns,1,0,1,2,2,8,25172.0000
2005,Defense,DLA,N,Sometimes Small Vendor,PDuns,1,1,1,8,8,101,1499430.0000
2005,Defense,DLA,N,Sometimes Small Vendor,PID,0,0,1,4,4,9,78135.0000
2005,Defense,DLA,N,Sometimes Small Vendor,PID,0,1,1,302,302,30700,2506888427.6794
2005,Defense,DLA,S,Always Small Vendor,PDuns,NULL,0,0,43,43,1,3929.9399
2005,Defense,DLA,S,Always Small Vendor,PDuns,NULL,1,1,15,15,0,0.0000
2005,Defense,DLA,S,Always Small Vendor,PDuns,0,0,0,580,580,1578,527423.8899
2005,Defense,DLA,S,Always Small Vendor,PDuns,0,0,1,2368,2373,33583,227272649.2100
2005,Defense,DLA,S,Always Small Vendor,PDuns,0,1,1,3430,3482,106578,3041510802.2820
2005,Defense,DLA,S,Always Small Vendor,PID,0,0,0,1,1,1,3144.0000
2005,Defense,DLA,S,Always Small Vendor,PID,0,0,1,4,4,41,418669.0000
2005,Defense,DLA,S,Always Small Vendor,PID,0,1,1,23,23,378,210650434.0000
2005,Defense,MDA,B,Big Five,PID,0,1,1,5,5,168,3148856333.4375
2005,Defense,MDA,L,Large Vendor,PDuns,0,1,1,2,2,16,20764413.0000
2005,Defense,MDA,L,Large Vendor,PID,0,1,1,16,16,393,371824883.0000
2005,Defense,MDA,M,Medium Vendor,PDuns,0,0,1,1,1,1,21250.0000
2005,Defense,MDA,M,Medium Vendor,PDuns,0,1,1,7,7,23,21789872.0000
2005,Defense,MDA,M,Medium Vendor,PDuns,1,1,1,1,1,2,2140339.0000
2005,Defense,MDA,M,Medium Vendor,PID,0,1,1,2,2,10,3070141.0000
2005,Defense,MDA,M,Medium Vendor,PID,1,1,1,1,1,6,5892899.0000
2005,Defense,MDA,N,Sometimes Small Vendor,PDuns,0,0,1,1,1,1,16000.0000
2005,Defense,MDA,N,Sometimes Small Vendor,PDuns,0,1,1,37,37,96,41226675.7188
2005,Defense,MDA,N,Sometimes Small Vendor,PID,0,1,1,20,20,149,151832693.0000
2005,Defense,MDA,S,Always Small Vendor,PDuns,0,1,1,132,134,191,73260823.0000
2005,Defense,MDA,S,Always Small Vendor,PID,0,1,1,4,4,4,1049980.0000
2005,Defense,MilitaryHealth,B,Big Five,PID,0,1,1,1,1,6,2406363.0000
2005,Defense,MilitaryHealth,L,Large Vendor,PID,0,0,0,1,1,2,-70932.0000
2005,Defense,MilitaryHealth,L,Large Vendor,PID,0,1,1,12,12,345,4485989444.8125
2005,Defense,MilitaryHealth,M,Medium Vendor,PDuns,0,1,1,2,2,12,21842598.0000
2005,Defense,MilitaryHealth,M,Medium Vendor,PID,0,1,1,3,3,220,1873338205.0000
2005,Defense,MilitaryHealth,N,Sometimes Small Vendor,PDuns,0,1,1,10,10,15,672852.0000
2005,Defense,MilitaryHealth,N,Sometimes Small Vendor,PID,0,1,1,6,6,15,18817897.0000
2005,Defense,MilitaryHealth,S,Always Small Vendor,PDuns,0,0,0,1,1,2,0.0000
2005,Defense,MilitaryHealth,S,Always Small Vendor,PDuns,0,0,1,2,2,3,8327.0000
2005,Defense,MilitaryHealth,S,Always Small Vendor,PDuns,0,1,1,5,5,6,490012.0000
2005,Defense,Navy,B,Big Five,PDuns,0,1,1,1,13,420,123781769.5901
2005,Defense,Navy,B,Big Five,PID,0,1,1,5,5,19272,28316617856.3976
2005,Defense,Navy,J,Large: Big 5 JV,PID,0,1,1,2,2,96,1131118582.0000
2005,Defense,Navy,L,Large Vendor,Duns,1,1,1,1,1,136,173961.0000
2005,Defense,Navy,L,Large Vendor,PDuns,0,0,0,1,2,7,5182.0000
2005,Defense,Navy,L,Large Vendor,PDuns,0,0,1,2,2,6,190939.0000
2005,Defense,Navy,L,Large Vendor,PDuns,0,1,1,34,182,1744,278779106.5703
2005,Defense,Navy,L,Large Vendor,PDuns,1,1,1,1,1,16,1708120.0000
2005,Defense,Navy,L,Large Vendor,PID,0,1,1,170,170,57092,15980812068.2660
2005,Defense,Navy,L,Large Vendor,PID,1,1,1,3,3,647,41167042.0411
2005,Defense,Navy,M,Medium Vendor,PDuns,NULL,0,0,19,19,1,155300.0000
2005,Defense,Navy,M,Medium Vendor,PDuns,NULL,0,1,2,2,0,0.0000
2005,Defense,Navy,M,Medium Vendor,PDuns,NULL,1,1,9,9,0,0.0000
2005,Defense,Navy,M,Medium Vendor,PDuns,0,0,0,277,300,604,1371950.5000
2005,Defense,Navy,M,Medium Vendor,PDuns,0,0,1,580,583,1255,10243566.7500
2005,Defense,Navy,M,Medium Vendor,PDuns,0,1,1,977,1073,7829,1290287140.8344
2005,Defense,Navy,M,Medium Vendor,PDuns,1,0,0,531,531,1921,2122601.0000
2005,Defense,Navy,M,Medium Vendor,PDuns,1,0,1,757,760,3865,19945263.0000
2005,Defense,Navy,M,Medium Vendor,PDuns,1,1,1,1002,1022,20524,919284887.3935
2005,Defense,Navy,M,Medium Vendor,PID,NULL,0,0,1,1,0,0.0000
2005,Defense,Navy,M,Medium Vendor,PID,0,0,0,3,3,4,3316.0000
2005,Defense,Navy,M,Medium Vendor,PID,0,0,1,4,4,7,86439.0000
2005,Defense,Navy,M,Medium Vendor,PID,0,1,1,141,141,6063,1337963201.0254
2005,Defense,Navy,M,Medium Vendor,PID,1,0,0,2,2,2,4914.0000
2005,Defense,Navy,M,Medium Vendor,PID,1,0,1,1,1,3,38600.0000
2005,Defense,Navy,M,Medium Vendor,PID,1,1,1,10,10,828,47047691.7700
2005,Defense,Navy,N,Sometimes Small Vendor,Duns,0,1,1,5,4,1452,45216253.0000
2005,Defense,Navy,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,1,0,0.0000
2005,Defense,Navy,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,0,0.0000
2005,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,0,122,122,287,194979.0000
2005,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,1,1057,1102,4368,23794730.0001
2005,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,1,1,4530,5966,73766,4831053498.1844
2005,Defense,Navy,N,Sometimes Small Vendor,PDuns,1,0,1,7,7,21,206936.0000
2005,Defense,Navy,N,Sometimes Small Vendor,PDuns,1,1,1,9,9,269,2692932.8507
2005,Defense,Navy,N,Sometimes Small Vendor,PID,0,0,1,15,15,39,350171.0000
2005,Defense,Navy,N,Sometimes Small Vendor,PID,0,1,1,713,713,29867,5763770427.9146
2005,Defense,Navy,S,Always Small Vendor,PDuns,NULL,0,0,43,43,0,0.0000
2005,Defense,Navy,S,Always Small Vendor,PDuns,NULL,1,1,45,45,0,0.0000
2005,Defense,Navy,S,Always Small Vendor,PDuns,0,0,0,2823,2827,4865,8123356.1399
2005,Defense,Navy,S,Always Small Vendor,PDuns,0,0,1,6318,6343,18879,124056490.3904
2005,Defense,Navy,S,Always Small Vendor,PDuns,0,1,1,8416,8514,60492,4916903220.2093
2005,Defense,Navy,S,Always Small Vendor,PDuns,1,0,1,2,2,2,3440.0000
2005,Defense,Navy,S,Always Small Vendor,PDuns,1,1,1,1,1,1,29494.0000
2005,Defense,Navy,S,Always Small Vendor,PID,NULL,0,0,1,1,0,0.0000
2005,Defense,Navy,S,Always Small Vendor,PID,0,0,0,7,7,10,24354.0000
2005,Defense,Navy,S,Always Small Vendor,PID,0,0,1,19,19,117,500926.0000
2005,Defense,Navy,S,Always Small Vendor,PID,0,1,1,138,138,1659,391386723.9863
2005,Defense,Other DoD,B,Big Five,PDuns,0,1,1,1,3,6,4883279.0000
2005,Defense,Other DoD,B,Big Five,PID,0,1,1,5,5,2080,1731766465.8913
2005,Defense,Other DoD,L,Large Vendor,Duns,1,1,1,1,1,0,0.0000
2005,Defense,Other DoD,L,Large Vendor,PDuns,0,1,1,15,28,107,7872353.0000
2005,Defense,Other DoD,L,Large Vendor,PID,0,0,1,1,1,3,68345.2202
2005,Defense,Other DoD,L,Large Vendor,PID,0,1,1,101,101,12816,4288103674.8229
2005,Defense,Other DoD,L,Large Vendor,PID,1,1,1,1,1,41,4374866.0000
2005,Defense,Other DoD,M,Medium Vendor,PDuns,NULL,0,0,5,5,1,3500.0000
2005,Defense,Other DoD,M,Medium Vendor,PDuns,NULL,0,1,1,1,1,7980.0000
2005,Defense,Other DoD,M,Medium Vendor,PDuns,NULL,1,1,1,1,0,0.0000
2005,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,0,43,54,152,1152018.8819
2005,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,1,99,99,143,1317353.4405
2005,Defense,Other DoD,M,Medium Vendor,PDuns,0,1,1,216,230,985,145966963.7136
2005,Defense,Other DoD,M,Medium Vendor,PDuns,1,0,0,18,18,27,37544.4500
2005,Defense,Other DoD,M,Medium Vendor,PDuns,1,0,1,20,20,29,267626.8601
2005,Defense,Other DoD,M,Medium Vendor,PDuns,1,1,1,100,101,423,145061727.1903
2005,Defense,Other DoD,M,Medium Vendor,PID,0,0,0,1,1,1,4718.0000
2005,Defense,Other DoD,M,Medium Vendor,PID,0,0,1,2,2,22,144386.0000
2005,Defense,Other DoD,M,Medium Vendor,PID,0,1,1,37,37,580,144780989.3308
2005,Defense,Other DoD,N,Sometimes Small Vendor,Duns,0,1,1,3,2,2524,648893463.9063
2005,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,0,0,28,28,41,97291.0101
2005,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,0,1,205,207,369,2515189.0195
2005,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,1,1,1367,1523,7629,928425909.5912
2005,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,1,1,1,12,12,67,5249833.0636
2005,Defense,Other DoD,N,Sometimes Small Vendor,PID,0,0,1,5,5,24,143218.0000
2005,Defense,Other DoD,N,Sometimes Small Vendor,PID,0,1,1,352,352,4548,1600642942.1225
2005,Defense,Other DoD,S,Always Small Vendor,Name,1,0,0,4,1,4,9391.0102
2005,Defense,Other DoD,S,Always Small Vendor,PDuns,NULL,0,0,2,2,0,0.0000
2005,Defense,Other DoD,S,Always Small Vendor,PDuns,NULL,0,1,3,3,2,29410.0000
2005,Defense,Other DoD,S,Always Small Vendor,PDuns,NULL,1,1,1,1,0,0.0000
2005,Defense,Other DoD,S,Always Small Vendor,PDuns,0,0,0,245,245,309,628723.9900
2005,Defense,Other DoD,S,Always Small Vendor,PDuns,0,0,1,643,643,999,9267835.5899
2005,Defense,Other DoD,S,Always Small Vendor,PDuns,0,1,1,1330,1338,3859,630081429.8684
2005,Defense,Other DoD,S,Always Small Vendor,PDuns,1,0,0,1,1,1,3282.0000
2005,Defense,Other DoD,S,Always Small Vendor,PDuns,1,0,1,3,3,4,50269.1601
2005,Defense,Other DoD,S,Always Small Vendor,PDuns,1,1,1,5,5,19,1167254.0009
2005,Defense,Other DoD,S,Always Small Vendor,PID,0,0,0,1,1,6,-12201.0000
2005,Defense,Other DoD,S,Always Small Vendor,PID,0,0,1,4,4,4,20039.0000
2005,Defense,Other DoD,S,Always Small Vendor,PID,0,1,1,37,37,188,406411194.7188
2005,Defense,Other DoD,U,Unlabeled Vendor,Duns,1,0,1,1,1,1,16669.7598
2005,Defense,Other DoD,U,Unlabeled Vendor,Duns,1,1,1,4,1,10,945697.7246
2005,Defense,Other DoD,U,Unlabeled Vendor,Name,1,0,0,1,1,1,1743.1700
2005,Defense,Other DoD,U,Unlabeled Vendor,Name,1,1,1,5,2,23,1723906.5634
2006,Defense,Air Force,B,Big Five,PDuns,0,0,1,1,2,4,21332.0000
2006,Defense,Air Force,B,Big Five,PID,0,1,1,5,5,13704,30309580005.7163
2006,Defense,Air Force,J,Large: Big 5 JV,PID,1,1,1,1,1,15,58224019.0000
2006,Defense,Air Force,L,Large Vendor,PDuns,0,0,0,1,1,2,117328.0000
2006,Defense,Air Force,L,Large Vendor,PDuns,0,0,1,2,8,62,21271029.0000
2006,Defense,Air Force,L,Large Vendor,PDuns,0,1,1,35,101,537,90640029.0000
2006,Defense,Air Force,L,Large Vendor,PID,0,0,1,1,1,5,14344.0000
2006,Defense,Air Force,L,Large Vendor,PID,0,1,1,141,141,25533,16488212546.1789
2006,Defense,Air Force,L,Large Vendor,PID,1,1,1,3,3,31,94829739.0000
2006,Defense,Air Force,M,Medium Vendor,PDuns,NULL,0,0,13,13,0,0.0000
2006,Defense,Air Force,M,Medium Vendor,PDuns,NULL,1,1,11,11,0,0.0000
2006,Defense,Air Force,M,Medium Vendor,PDuns,0,0,0,137,137,211,-238565.0000
2006,Defense,Air Force,M,Medium Vendor,PDuns,0,0,1,306,308,541,5975116.0000
2006,Defense,Air Force,M,Medium Vendor,PDuns,0,1,1,656,716,2987,682635666.1192
2006,Defense,Air Force,M,Medium Vendor,PDuns,1,0,0,207,207,295,910446.0800
2006,Defense,Air Force,M,Medium Vendor,PDuns,1,0,1,643,646,1294,13009519.9801
2006,Defense,Air Force,M,Medium Vendor,PDuns,1,1,1,726,736,3914,541851993.7454
2006,Defense,Air Force,M,Medium Vendor,PID,0,0,0,1,1,1,5230.0000
2006,Defense,Air Force,M,Medium Vendor,PID,0,0,1,1,1,1,16000.0000
2006,Defense,Air Force,M,Medium Vendor,PID,0,1,1,101,101,1038,1433755326.7305
2006,Defense,Air Force,M,Medium Vendor,PID,1,1,1,8,8,79,89760411.0000
2006,Defense,Air Force,N,Sometimes Small Vendor,Duns,0,1,1,3,2,16780,128170647.5293
2006,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,0,0,55,55,82,173330.0000
2006,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,0,1,485,488,930,9462389.8000
2006,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,1,1,3284,4088,29491,3443547189.7452
2006,Defense,Air Force,N,Sometimes Small Vendor,PDuns,1,0,1,4,4,4,28568.0000
2006,Defense,Air Force,N,Sometimes Small Vendor,PDuns,1,1,1,27,28,380,37301039.0000
2006,Defense,Air Force,N,Sometimes Small Vendor,PID,0,0,1,2,2,2,6782.0000
2006,Defense,Air Force,N,Sometimes Small Vendor,PID,0,1,1,551,551,41829,5710887750.7423
2006,Defense,Air Force,N,Sometimes Small Vendor,PID,1,1,1,1,1,3,94624.0000
2006,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,0,0,13,13,0,0.0000
2006,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,0,1,1,1,0,0.0000
2006,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,1,1,53,53,0,0.0000
2006,Defense,Air Force,S,Always Small Vendor,PDuns,0,0,0,1126,1126,1503,3343844.6700
2006,Defense,Air Force,S,Always Small Vendor,PDuns,0,0,1,3375,3381,5684,52811637.7604
2006,Defense,Air Force,S,Always Small Vendor,PDuns,0,1,1,6259,6327,27361,3719131234.4004
2006,Defense,Air Force,S,Always Small Vendor,PDuns,1,0,0,1,1,1,1939.0000
2006,Defense,Air Force,S,Always Small Vendor,PDuns,1,0,1,1,1,1,22177.0000
2006,Defense,Air Force,S,Always Small Vendor,PDuns,1,1,1,5,5,7,3784655.0000
2006,Defense,Air Force,S,Always Small Vendor,PID,0,0,0,1,1,3,2300.0000
2006,Defense,Air Force,S,Always Small Vendor,PID,0,0,1,5,5,8,49195.0000
2006,Defense,Air Force,S,Always Small Vendor,PID,0,1,1,130,130,944,240711439.2368
2006,Defense,Army,B,Big Five,PDuns,0,0,1,1,4,40,22796553.1875
2006,Defense,Army,B,Big Five,PID,0,1,1,5,5,9517,17809464410.2888
2006,Defense,Army,J,Large: Big 5 JV,PID,0,1,1,3,3,144,423881147.7402
2006,Defense,Army,L,Large Vendor,Duns,0,1,1,1,1,2478,221359569.2434
2006,Defense,Army,L,Large Vendor,PDuns,0,0,1,1,5,11,1120648.0000
2006,Defense,Army,L,Large Vendor,PDuns,0,1,1,50,285,2041,268500269.0201
2006,Defense,Army,L,Large Vendor,PID,NULL,0,0,1,1,0,0.0000
2006,Defense,Army,L,Large Vendor,PID,0,0,1,2,2,7,13994.0000
2006,Defense,Army,L,Large Vendor,PID,0,1,1,188,188,44897,29761179171.7260
2006,Defense,Army,L,Large Vendor,PID,1,1,1,6,6,907,298159279.1007
2006,Defense,Army,M,Medium Vendor,PDuns,NULL,0,0,28,28,0,0.0000
2006,Defense,Army,M,Medium Vendor,PDuns,NULL,0,1,5,5,2,20566.0000
2006,Defense,Army,M,Medium Vendor,PDuns,NULL,1,1,69,69,305,9487493.0000
2006,Defense,Army,M,Medium Vendor,PDuns,0,0,0,482,493,826,15947363.3999
2006,Defense,Army,M,Medium Vendor,PDuns,0,0,1,943,947,2039,12085527.3791
2006,Defense,Army,M,Medium Vendor,PDuns,0,1,1,1945,2116,14956,4234853839.8902
2006,Defense,Army,M,Medium Vendor,PDuns,1,0,0,589,590,1131,-9362202.5399
2006,Defense,Army,M,Medium Vendor,PDuns,1,0,1,759,761,1874,11364876.4797
2006,Defense,Army,M,Medium Vendor,PDuns,1,1,1,1655,1665,13617,2534960469.3344
2006,Defense,Army,M,Medium Vendor,PID,NULL,0,1,1,1,1,-811.0000
2006,Defense,Army,M,Medium Vendor,PID,NULL,1,1,1,1,0,0.0000
2006,Defense,Army,M,Medium Vendor,PID,0,0,0,3,3,10,563.0000
2006,Defense,Army,M,Medium Vendor,PID,0,0,1,8,8,19,155530.0000
2006,Defense,Army,M,Medium Vendor,PID,0,1,1,169,169,5458,3488476320.2678
2006,Defense,Army,M,Medium Vendor,PID,1,0,0,1,1,2,0.0000
2006,Defense,Army,M,Medium Vendor,PID,1,0,1,3,3,6,13747.0000
2006,Defense,Army,M,Medium Vendor,PID,1,1,1,20,20,422,603693895.4614
2006,Defense,Army,N,Sometimes Small Vendor,Duns,0,1,1,5,4,42694,6748965306.8839
2006,Defense,Army,N,Sometimes Small Vendor,Name,0,1,1,1,1,8,453265.0000
2006,Defense,Army,N,Sometimes Small Vendor,PDuns,NULL,1,1,3,3,0,0.0000
2006,Defense,Army,N,Sometimes Small Vendor,PDuns,0,0,0,160,160,402,581699.6799
2006,Defense,Army,N,Sometimes Small Vendor,PDuns,0,0,1,1167,1206,3256,17407813.3902
2006,Defense,Army,N,Sometimes Small Vendor,PDuns,0,1,1,5906,7912,78250,7994574743.1843
2006,Defense,Army,N,Sometimes Small Vendor,PDuns,1,0,0,10,10,32,45215.0000
2006,Defense,Army,N,Sometimes Small Vendor,PDuns,1,0,1,38,38,132,721143.0000
2006,Defense,Army,N,Sometimes Small Vendor,PDuns,1,1,1,170,171,2603,229358093.2117
2006,Defense,Army,N,Sometimes Small Vendor,PID,0,0,0,1,1,5,-125646.0000
2006,Defense,Army,N,Sometimes Small Vendor,PID,0,0,1,7,7,12,70496.0000
2006,Defense,Army,N,Sometimes Small Vendor,PID,0,1,1,775,775,48279,15945751563.3631
2006,Defense,Army,N,Sometimes Small Vendor,PID,1,1,1,1,1,8,5858307.0000
2006,Defense,Army,S,Always Small Vendor,Name,1,0,1,1,1,1,-31.0000
2006,Defense,Army,S,Always Small Vendor,PDuns,NULL,0,0,75,75,0,0.0000
2006,Defense,Army,S,Always Small Vendor,PDuns,NULL,0,1,16,16,2,25000.0000
2006,Defense,Army,S,Always Small Vendor,PDuns,NULL,1,1,189,189,4,1220329.0000
2006,Defense,Army,S,Always Small Vendor,PDuns,0,0,0,3529,3532,6010,8383060.4205
2006,Defense,Army,S,Always Small Vendor,PDuns,0,0,1,9395,9421,18330,114827525.9276
2006,Defense,Army,S,Always Small Vendor,PDuns,0,1,1,14895,15066,81234,9971722302.5049
2006,Defense,Army,S,Always Small Vendor,PDuns,1,0,0,55,55,132,209602.6200
2006,Defense,Army,S,Always Small Vendor,PDuns,1,0,1,66,66,101,940070.5703
2006,Defense,Army,S,Always Small Vendor,PDuns,1,1,1,115,115,256,17797409.0000
2006,Defense,Army,S,Always Small Vendor,PID,0,0,0,4,4,8,3807.0000
2006,Defense,Army,S,Always Small Vendor,PID,0,0,1,16,16,28,68745.0000
2006,Defense,Army,S,Always Small Vendor,PID,0,1,1,198,198,3002,771488176.5027
2006,Defense,Army,U,Unlabeled Vendor,Duns,1,0,0,4,1,6,2400.0000
2006,Defense,Army,U,Unlabeled Vendor,Duns,1,0,1,1,1,1,-3366.0000
2006,Defense,Army,U,Unlabeled Vendor,Duns,1,1,1,1,1,1,91144.0000
2006,Defense,Army,U,Unlabeled Vendor,Name,1,0,1,2,1,2,-7008.0000
2006,Defense,Army,U,Unlabeled Vendor,Name,1,1,1,1,1,1,0.0000
2006,Defense,DLA,B,Big Five,PID,0,1,1,5,5,10996,342953924.3906
2006,Defense,DLA,J,Large: Big 5 JV,PID,0,1,1,1,1,10,51408.0000
2006,Defense,DLA,L,Large Vendor,PDuns,0,0,1,1,2,4,57977.0000
2006,Defense,DLA,L,Large Vendor,PDuns,0,1,1,26,76,3872,69622997.3830
2006,Defense,DLA,L,Large Vendor,PDuns,1,1,1,1,1,3,25346955.0000
2006,Defense,DLA,L,Large Vendor,PID,0,1,1,131,131,217164,13725049994.9449
2006,Defense,DLA,L,Large Vendor,PID,1,0,0,1,1,2,-2090162.0000
2006,Defense,DLA,L,Large Vendor,PID,1,1,1,9,9,60,2876895226.2500
2006,Defense,DLA,M,Medium Vendor,PDuns,NULL,0,0,4,4,0,0.0000
2006,Defense,DLA,M,Medium Vendor,PDuns,NULL,0,1,1,1,49,144120.5400
2006,Defense,DLA,M,Medium Vendor,PDuns,NULL,1,1,4,4,0,0.0000
2006,Defense,DLA,M,Medium Vendor,PDuns,0,0,0,53,54,112,50030.0000
2006,Defense,DLA,M,Medium Vendor,PDuns,0,0,1,127,129,1066,14611942.8750
2006,Defense,DLA,M,Medium Vendor,PDuns,0,1,1,256,287,11984,1399986818.9484
2006,Defense,DLA,M,Medium Vendor,PDuns,1,0,0,18,18,33,-30531275.7900
2006,Defense,DLA,M,Medium Vendor,PDuns,1,0,1,65,65,446,4191719.0000
2006,Defense,DLA,M,Medium Vendor,PDuns,1,1,1,143,144,3568,1054616536.0991
2006,Defense,DLA,M,Medium Vendor,PID,0,0,0,3,3,7,5676.0000
2006,Defense,DLA,M,Medium Vendor,PID,0,0,1,2,2,9,111987.0000
2006,Defense,DLA,M,Medium Vendor,PID,0,1,1,26,26,7866,680629986.5996
2006,Defense,DLA,M,Medium Vendor,PID,1,1,1,12,12,475,2335212042.0000
2006,Defense,DLA,N,Sometimes Small Vendor,Duns,0,1,1,3,3,660,12856810.0000
2006,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,0,0,24,24,48,109892.6499
2006,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,0,1,285,290,2830,20246480.0000
2006,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,1,1,2142,2653,120886,4023859104.9220
2006,Defense,DLA,N,Sometimes Small Vendor,PDuns,1,1,1,11,11,46,515116.0000
2006,Defense,DLA,N,Sometimes Small Vendor,PID,0,0,1,3,3,8,90458.0000
2006,Defense,DLA,N,Sometimes Small Vendor,PID,0,1,1,304,304,27665,2447955162.5570
2006,Defense,DLA,S,Always Small Vendor,PDuns,NULL,0,0,28,28,0,0.0000
2006,Defense,DLA,S,Always Small Vendor,PDuns,NULL,1,1,19,19,0,0.0000
2006,Defense,DLA,S,Always Small Vendor,PDuns,0,0,0,541,541,1304,2799474.0300
