fiscal_year,Customer,PlatformPortfolio,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2008,Defense,Other Services,N,Sometimes Small Vendor,PID,1,1,1,1,1,16,1427656.227
2008,Defense,Other Services,S,Always Small Vendor,PDuns,NULL,0,0,42,42,0,0
2008,Defense,Other Services,S,Always Small Vendor,PDuns,NULL,0,1,14,14,0,0
2008,Defense,Other Services,S,Always Small Vendor,PDuns,NULL,1,1,169,170,0,0
2008,Defense,Other Services,S,Always Small Vendor,PDuns,0,0,0,397,399,820,789135.9003
2008,Defense,Other Services,S,Always Small Vendor,PDuns,0,0,1,1227,1230,2228,9584299.732
2008,Defense,Other Services,S,Always Small Vendor,PDuns,0,1,1,3443,3474,14000,1092182032
2008,Defense,Other Services,S,Always Small Vendor,PDuns,1,0,0,16,16,26,114.31
2008,Defense,Other Services,S,Always Small Vendor,PDuns,1,0,1,33,33,65,217747.75
2008,Defense,Other Services,S,Always Small Vendor,PDuns,1,1,1,92,92,205,8857619.327
2008,Defense,Other Services,S,Always Small Vendor,PID,0,0,1,2,2,2,2079
2008,Defense,Other Services,S,Always Small Vendor,PID,0,1,1,34,34,291,78268732.24
2008,Defense,Other Services,S,Always Small Vendor,PID,1,1,1,1,1,1,-2565
2008,Defense,Other Services,U,Unlabeled Vendor,Duns,1,0,1,1,1,1,16927
2008,Defense,Other Services,U,Unlabeled Vendor,Duns,1,1,1,1,1,7,11165.4298
2008,Defense,Ships & Submarines,NULL,NULL,PID,NULL,NULL,NULL,2,2,6,94077
2008,Defense,Ships & Submarines,B,Big Five,PDuns,0,1,1,1,1,10,254671
2008,Defense,Ships & Submarines,B,Big Five,PID,0,1,1,5,5,10430,12363723633
2008,Defense,Ships & Submarines,L,Large Vendor,PDuns,0,0,1,1,1,3,31189.3
2008,Defense,Ships & Submarines,L,Large Vendor,PDuns,0,1,1,19,51,936,53861852.53
2008,Defense,Ships & Submarines,L,Large Vendor,PDuns,1,0,0,1,1,5,59041.1992
2008,Defense,Ships & Submarines,L,Large Vendor,PDuns,1,1,1,1,1,2,3000
2008,Defense,Ships & Submarines,L,Large Vendor,PID,0,1,1,83,83,7967,4037423798
2008,Defense,Ships & Submarines,L,Large Vendor,PID,1,1,1,1,1,2,1018278
2008,Defense,Ships & Submarines,M,Medium Vendor,PDuns,NULL,0,0,8,8,0,0
2008,Defense,Ships & Submarines,M,Medium Vendor,PDuns,NULL,1,1,7,7,6,5794333
2008,Defense,Ships & Submarines,M,Medium Vendor,PDuns,0,0,0,24,24,41,-4599.8902
2008,Defense,Ships & Submarines,M,Medium Vendor,PDuns,0,0,1,43,43,80,384228.8003
2008,Defense,Ships & Submarines,M,Medium Vendor,PDuns,0,1,1,150,178,1585,230456237.1
2008,Defense,Ships & Submarines,M,Medium Vendor,PDuns,1,0,0,41,41,80,76794.9699
2008,Defense,Ships & Submarines,M,Medium Vendor,PDuns,1,0,1,46,47,367,689833.0001
2008,Defense,Ships & Submarines,M,Medium Vendor,PDuns,1,1,1,157,162,2659,106653031.8
2008,Defense,Ships & Submarines,M,Medium Vendor,PID,0,1,1,14,14,312,113540776.6
2008,Defense,Ships & Submarines,M,Medium Vendor,PID,1,1,1,2,2,5,744029.0391
2008,Defense,Ships & Submarines,N,Sometimes Small Vendor,Duns,0,1,1,5,3,234,22918684.93
2008,Defense,Ships & Submarines,N,Sometimes Small Vendor,PDuns,0,0,0,20,20,60,46075.5298
2008,Defense,Ships & Submarines,N,Sometimes Small Vendor,PDuns,0,0,1,106,111,365,1289791.56
2008,Defense,Ships & Submarines,N,Sometimes Small Vendor,PDuns,0,1,1,1693,2021,22039,886390488.5
2008,Defense,Ships & Submarines,N,Sometimes Small Vendor,PDuns,1,0,0,1,1,2,934.45
2008,Defense,Ships & Submarines,N,Sometimes Small Vendor,PDuns,1,0,1,3,3,10,36523.3999
2008,Defense,Ships & Submarines,N,Sometimes Small Vendor,PDuns,1,1,1,36,36,1226,11439606.05
2008,Defense,Ships & Submarines,N,Sometimes Small Vendor,PID,0,0,1,1,1,3,-88604
2008,Defense,Ships & Submarines,N,Sometimes Small Vendor,PID,0,1,1,194,194,5613,691686949.4
2008,Defense,Ships & Submarines,S,Always Small Vendor,PDuns,NULL,0,0,5,5,0,0
2008,Defense,Ships & Submarines,S,Always Small Vendor,PDuns,NULL,1,1,7,7,0,0
2008,Defense,Ships & Submarines,S,Always Small Vendor,PDuns,0,0,0,213,213,368,877835.5012
2008,Defense,Ships & Submarines,S,Always Small Vendor,PDuns,0,0,1,579,580,1211,4705133.003
2008,Defense,Ships & Submarines,S,Always Small Vendor,PDuns,0,1,1,2129,2167,14212,633716648.1
2008,Defense,Ships & Submarines,S,Always Small Vendor,PDuns,1,0,0,1,1,1,2141
2008,Defense,Ships & Submarines,S,Always Small Vendor,PDuns,1,0,1,5,5,5,34329.0904
2008,Defense,Ships & Submarines,S,Always Small Vendor,PDuns,1,1,1,4,4,17,943448.5898
2008,Defense,Ships & Submarines,S,Always Small Vendor,PID,0,0,1,1,1,1,4590
2008,Defense,Ships & Submarines,S,Always Small Vendor,PID,0,1,1,22,22,258,177542739.1
2008,Defense,Space Systems,B,Big Five,PID,0,1,1,5,5,1352,6795657410
2008,Defense,Space Systems,J,Large: Big 5 JV,PID,0,1,1,1,1,48,27590539.88
2008,Defense,Space Systems,L,Large Vendor,PDuns,0,1,1,2,2,10,1393412
2008,Defense,Space Systems,L,Large Vendor,PID,0,1,1,31,31,953,622628531.6
2008,Defense,Space Systems,M,Medium Vendor,PDuns,0,1,1,20,25,146,77942155.17
2008,Defense,Space Systems,M,Medium Vendor,PDuns,1,0,0,1,1,2,341
2008,Defense,Space Systems,M,Medium Vendor,PDuns,1,0,1,2,2,28,48868.96
2008,Defense,Space Systems,M,Medium Vendor,PDuns,1,1,1,6,6,47,172320.12
2008,Defense,Space Systems,M,Medium Vendor,PID,0,1,1,7,7,31,22362107
2008,Defense,Space Systems,N,Sometimes Small Vendor,Duns,0,1,1,1,1,1,3020
2008,Defense,Space Systems,N,Sometimes Small Vendor,PDuns,0,1,1,111,113,494,130498602.2
2008,Defense,Space Systems,N,Sometimes Small Vendor,PDuns,1,1,1,1,1,2,7848
2008,Defense,Space Systems,N,Sometimes Small Vendor,PID,0,1,1,68,68,589,1241865273
2008,Defense,Space Systems,S,Always Small Vendor,PDuns,0,0,0,1,1,1,39162
2008,Defense,Space Systems,S,Always Small Vendor,PDuns,0,0,1,3,3,3,12840
2008,Defense,Space Systems,S,Always Small Vendor,PDuns,0,1,1,308,312,1067,181099235.8
2008,Defense,Space Systems,S,Always Small Vendor,PID,0,1,1,15,15,39,8150786.852
2009,Defense,NULL,B,Big Five,PID,0,1,1,1,1,3,601880.3516
2009,Defense,NULL,J,Large: Big 5 JV,PID,0,1,1,1,1,1,0
2009,Defense,NULL,L,Large Vendor,PDuns,0,1,1,1,1,0,0
2009,Defense,NULL,L,Large Vendor,PID,0,1,1,4,4,2,0
2009,Defense,NULL,L,Large Vendor,PID,1,1,1,1,1,1,-62365.6992
2009,Defense,NULL,M,Medium Vendor,PDuns,NULL,1,1,1,1,0,0
2009,Defense,NULL,M,Medium Vendor,PDuns,0,1,1,1,1,0,0
2009,Defense,NULL,M,Medium Vendor,PID,0,1,1,1,1,3,-22267.3501
2009,Defense,NULL,N,Sometimes Small Vendor,PDuns,0,0,1,1,1,0,0
2009,Defense,NULL,N,Sometimes Small Vendor,PDuns,0,1,1,5,5,4,298708.8198
2009,Defense,NULL,N,Sometimes Small Vendor,PID,0,1,1,5,5,6,202144.9904
2009,Defense,NULL,S,Always Small Vendor,PDuns,0,1,1,3,3,2,-31932.9792
2009,Defense,Aircraft,NULL,NULL,PID,NULL,NULL,NULL,3,3,45,2186821.428
2009,Defense,Aircraft,B,Big Five,PDuns,0,1,1,2,2,13,2266364.36
2009,Defense,Aircraft,B,Big Five,PID,0,1,1,5,5,16920,35549973324
2009,Defense,Aircraft,J,Large: Big 5 JV,PID,0,1,1,5,5,451,2791455600
2009,Defense,Aircraft,L,Large Vendor,PDuns,0,0,0,1,3,18,1914651.848
2009,Defense,Aircraft,L,Large Vendor,PDuns,0,0,1,1,7,104,32904324.17
2009,Defense,Aircraft,L,Large Vendor,PDuns,0,1,1,16,60,1323,244373620.6
2009,Defense,Aircraft,L,Large Vendor,PDuns,1,1,1,2,6,87,6153650.72
2009,Defense,Aircraft,L,Large Vendor,PID,0,1,1,77,77,38097,20084071181
2009,Defense,Aircraft,L,Large Vendor,PID,1,1,1,2,2,4,1559035.268
2009,Defense,Aircraft,M,Medium Vendor,PDuns,NULL,0,0,9,9,18,4278965.006
2009,Defense,Aircraft,M,Medium Vendor,PDuns,NULL,1,1,4,4,0,0
2009,Defense,Aircraft,M,Medium Vendor,PDuns,0,0,0,16,16,23,-69361.47
2009,Defense,Aircraft,M,Medium Vendor,PDuns,0,0,1,19,19,27,155204.6602
2009,Defense,Aircraft,M,Medium Vendor,PDuns,0,1,1,136,185,3932,484894842.9
2009,Defense,Aircraft,M,Medium Vendor,PDuns,1,0,0,10,10,18,121977.65
2009,Defense,Aircraft,M,Medium Vendor,PDuns,1,0,1,12,12,15,82269.4404
2009,Defense,Aircraft,M,Medium Vendor,PDuns,1,1,1,96,97,601,306385632.3
2009,Defense,Aircraft,M,Medium Vendor,PID,0,0,0,1,1,1,-1499990
2009,Defense,Aircraft,M,Medium Vendor,PID,0,1,1,28,28,478,376947140
2009,Defense,Aircraft,M,Medium Vendor,PID,1,1,1,3,3,47,9367682.15
2009,Defense,Aircraft,N,Sometimes Small Vendor,Duns,0,1,1,3,3,132,6017764.021
2009,Defense,Aircraft,N,Sometimes Small Vendor,PDuns,0,0,0,17,18,58,38091.64
2009,Defense,Aircraft,N,Sometimes Small Vendor,PDuns,0,0,1,70,73,229,757875.8293
2009,Defense,Aircraft,N,Sometimes Small Vendor,PDuns,0,1,1,1834,2180,36768,2319989404
2009,Defense,Aircraft,N,Sometimes Small Vendor,PDuns,1,0,0,1,1,2,2848.66
2009,Defense,Aircraft,N,Sometimes Small Vendor,PDuns,1,0,1,1,1,2,8146
2009,Defense,Aircraft,N,Sometimes Small Vendor,PDuns,1,1,1,24,24,77,44990780.08
2009,Defense,Aircraft,N,Sometimes Small Vendor,PID,0,0,1,2,2,26,29417.93
2009,Defense,Aircraft,N,Sometimes Small Vendor,PID,0,1,1,231,231,6584,2545603742
2009,Defense,Aircraft,N,Sometimes Small Vendor,PID,1,1,1,3,3,175,10316564.57
2009,Defense,Aircraft,S,Always Small Vendor,PDuns,NULL,0,0,4,4,0,0
2009,Defense,Aircraft,S,Always Small Vendor,PDuns,NULL,0,1,1,1,0,0
2009,Defense,Aircraft,S,Always Small Vendor,PDuns,NULL,1,1,20,20,0,0
2009,Defense,Aircraft,S,Always Small Vendor,PDuns,0,0,0,270,270,584,907382.2502
2009,Defense,Aircraft,S,Always Small Vendor,PDuns,0,0,1,586,589,1536,10059330.45
2009,Defense,Aircraft,S,Always Small Vendor,PDuns,0,1,1,2821,2847,17907,1164727244
2009,Defense,Aircraft,S,Always Small Vendor,PDuns,1,0,0,3,3,3,1172.26
2009,Defense,Aircraft,S,Always Small Vendor,PDuns,1,0,1,6,6,6,39739.13
2009,Defense,Aircraft,S,Always Small Vendor,PDuns,1,1,1,4,4,6,108643
2009,Defense,Aircraft,S,Always Small Vendor,PID,0,1,1,27,27,159,12372777.66
2009,Defense,"Electronics, Comms, & Sensors",NULL,NULL,PID,NULL,NULL,NULL,7,7,36,14903886.24
2009,Defense,"Electronics, Comms, & Sensors",B,Big Five,PDuns,0,1,1,1,1,2,3529
2009,Defense,"Electronics, Comms, & Sensors",B,Big Five,PID,0,1,1,5,5,18954,13364131542
2009,Defense,"Electronics, Comms, & Sensors",J,Large: Big 5 JV,PDuns,0,1,1,1,2,125,65575920.27
2009,Defense,"Electronics, Comms, & Sensors",J,Large: Big 5 JV,PID,0,1,1,5,5,316,588190898.3
2009,Defense,"Electronics, Comms, & Sensors",L,Large Vendor,Duns,1,1,1,1,1,4,-780.9001
2009,Defense,"Electronics, Comms, & Sensors",L,Large Vendor,PDuns,0,0,0,1,5,51,14462037.65
2009,Defense,"Electronics, Comms, & Sensors",L,Large Vendor,PDuns,0,0,1,3,9,27,2932698.986
2009,Defense,"Electronics, Comms, & Sensors",L,Large Vendor,PDuns,0,1,1,57,233,2709,517942068.3
2009,Defense,"Electronics, Comms, & Sensors",L,Large Vendor,PDuns,1,1,1,3,13,339,26049770.35
2009,Defense,"Electronics, Comms, & Sensors",L,Large Vendor,PID,NULL,1,1,1,1,0,0
2009,Defense,"Electronics, Comms, & Sensors",L,Large Vendor,PID,0,1,1,125,125,95481,20465467594
2009,Defense,"Electronics, Comms, & Sensors",L,Large Vendor,PID,1,1,1,3,3,58,25640573.44
2009,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,NULL,0,0,1,1,34,1512373.67
2009,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,NULL,1,1,9,9,0,0
2009,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,0,0,0,70,75,95,365231.5303
2009,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,0,0,1,233,234,352,1859430.829
2009,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,0,1,1,666,764,3164,281214088.2
2009,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,1,0,0,88,88,128,173795.21
2009,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,1,0,1,155,158,401,3302766.325
2009,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,1,1,1,548,557,2361,181783342.4
2009,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PID,0,0,0,1,1,1,-1249.95
2009,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PID,0,0,1,3,3,6,42786
2009,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PID,0,1,1,95,95,1243,1362087414
2009,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PID,1,0,1,1,1,1,12094.4102
2009,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PID,1,1,1,7,7,96,42278304.52
2009,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,Duns,0,1,1,4,3,3603,211781894.5
2009,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,0,0,0,19,19,42,-20347.85
2009,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,0,0,1,305,309,688,3194394.717
2009,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,0,1,1,4357,5305,66743,4637931142
2009,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,1,0,0,7,7,12,6069.42
2009,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,1,0,1,17,17,57,131955.6395
2009,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,1,1,1,143,145,916,39552056.92
2009,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PID,0,0,1,2,2,9,46772.3599
2009,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PID,0,1,1,520,520,40275,9779401633
2009,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PID,1,1,1,2,2,24,6914774.326
2009,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,NULL,0,0,6,6,1,3691
2009,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,NULL,0,1,1,1,0,0
2009,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,NULL,1,1,29,29,2,46377
2009,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,0,0,0,594,594,866,-514689.8977
2009,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,0,0,1,2123,2129,3812,19911053.81
2009,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,0,1,1,7582,7659,39869,3163894814
2009,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,1,0,0,16,16,23,-74519.1302
2009,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,1,0,1,23,23,34,145040.4892
2009,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,1,1,1,36,36,75,4601624.035
2009,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PID,NULL,1,1,1,1,0,0
2009,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PID,0,0,0,4,4,6,3468.75
2009,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PID,0,0,1,2,2,10,15783.5405
2009,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PID,0,1,1,83,83,981,271102330.7
2009,Defense,"Electronics, Comms, & Sensors",U,Unlabeled Vendor,Duns,1,0,0,1,1,1,3333.1101
2009,Defense,"Electronics, Comms, & Sensors",U,Unlabeled Vendor,Duns,1,1,1,3,1,4,1062656.844
2009,Defense,Facilities and Construction,NULL,NULL,PID,NULL,NULL,NULL,3,3,14,362537.4122
2009,Defense,Facilities and Construction,B,Big Five,PDuns,0,1,1,1,1,18,2098356.87
2009,Defense,Facilities and Construction,B,Big Five,PID,0,1,1,5,5,2377,791243554.3
2009,Defense,Facilities and Construction,J,Large: Big 5 JV,PDuns,0,1,1,1,1,1,17786.4004
2009,Defense,Facilities and Construction,J,Large: Big 5 JV,PID,0,1,1,1,1,19,22754586.22
2009,Defense,Facilities and Construction,J,Large: Big 5 JV,PID,1,1,1,1,1,17,65656433.38
2009,Defense,Facilities and Construction,L,Large Vendor,Duns,1,1,1,1,1,8877,279012879.9
2009,Defense,Facilities and Construction,L,Large Vendor,PDuns,NULL,0,0,1,1,2,110325
2009,Defense,Facilities and Construction,L,Large Vendor,PDuns,0,0,0,1,1,8,1775241.734
2009,Defense,Facilities and Construction,L,Large Vendor,PDuns,0,0,1,3,5,15,99287.591
2009,Defense,Facilities and Construction,L,Large Vendor,PDuns,0,1,1,54,265,2743,613402841.3
2009,Defense,Facilities and Construction,L,Large Vendor,PDuns,1,1,1,4,12,189,29793155.55
2009,Defense,Facilities and Construction,L,Large Vendor,PID,0,1,1,162,162,41450,12545589867
2009,Defense,Facilities and Construction,L,Large Vendor,PID,1,1,1,9,9,1000,1121458117
2009,Defense,Facilities and Construction,M,Medium Vendor,Duns,1,1,1,1,1,1,31063.1504
2009,Defense,Facilities and Construction,M,Medium Vendor,PDuns,NULL,0,0,14,15,14,34691537
2009,Defense,Facilities and Construction,M,Medium Vendor,PDuns,NULL,0,1,4,4,1,0
2009,Defense,Facilities and Construction,M,Medium Vendor,PDuns,NULL,1,1,89,89,1,0
2009,Defense,Facilities and Construction,M,Medium Vendor,PDuns,0,0,0,202,202,310,93224.6292
2009,Defense,Facilities and Construction,M,Medium Vendor,PDuns,0,0,1,630,634,993,5879983.364
2009,Defense,Facilities and Construction,M,Medium Vendor,PDuns,0,1,1,2175,2475,19852,7754853097
2009,Defense,Facilities and Construction,M,Medium Vendor,PDuns,1,0,0,269,269,455,117802.3613
2009,Defense,Facilities and Construction,M,Medium Vendor,PDuns,1,0,1,489,491,1080,4982908.957
2009,Defense,Facilities and Construction,M,Medium Vendor,PDuns,1,1,1,2261,2311,20827,3283891125
2009,Defense,Facilities and Construction,M,Medium Vendor,PID,0,0,0,1,1,1,300
2009,Defense,Facilities and Construction,M,Medium Vendor,PID,0,0,1,1,1,2,6615.8301
2009,Defense,Facilities and Construction,M,Medium Vendor,PID,0,1,1,168,168,5939,-8659250751
2009,Defense,Facilities and Construction,M,Medium Vendor,PID,1,1,1,26,26,1157,619370637.7
2009,Defense,Facilities and Construction,N,Sometimes Small Vendor,Duns,0,1,1,4,3,28852,2490362266
2009,Defense,Facilities and Construction,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,1,0,0
2009,Defense,Facilities and Construction,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,1,0,0
2009,Defense,Facilities and Construction,N,Sometimes Small Vendor,PDuns,NULL,1,1,5,5,0,0
2009,Defense,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,0,0,51,51,116,85473.5504
2009,Defense,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,0,1,556,572,1441,22772258.74
2009,Defense,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,1,1,6049,7615,104213,9478535926
2009,Defense,Facilities and Construction,N,Sometimes Small Vendor,PDuns,1,0,0,10,10,38,21209.7901
2009,Defense,Facilities and Construction,N,Sometimes Small Vendor,PDuns,1,0,1,33,33,96,325265.4203
2009,Defense,Facilities and Construction,N,Sometimes Small Vendor,PDuns,1,1,1,254,258,3530,268319791.7
2009,Defense,Facilities and Construction,N,Sometimes Small Vendor,PID,0,0,1,5,5,10,50040.2002
2009,Defense,Facilities and Construction,N,Sometimes Small Vendor,PID,0,1,1,539,539,45832,7278714149
2009,Defense,Facilities and Construction,N,Sometimes Small Vendor,PID,1,1,1,6,6,147,26171868.1
2009,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,0,71,71,0,0
2009,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,1,6,6,0,0
2009,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,1,1,256,256,8,6602109
2009,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,0,0,0,1257,1259,1950,1773349.93
2009,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,0,0,1,5408,5417,8725,46294712.78
2009,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,0,1,1,15502,15650,106790,13692855336
2009,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,1,0,0,49,49,62,121162.2302
2009,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,1,0,1,65,65,96,388079.878
2009,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,1,1,1,89,89,168,10190896.9
2009,Defense,Facilities and Construction,S,Always Small Vendor,PID,0,0,0,3,3,3,4987
2009,Defense,Facilities and Construction,S,Always Small Vendor,PID,0,0,1,6,6,10,68560.9902
2009,Defense,Facilities and Construction,S,Always Small Vendor,PID,0,1,1,86,86,1138,218000877.7
2009,Defense,Facilities and Construction,S,Always Small Vendor,PID,1,1,1,1,1,2,2192481
2009,Defense,Facilities and Construction,U,Unlabeled Vendor,Duns,1,1,1,2,1,5,6492980.5
2009,Defense,Land Vehicles,NULL,NULL,PID,NULL,NULL,NULL,3,3,22,940369.027
2009,Defense,Land Vehicles,B,Big Five,PID,0,1,1,5,5,2982,6875969194
2009,Defense,Land Vehicles,L,Large Vendor,PDuns,0,0,0,1,1,9,182059.3
2009,Defense,Land Vehicles,L,Large Vendor,PDuns,0,0,1,2,3,3,126452
2009,Defense,Land Vehicles,L,Large Vendor,PDuns,0,1,1,26,52,582,170100489.4
2009,Defense,Land Vehicles,L,Large Vendor,PDuns,1,1,1,3,9,104,50485833.04
2009,Defense,Land Vehicles,L,Large Vendor,PID,0,1,1,69,69,9447,13555487462
2009,Defense,Land Vehicles,M,Medium Vendor,PDuns,NULL,0,0,2,2,0,0
2009,Defense,Land Vehicles,M,Medium Vendor,PDuns,NULL,1,1,14,14,0,0
2009,Defense,Land Vehicles,M,Medium Vendor,PDuns,0,0,0,16,16,18,37069.0697
2009,Defense,Land Vehicles,M,Medium Vendor,PDuns,0,0,1,69,69,99,524814.0199
2009,Defense,Land Vehicles,M,Medium Vendor,PDuns,0,1,1,179,202,849,246798722.4
2009,Defense,Land Vehicles,M,Medium Vendor,PDuns,1,0,0,26,26,50,-99319.9607
2009,Defense,Land Vehicles,M,Medium Vendor,PDuns,1,0,1,36,36,77,275056.7206
2009,Defense,Land Vehicles,M,Medium Vendor,PDuns,1,1,1,346,352,1687,184641704.1
2009,Defense,Land Vehicles,M,Medium Vendor,PID,0,1,1,13,13,31,4173120.818
2009,Defense,Land Vehicles,M,Medium Vendor,PID,1,1,1,3,3,23,214677.42
2009,Defense,Land Vehicles,N,Sometimes Small Vendor,Duns,0,1,1,3,2,2086,117337222.4
2009,Defense,Land Vehicles,N,Sometimes Small Vendor,PDuns,0,0,0,5,5,5,7532.68
2009,Defense,Land Vehicles,N,Sometimes Small Vendor,PDuns,0,0,1,100,105,273,1405638.199
2009,Defense,Land Vehicles,N,Sometimes Small Vendor,PDuns,0,1,1,1614,1955,22833,1416788389
2009,Defense,Land Vehicles,N,Sometimes Small Vendor,PDuns,1,0,0,2,2,17,6697.36
2009,Defense,Land Vehicles,N,Sometimes Small Vendor,PDuns,1,0,1,4,4,21,37796.3897
2009,Defense,Land Vehicles,N,Sometimes Small Vendor,PDuns,1,1,1,70,77,756,31924962.01
2009,Defense,Land Vehicles,N,Sometimes Small Vendor,PID,0,1,1,159,159,4236,5264512293
2009,Defense,Land Vehicles,N,Sometimes Small Vendor,PID,1,1,1,2,2,33,18639714.6
2009,Defense,Land Vehicles,S,Always Small Vendor,PDuns,NULL,0,0,6,6,0,0
2009,Defense,Land Vehicles,S,Always Small Vendor,PDuns,NULL,1,1,22,22,0,0
2009,Defense,Land Vehicles,S,Always Small Vendor,PDuns,0,0,0,184,184,260,-903259.2806
2009,Defense,Land Vehicles,S,Always Small Vendor,PDuns,0,0,1,775,775,1231,6263736.585
2009,Defense,Land Vehicles,S,Always Small Vendor,PDuns,0,1,1,2371,2386,11816,809521408.5
2009,Defense,Land Vehicles,S,Always Small Vendor,PDuns,1,0,1,8,8,9,40495.7399
2009,Defense,Land Vehicles,S,Always Small Vendor,PDuns,1,1,1,11,11,18,333503.8608
2009,Defense,Land Vehicles,S,Always Small Vendor,PID,0,1,1,9,9,48,1462863.64
2009,Defense,Missile Defense,B,Big Five,PID,0,1,1,5,5,2147,8783035413
2009,Defense,Missile Defense,L,Large Vendor,PDuns,0,1,1,4,5,65,31231721.43
2009,Defense,Missile Defense,L,Large Vendor,PID,0,1,1,35,35,1078,551347139.3
2009,Defense,Missile Defense,M,Medium Vendor,PDuns,0,0,0,1,1,1,3330.48
2009,Defense,Missile Defense,M,Medium Vendor,PDuns,0,0,1,1,1,1,15351
2009,Defense,Missile Defense,M,Medium Vendor,PDuns,0,1,1,26,26,90,12464065.38
2009,Defense,Missile Defense,M,Medium Vendor,PDuns,1,1,1,3,3,6,2424583.879
2009,Defense,Missile Defense,M,Medium Vendor,PID,0,1,1,8,8,91,43999988.06
2009,Defense,Missile Defense,N,Sometimes Small Vendor,PDuns,0,1,1,167,172,703,215616972.5
2009,Defense,Missile Defense,N,Sometimes Small Vendor,PID,0,1,1,58,58,1028,609542343.1
2009,Defense,Missile Defense,S,Always Small Vendor,PDuns,0,0,0,2,2,2,-21450
2009,Defense,Missile Defense,S,Always Small Vendor,PDuns,0,0,1,14,14,23,81971.6695
2009,Defense,Missile Defense,S,Always Small Vendor,PDuns,0,1,1,316,317,916,173081513.7
2009,Defense,Missile Defense,S,Always Small Vendor,PID,0,1,1,13,13,261,78454307.37
2009,Defense,Ordnance and Missiles,NULL,NULL,PID,NULL,NULL,NULL,3,3,17,10018925.91
2009,Defense,Ordnance and Missiles,B,Big Five,PID,0,1,1,5,5,4588,9668062965
2009,Defense,Ordnance and Missiles,J,Large: Big 5 JV,PDuns,0,1,1,1,1,1,90000
2009,Defense,Ordnance and Missiles,J,Large: Big 5 JV,PID,0,1,1,3,3,239,663307891.4
2009,Defense,Ordnance and Missiles,L,Large Vendor,PDuns,NULL,0,0,1,1,2,1715000
