fiscal_year	Customer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2009	Other Agencies	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	1	1	0	0.0000
2009	Other Agencies	N	Sometimes Small Vendor	PID	1	0	0	0	1	23	23	99	487915.0311
2009	Other Agencies	N	Sometimes Small Vendor	PID	1	0	0	1	1	85	85	584	7637538.0311
2009	Other Agencies	N	Sometimes Small Vendor	PID	1	0	1	1	1	349	349	13816	2959672113.0031
2009	Other Agencies	N	Sometimes Small Vendor	PID	1	1	0	1	1	14	14	186	2936758.9508
2009	Other Agencies	N	Sometimes Small Vendor	PID	1	1	1	1	1	245	245	64174	4358438891.0025
2009	Other Agencies	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	20	20	0	0.0000
2009	Other Agencies	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	4	4	0	103299.9297
2009	Other Agencies	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	7	7	0	1366180.8984
2009	Other Agencies	S	Always Small Vendor	Duns	1	0	0	0	0	8	8	10	2561.0000
2009	Other Agencies	S	Always Small Vendor	Duns	1	0	0	0	1	101	101	115	311095.9406
2009	Other Agencies	S	Always Small Vendor	Duns	1	0	0	1	1	100	100	230	7774883.4946
2009	Other Agencies	S	Always Small Vendor	Duns	1	0	1	1	1	79	79	335	49794663.9964
2009	Other Agencies	S	Always Small Vendor	Duns	1	1	0	0	1	2	2	2	6926.1499
2009	Other Agencies	S	Always Small Vendor	Duns	1	1	0	1	1	5	5	33	77891.2802
2009	Other Agencies	S	Always Small Vendor	Duns	1	1	1	1	1	6	6	58	1318420.6372
2009	Other Agencies	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	2054	2054	104	18321625.6682
2009	Other Agencies	S	Always Small Vendor	PDuns	NULL	NULL	0	0	1	297	297	19	6950538.3021
2009	Other Agencies	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	411	411	176	43748332.1341
2009	Other Agencies	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	182	182	525	160118088.2068
2009	Other Agencies	S	Always Small Vendor	PDuns	1	0	0	0	0	5903	5905	17213	11337482.4211
2009	Other Agencies	S	Always Small Vendor	PDuns	1	0	0	0	1	20881	20913	67276	339910627.2531
2009	Other Agencies	S	Always Small Vendor	PDuns	1	0	0	1	1	10458	10502	177725	1484731866.0339
2009	Other Agencies	S	Always Small Vendor	PDuns	1	0	1	1	1	4630	4689	468299	6571575224.5031
2009	Other Agencies	S	Always Small Vendor	PDuns	1	1	0	0	0	16	16	27	40335.4100
2009	Other Agencies	S	Always Small Vendor	PDuns	1	1	0	0	1	169	170	631	3539180.6541
2009	Other Agencies	S	Always Small Vendor	PDuns	1	1	0	1	1	173	173	774	15388686.1957
2009	Other Agencies	S	Always Small Vendor	PDuns	1	1	1	1	1	208	215	1878	167428256.7370
2009	Other Agencies	S	Always Small Vendor	PID	NULL	NULL	0	0	0	1	1	0	0.0000
2009	Other Agencies	S	Always Small Vendor	PID	NULL	NULL	0	1	1	1	1	0	0.0000
2009	Other Agencies	S	Always Small Vendor	PID	NULL	NULL	1	1	1	1	1	0	559139.4687
2009	Other Agencies	S	Always Small Vendor	PID	1	0	0	0	0	7	7	15	9848.0000
2009	Other Agencies	S	Always Small Vendor	PID	1	0	0	0	1	25	25	66	256320.2774
2009	Other Agencies	S	Always Small Vendor	PID	1	0	0	1	1	33	33	93	2030382.2253
2009	Other Agencies	S	Always Small Vendor	PID	1	0	1	1	1	76	76	25103	381621535.8610
2009	Other Agencies	S	Always Small Vendor	PID	1	1	0	0	1	1	1	1	4725.0000
2009	Other Agencies	S	Always Small Vendor	PID	1	1	0	1	1	1	1	2	31650.0000
2009	Other Agencies	S	Always Small Vendor	PID	1	1	1	1	1	4	4	86	11415791.4174
2009	Other Agencies	U	Unlabeled Vendor	Duns	1	0	0	0	0	1	1	2	-144200.0000
2009	State and IAP	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	8	8	91	17569992.8727
2009	State and IAP	B	Big Five	PID	1	1	1	1	1	5	5	285	429545661.3633
2009	State and IAP	L	Large Vendor	PID	1	0	0	1	1	1	1	1	6955.6802
2009	State and IAP	L	Large Vendor	PID	1	0	1	1	1	10	10	166	353199153.9703
2009	State and IAP	L	Large Vendor	PID	1	1	1	1	1	86	86	3226	3051842805.3620
2009	State and IAP	M	Medium Vendor	Duns	NULL	NULL	0	0	0	1	1	0	0.0000
2009	State and IAP	M	Medium Vendor	Duns	1	0	0	0	1	2	2	2	23820.4004
2009	State and IAP	M	Medium Vendor	Duns	1	0	1	1	1	3	3	11	3474397.4497
2009	State and IAP	M	Medium Vendor	Duns	1	1	0	0	1	2	2	3	26587.5508
2009	State and IAP	M	Medium Vendor	Duns	1	1	0	1	1	2	2	7	67270.8608
2009	State and IAP	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	49	49	0	3090.1900
2009	State and IAP	M	Medium Vendor	PDuns	NULL	NULL	0	0	1	3	3	0	9209.8300
2009	State and IAP	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	18	18	12	2804068.0982
2009	State and IAP	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	6	7	10	29732245.2095
2009	State and IAP	M	Medium Vendor	PDuns	1	0	0	0	0	44	44	74	125369.3583
2009	State and IAP	M	Medium Vendor	PDuns	1	0	0	0	1	269	276	632	4890521.3871
2009	State and IAP	M	Medium Vendor	PDuns	1	0	0	1	1	116	118	286	9832303.4236
2009	State and IAP	M	Medium Vendor	PDuns	1	0	1	1	1	73	76	763	243964749.7706
2009	State and IAP	M	Medium Vendor	PDuns	1	1	0	0	0	117	117	173	187983.4294
2009	State and IAP	M	Medium Vendor	PDuns	1	1	0	0	1	338	339	864	5815943.3494
2009	State and IAP	M	Medium Vendor	PDuns	1	1	0	1	1	226	226	806	36688133.9191
2009	State and IAP	M	Medium Vendor	PDuns	1	1	1	1	1	164	171	784	544325581.1500
2009	State and IAP	M	Medium Vendor	PID	1	0	0	0	1	5	5	5	81483.3865
2009	State and IAP	M	Medium Vendor	PID	1	0	0	1	1	6	6	6	317835.0781
2009	State and IAP	M	Medium Vendor	PID	1	0	1	1	1	21	21	122	64851416.9833
2009	State and IAP	M	Medium Vendor	PID	1	1	0	0	1	6	6	9	85824.5905
2009	State and IAP	M	Medium Vendor	PID	1	1	0	1	1	3	3	8	421582.3277
2009	State and IAP	M	Medium Vendor	PID	1	1	1	1	1	52	52	929	2153718125.0211
2009	State and IAP	N	Sometimes Small Vendor	Duns	1	1	1	1	1	4	3	177486	1163032034.9111
2009	State and IAP	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	0	5	5	0	2620.2200
2009	State and IAP	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	1	1	0	2423.6700
2009	State and IAP	N	Sometimes Small Vendor	PDuns	1	0	0	0	0	13	13	46	14288.9603
2009	State and IAP	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	225	228	632	3529432.4488
2009	State and IAP	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	280	282	770	16330628.5774
2009	State and IAP	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	314	328	1934	253420758.7335
2009	State and IAP	N	Sometimes Small Vendor	PDuns	1	1	0	0	0	3	3	10	13300.0700
2009	State and IAP	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	177	180	675	4950971.2502
2009	State and IAP	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	307	332	1490	32640022.8779
2009	State and IAP	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	562	671	4844	656159485.4618
2009	State and IAP	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	1	1	0	0.0000
2009	State and IAP	N	Sometimes Small Vendor	PID	1	0	0	0	1	3	3	11	78241.0198
2009	State and IAP	N	Sometimes Small Vendor	PID	1	0	0	1	1	9	9	11	81402.5894
2009	State and IAP	N	Sometimes Small Vendor	PID	1	0	1	1	1	71	71	687	176371995.0233
2009	State and IAP	N	Sometimes Small Vendor	PID	1	1	0	1	1	8	8	70	1484985.9791
2009	State and IAP	N	Sometimes Small Vendor	PID	1	1	1	1	1	166	166	6628	3560720322.9510
2009	State and IAP	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	5	5	0	0.0000
2009	State and IAP	S	Always Small Vendor	Duns	1	0	0	0	1	1	1	2	18912.0000
2009	State and IAP	S	Always Small Vendor	Duns	1	0	0	1	1	2	2	4	137009.0000
2009	State and IAP	S	Always Small Vendor	Duns	1	0	1	1	1	3	3	5	657668.9141
2009	State and IAP	S	Always Small Vendor	Duns	1	1	0	0	1	1	1	6	24316.0000
2009	State and IAP	S	Always Small Vendor	Duns	1	1	0	1	1	1	1	1	6397.0000
2009	State and IAP	S	Always Small Vendor	Duns	1	1	1	1	1	1	1	17	129468.3587
2009	State and IAP	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	717	717	0	7301.7799
2009	State and IAP	S	Always Small Vendor	PDuns	NULL	NULL	0	0	1	11	11	1	146995.5001
2009	State and IAP	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	61	61	19	2252499.9287
2009	State and IAP	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	18	18	32	55972352.3215
2009	State and IAP	S	Always Small Vendor	PDuns	1	0	0	0	0	123	124	460	1653064.4832
2009	State and IAP	S	Always Small Vendor	PDuns	1	0	0	0	1	684	686	1523	12121255.2690
2009	State and IAP	S	Always Small Vendor	PDuns	1	0	0	1	1	529	529	1423	62067409.9607
2009	State and IAP	S	Always Small Vendor	PDuns	1	0	1	1	1	238	238	1201	227212040.9737
2009	State and IAP	S	Always Small Vendor	PDuns	1	1	0	0	0	6	6	19	11120.8500
2009	State and IAP	S	Always Small Vendor	PDuns	1	1	0	0	1	44	44	71	586600.0402
2009	State and IAP	S	Always Small Vendor	PDuns	1	1	0	1	1	97	97	290	13114737.5897
2009	State and IAP	S	Always Small Vendor	PDuns	1	1	1	1	1	112	113	1253	235644463.9888
2009	State and IAP	S	Always Small Vendor	PID	NULL	NULL	0	0	0	6	6	0	0.0000
2009	State and IAP	S	Always Small Vendor	PID	NULL	NULL	0	1	1	6	6	0	0.0000
2009	State and IAP	S	Always Small Vendor	PID	1	0	0	0	1	1	1	1	17500.0000
2009	State and IAP	S	Always Small Vendor	PID	1	0	1	1	1	11	11	35	7440580.8974
2009	State and IAP	S	Always Small Vendor	PID	1	1	1	1	1	5	5	70	9947060.6901
2009	State and IAP	U	Unlabeled Vendor	Duns	1	0	1	1	1	1	1	2	296142.0000
2009	State and IAP	U	Unlabeled Vendor	Duns	1	1	0	0	1	7	1	22	130624.1796
2009	State and IAP	U	Unlabeled Vendor	Duns	1	1	0	1	1	3	1	6	59792.9186
2009	State and IAP	U	Unlabeled Vendor	Duns	1	1	1	1	1	1	1	2	145246.0000
2009	VA	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	14	14	3895	501190234.9186
2009	VA	B	Big Five	PID	1	1	1	1	1	3	3	325	98187572.5708
2009	VA	L	Large Vendor	PID	1	0	0	1	1	4	4	26	1079852.7361
2009	VA	L	Large Vendor	PID	1	0	1	1	1	37	37	1446	248162797.4208
2009	VA	L	Large Vendor	PID	1	1	1	1	1	88	88	31963	5202827518.7033
2009	VA	M	Medium Vendor	Duns	NULL	NULL	0	0	1	1	1	0	0.0000
2009	VA	M	Medium Vendor	Duns	NULL	NULL	0	1	1	1	1	0	0.0000
2009	VA	M	Medium Vendor	Duns	NULL	NULL	1	1	1	3	3	0	665385.0000
2009	VA	M	Medium Vendor	Duns	1	0	0	1	1	3	3	8	477028.9800
2009	VA	M	Medium Vendor	Duns	1	0	1	1	1	7	7	359	34597039.1229
2009	VA	M	Medium Vendor	Duns	1	1	0	1	1	1	1	7	52072.2597
2009	VA	M	Medium Vendor	Duns	1	1	1	1	1	1	1	12	291524.8643
2009	VA	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	239	240	0	1.0000
2009	VA	M	Medium Vendor	PDuns	NULL	NULL	0	0	1	25	25	0	49848.9302
2009	VA	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	215	218	0	3635836.2384
2009	VA	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	120	123	49	6612767.2208
2009	VA	M	Medium Vendor	PDuns	1	0	0	0	0	118	119	184	730054.9847
2009	VA	M	Medium Vendor	PDuns	1	0	0	0	1	1376	1395	4888	40189689.7619
2009	VA	M	Medium Vendor	PDuns	1	0	0	1	1	1210	1276	6581	214071548.6575
2009	VA	M	Medium Vendor	PDuns	1	0	1	1	1	682	786	5588	1044780318.1947
2009	VA	M	Medium Vendor	PDuns	1	1	0	0	1	25	26	54	752613.8950
2009	VA	M	Medium Vendor	PDuns	1	1	0	1	1	25	25	103	6693935.7032
2009	VA	M	Medium Vendor	PDuns	1	1	1	1	1	38	41	565	91767251.4528
2009	VA	M	Medium Vendor	PID	NULL	NULL	0	1	1	1	1	0	0.0000
2009	VA	M	Medium Vendor	PID	NULL	NULL	1	1	1	3	3	0	0.0000
2009	VA	M	Medium Vendor	PID	1	0	0	0	1	5	5	7	62592.1196
2009	VA	M	Medium Vendor	PID	1	0	0	1	1	16	16	41	2471359.7979
2009	VA	M	Medium Vendor	PID	1	0	1	1	1	52	52	896	127321262.3479
2009	VA	M	Medium Vendor	PID	1	1	1	1	1	13	13	63	9700672.9443
2009	VA	N	Sometimes Small Vendor	Duns	1	1	1	1	1	2	2	205	2175789.8002
2009	VA	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	0	9	10	0	0.0000
2009	VA	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	1	1	3	0	0.0000
2009	VA	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	6	7	0	115060.0000
2009	VA	N	Sometimes Small Vendor	PDuns	NULL	NULL	1	1	1	3	4	0	0.0000
2009	VA	N	Sometimes Small Vendor	PDuns	1	0	0	0	0	13	14	44	56541.7600
2009	VA	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	1073	1120	5224	39554443.4590
2009	VA	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	1299	1530	15233	273809914.1076
2009	VA	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	1219	1938	35633	1495366955.8242
2009	VA	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	86	87	412	3731887.4930
2009	VA	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	279	362	4371	73823455.7773
2009	VA	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	585	1346	43432	1143771681.5611
2009	VA	N	Sometimes Small Vendor	PID	1	0	0	0	1	4	4	27	154078.2508
2009	VA	N	Sometimes Small Vendor	PID	1	0	0	1	1	37	37	211	6000141.7251
2009	VA	N	Sometimes Small Vendor	PID	1	0	1	1	1	157	157	2862	292734836.6475
2009	VA	N	Sometimes Small Vendor	PID	1	1	0	1	1	6	6	57	1222731.4369
2009	VA	N	Sometimes Small Vendor	PID	1	1	1	1	1	154	154	11175	814422817.0082
2009	VA	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	2	2	0	0.0000
2009	VA	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	3	3	0	0.0000
2009	VA	S	Always Small Vendor	Duns	1	0	0	0	1	2	2	8	53039.6806
2009	VA	S	Always Small Vendor	Duns	1	0	0	1	1	10	10	77	2003585.0990
2009	VA	S	Always Small Vendor	Duns	1	0	1	1	1	20	20	102	3885117.2744
2009	VA	S	Always Small Vendor	Duns	1	1	0	1	1	2	2	15	102803.3999
2009	VA	S	Always Small Vendor	Duns	1	1	1	1	1	8	8	33	482088.4001
2009	VA	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	284	284	0	1202.0000
2009	VA	S	Always Small Vendor	PDuns	NULL	NULL	0	0	1	28	28	3	2180514.1688
2009	VA	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	222	222	18	1589021.2130
2009	VA	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	200	200	68	7779694.7000
2009	VA	S	Always Small Vendor	PDuns	1	0	0	0	0	393	393	977	1928287.4183
2009	VA	S	Always Small Vendor	PDuns	1	0	0	0	1	6856	6873	17158	147738529.0758
2009	VA	S	Always Small Vendor	PDuns	1	0	0	1	1	3973	3978	21116	627940323.6762
2009	VA	S	Always Small Vendor	PDuns	1	0	1	1	1	1941	1956	15748	2428367143.9532
2009	VA	S	Always Small Vendor	PDuns	1	1	0	0	0	3	3	3	6202.2500
2009	VA	S	Always Small Vendor	PDuns	1	1	0	0	1	45	45	135	845323.4108
2009	VA	S	Always Small Vendor	PDuns	1	1	0	1	1	78	80	725	21421057.2826
2009	VA	S	Always Small Vendor	PDuns	1	1	1	1	1	100	101	859	32841762.0543
2009	VA	S	Always Small Vendor	PID	NULL	NULL	1	1	1	1	1	0	0.0000
2009	VA	S	Always Small Vendor	PID	1	0	0	0	0	2	2	2	6179.6499
2009	VA	S	Always Small Vendor	PID	1	0	0	0	1	9	9	18	271336.4892
2009	VA	S	Always Small Vendor	PID	1	0	0	1	1	7	7	13	453016.7809
2009	VA	S	Always Small Vendor	PID	1	0	1	1	1	17	17	159	15974367.3827
2009	VA	S	Always Small Vendor	PID	1	1	1	1	1	1	1	30	2269057.4804
2010	NULL	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	2	2	2	51959.3203
2010	NULL	B	Big Five	PID	1	1	1	1	1	2	2	12	20119931.9532
2010	NULL	L	Large Vendor	PID	1	0	1	1	1	1	1	1	30000.0000
2010	NULL	L	Large Vendor	PID	1	1	1	1	1	25	25	104	3655033.0598
2010	NULL	M	Medium Vendor	Duns	1	0	0	0	0	2	2	2	1278.0000
2010	NULL	M	Medium Vendor	Duns	1	0	0	0	1	28	28	43	210770.8797
2010	NULL	M	Medium Vendor	Duns	1	0	0	1	1	29	29	100	2479793.5954
2010	NULL	M	Medium Vendor	Duns	1	0	1	1	1	12	12	53	5845097.8984
2010	NULL	M	Medium Vendor	Duns	1	1	0	1	1	1	1	3	-628.0001
2010	NULL	M	Medium Vendor	PID	1	0	1	1	1	1	1	2	10000.0000
2010	NULL	M	Medium Vendor	PID	1	1	1	1	1	1	1	4	25880.0000
2010	NULL	N	Sometimes Small Vendor	Duns	1	0	0	1	1	2	2	10	279638.8398
2010	NULL	N	Sometimes Small Vendor	Duns	1	0	1	1	1	4	4	15	1281908.4063
2010	NULL	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	1	1	3508.8401
2010	NULL	N	Sometimes Small Vendor	PID	1	0	1	1	1	7	7	18	3126078.7798
2010	NULL	N	Sometimes Small Vendor	PID	1	1	1	1	1	28	28	163	7419468.1996
2010	NULL	S	Always Small Vendor	Duns	1	0	0	0	0	1	1	1	10000.0000
2010	NULL	S	Always Small Vendor	Duns	1	0	0	0	1	63	63	124	727482.1905
2010	NULL	S	Always Small Vendor	Duns	1	0	0	1	1	62	62	120	2818327.6435
2010	NULL	S	Always Small Vendor	Duns	1	0	1	1	1	8	8	35	9937177.7125
2010	NULL	S	Always Small Vendor	PID	1	0	1	1	1	1	1	1	436373.0000
2010	Defense	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	43	43	6103	2134468832.6996
2010	Defense	B	Big Five	PID	1	1	1	1	1	5	5	79201	95665264115.4047
2010	Defense	J	Large: Big 5 JV	PID	1	0	1	1	1	7	7	573	1857970461.6834
2010	Defense	J	Large: Big 5 JV	PID	1	1	1	1	1	4	4	1374	2890797428.6368
2010	Defense	L	Large Vendor	Duns	1	1	1	1	1	1	1	6834	226030933.4531
2010	Defense	L	Large Vendor	PID	NULL	NULL	0	1	1	1	1	0	0.0000
2010	Defense	L	Large Vendor	PID	1	0	0	0	1	1	1	3	5845.3301
2010	Defense	L	Large Vendor	PID	1	0	0	1	1	8	8	46	1233022.5047
2010	Defense	L	Large Vendor	PID	1	0	1	1	1	94	94	108073	23926306821.7783
2010	Defense	L	Large Vendor	PID	1	1	0	0	1	1	1	1	0.0000
2010	Defense	L	Large Vendor	PID	1	1	0	1	1	2	2	73	-1527158.2069
2010	Defense	L	Large Vendor	PID	1	1	1	1	1	148	148	308720	101946531463.0905
2010	Defense	M	Medium Vendor	Duns	NULL	NULL	0	0	0	1	1	0	0.0000
2010	Defense	M	Medium Vendor	Duns	NULL	NULL	0	1	1	2	2	0	0.0000
2010	Defense	M	Medium Vendor	Duns	NULL	NULL	1	1	1	30	30	0	0.0000
2010	Defense	M	Medium Vendor	Duns	1	0	0	0	0	5	5	5	2600.8301
2010	Defense	M	Medium Vendor	Duns	1	0	0	0	1	7	7	7	20224.2402
2010	Defense	M	Medium Vendor	Duns	1	0	0	1	1	41	41	72	2454119.8382
2010	Defense	M	Medium Vendor	Duns	1	0	1	1	1	75	75	892	340597577.9204
2010	Defense	M	Medium Vendor	Duns	1	1	0	0	0	2	2	2	-3542.2900
2010	Defense	M	Medium Vendor	Duns	1	1	0	0	1	3	3	20	17088.3801
2010	Defense	M	Medium Vendor	Duns	1	1	0	1	1	11	11	72	2942559.8448
2010	Defense	M	Medium Vendor	Duns	1	1	1	1	1	19	19	555	33334370.7642
2010	Defense	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	120	120	46	320502.4193
2010	Defense	M	Medium Vendor	PDuns	NULL	NULL	0	0	1	28	28	4	55250.9707
2010	Defense	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	167	170	25	947001.2406
2010	Defense	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	160	163	698	314320964.2173
2010	Defense	M	Medium Vendor	PDuns	1	0	0	0	0	334	335	549	8661092.0763
2010	Defense	M	Medium Vendor	PDuns	1	0	0	0	1	2741	2805	6970	171922098.4374
2010	Defense	M	Medium Vendor	PDuns	1	0	0	1	1	2047	2178	11536	603590179.8036
2010	Defense	M	Medium Vendor	PDuns	1	0	1	1	1	1640	1880	34455	10101342125.1538
2010	Defense	M	Medium Vendor	PDuns	1	1	0	0	0	506	506	1052	776837.9007
2010	Defense	M	Medium Vendor	PDuns	1	1	0	0	1	2105	2114	7584	48169634.6832
2010	Defense	M	Medium Vendor	PDuns	1	1	0	1	1	2412	2471	16470	464871195.9012
2010	Defense	M	Medium Vendor	PDuns	1	1	1	1	1	1348	1541	39920	6035769649.2284
2010	Defense	M	Medium Vendor	PID	NULL	NULL	0	1	1	2	2	0	0.0000
2010	Defense	M	Medium Vendor	PID	NULL	NULL	1	1	1	3	3	0	0.0000
2010	Defense	M	Medium Vendor	PID	1	0	0	0	0	2	2	2	1640.0000
2010	Defense	M	Medium Vendor	PID	1	0	0	0	1	31	31	63	273558.5831
2010	Defense	M	Medium Vendor	PID	1	0	0	1	1	53	53	255	8323151.8602
2010	Defense	M	Medium Vendor	PID	1	0	1	1	1	228	228	10153	9043394481.2891
2010	Defense	M	Medium Vendor	PID	1	1	0	0	1	7	7	18	130376.6294
2010	Defense	M	Medium Vendor	PID	1	1	0	1	1	5	5	58	2918185.1859
2010	Defense	M	Medium Vendor	PID	1	1	1	1	1	91	91	33023	8378362252.5691
2010	Defense	N	Sometimes Small Vendor	Duns	1	0	0	1	1	1	1	3	9525.7800
2010	Defense	N	Sometimes Small Vendor	Duns	1	0	1	1	1	11	11	40	25217891.5127
2010	Defense	N	Sometimes Small Vendor	Duns	1	1	1	1	1	4	3	109130	4946678105.6007
2010	Defense	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	0	1	1	0	0.0000
2010	Defense	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	1	2	2	0	0.0000
2010	Defense	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	4	4	0	0.0000
2010	Defense	N	Sometimes Small Vendor	PDuns	NULL	NULL	1	1	1	7	8	11	1432873.0893
2010	Defense	N	Sometimes Small Vendor	PDuns	1	0	0	0	0	71	74	287	330199.0092
2010	Defense	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	2097	2225	11074	76738769.4054
2010	Defense	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	3485	4092	75468	1358345842.0788
2010	Defense	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	3375	5065	145382	16025383922.1623
2010	Defense	N	Sometimes Small Vendor	PDuns	1	1	0	0	0	11	11	37	17996.8201
2010	Defense	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	461	489	2688	16127750.6412
2010	Defense	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	902	1142	18985	395387396.9787
2010	Defense	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	1374	3743	124862	11781242216.1836
2010	Defense	N	Sometimes Small Vendor	PID	1	0	0	0	1	15	15	60	281075.5108
2010	Defense	N	Sometimes Small Vendor	PID	1	0	0	1	1	90	90	2980	63123645.8444
2010	Defense	N	Sometimes Small Vendor	PID	1	0	1	1	1	412	412	36516	13916387929.8504
2010	Defense	N	Sometimes Small Vendor	PID	1	1	0	0	1	2	2	12	110802.1284
2010	Defense	N	Sometimes Small Vendor	PID	1	1	0	1	1	19	19	772	13716137.2603
2010	Defense	N	Sometimes Small Vendor	PID	1	1	1	1	1	284	284	93157	23902318197.6588
2010	Defense	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	1	1	0	0.0000
2010	Defense	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	3	3	0	0.0000
2010	Defense	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	339	339	0	0.0000
2010	Defense	S	Always Small Vendor	Duns	1	0	0	0	0	4	4	4	-32546.1699
2010	Defense	S	Always Small Vendor	Duns	1	0	0	0	1	17	17	83	500884.1100
2010	Defense	S	Always Small Vendor	Duns	1	0	0	1	1	68	68	251	5007580.0694
2010	Defense	S	Always Small Vendor	Duns	1	0	1	1	1	184	184	1138	242345032.9047
2010	Defense	S	Always Small Vendor	Duns	1	1	0	0	1	2	2	10	27899.4004
2010	Defense	S	Always Small Vendor	Duns	1	1	0	1	1	6	6	71	1820583.0068
2010	Defense	S	Always Small Vendor	Duns	1	1	1	1	1	17	17	312	92859005.2147
2010	Defense	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	321	322	239	71719591.2767
2010	Defense	S	Always Small Vendor	PDuns	NULL	NULL	0	0	1	64	64	0	0.0000
2010	Defense	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	454	457	186	1881377.0495
2010	Defense	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	661	665	2871	462592100.2134
2010	Defense	S	Always Small Vendor	PDuns	1	0	0	0	0	2351	2356	4964	13328597.4026
2010	Defense	S	Always Small Vendor	PDuns	1	0	0	0	1	20711	20811	59455	609219089.6705
2010	Defense	S	Always Small Vendor	PDuns	1	0	0	1	1	15282	15406	109537	3151361349.5214
2010	Defense	S	Always Small Vendor	PDuns	1	0	1	1	1	9534	9763	142342	25776906202.5057
2010	Defense	S	Always Small Vendor	PDuns	1	1	0	0	0	22	22	31	-68444.7700
2010	Defense	S	Always Small Vendor	PDuns	1	1	0	0	1	341	341	950	9089854.5907
2010	Defense	S	Always Small Vendor	PDuns	1	1	0	1	1	427	434	3693	91600440.4653
2010	Defense	S	Always Small Vendor	PDuns	1	1	1	1	1	365	372	9403	1282898376.7100
2010	Defense	S	Always Small Vendor	PID	NULL	NULL	0	0	0	1	1	0	0.0000
2010	Defense	S	Always Small Vendor	PID	NULL	NULL	0	1	1	1	1	0	0.0000
2010	Defense	S	Always Small Vendor	PID	NULL	NULL	1	1	1	2	2	0	0.0000
