fiscal_year	Customer	PlatformPortfolio	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2008	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	0	1	1	554	554	42387	10188186422.6969
2008	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	1	0	1	1	1	2	50429.0000
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	Duns	NULL	0	0	1	1	0	0.0000
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	Duns	0	0	0	1	1	3	0.0000
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	Duns	0	0	1	2	2	6	38283.1997
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	Duns	0	1	1	76	76	467	62541831.5039
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	Duns	1	1	1	1	1	2	202692.0000
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	0	0	10	10	51	15574086.3067
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	0	1	3	3	0	0.0000
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	1	1	32	32	102	1486263.3213
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	0	0	382	383	931	10327032.3764
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	0	1	4224	4240	10116	87555840.4492
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	1	1	6188	6255	43398	3392859081.9101
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	1	0	0	6	6	10	-1347.0000
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	1	0	1	59	59	116	563119.4905
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	1	1	1	32	32	131	11961379.7945
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	NULL	1	1	1	1	0	0.0000
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	0	0	0	1	1	5	1757.0000
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	0	0	1	17	17	28	289346.4598
2008	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	0	1	1	94	94	1045	275467531.7876
2008	Defense	Facilities and Construction	NULL	NULL	PID	NULL	NULL	NULL	22	22	1235	206039681.4275
2008	Defense	Facilities and Construction	B	Big Five	PID	0	1	1	5	5	2307	527699402.0679
2008	Defense	Facilities and Construction	J	Large: Big 5 JV	PID	0	1	1	2	2	39	82988491.0313
2008	Defense	Facilities and Construction	L	Large Vendor	Duns	0	1	1	1	1	7067	267439986.8892
2008	Defense	Facilities and Construction	L	Large Vendor	PID	0	1	1	154	154	40706	11683021536.5557
2008	Defense	Facilities and Construction	L	Large Vendor	PID	1	1	1	8	8	596	247074320.2880
2008	Defense	Facilities and Construction	M	Medium Vendor	Duns	0	0	1	6	6	9	51528.9704
2008	Defense	Facilities and Construction	M	Medium Vendor	Duns	0	1	1	48	48	238	50757425.5194
2008	Defense	Facilities and Construction	M	Medium Vendor	Duns	1	0	1	3	3	5	-3133.5101
2008	Defense	Facilities and Construction	M	Medium Vendor	Duns	1	1	1	3	3	11	594632.8711
2008	Defense	Facilities and Construction	M	Medium Vendor	PDuns	NULL	0	0	34	34	0	0.0000
2008	Defense	Facilities and Construction	M	Medium Vendor	PDuns	NULL	0	1	14	14	1	8650.0000
2008	Defense	Facilities and Construction	M	Medium Vendor	PDuns	NULL	1	1	87	87	2	14375.0000
2008	Defense	Facilities and Construction	M	Medium Vendor	PDuns	0	0	0	117	117	175	300194.8200
2008	Defense	Facilities and Construction	M	Medium Vendor	PDuns	0	0	1	994	1002	4074	50150357.9826
2008	Defense	Facilities and Construction	M	Medium Vendor	PDuns	0	1	1	1634	1714	12641	6923504537.4459
2008	Defense	Facilities and Construction	M	Medium Vendor	PDuns	1	0	0	230	230	531	380538.8905
2008	Defense	Facilities and Construction	M	Medium Vendor	PDuns	1	0	1	941	942	3300	23670342.1051
2008	Defense	Facilities and Construction	M	Medium Vendor	PDuns	1	1	1	1623	1670	16987	2473785157.8853
2008	Defense	Facilities and Construction	M	Medium Vendor	PID	0	0	1	3	3	7	23434.0000
2008	Defense	Facilities and Construction	M	Medium Vendor	PID	0	1	1	159	159	5938	19703469693.0160
2008	Defense	Facilities and Construction	M	Medium Vendor	PID	1	0	0	1	1	1	0.0000
2008	Defense	Facilities and Construction	M	Medium Vendor	PID	1	1	1	24	24	738	506683988.4811
2008	Defense	Facilities and Construction	N	Sometimes Small Vendor	Duns	0	1	1	7	6	15951	1348636669.3022
2008	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns	NULL	1	1	3	3	0	0.0000
2008	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	0	0	41	41	85	51850.4901
2008	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	0	1	1454	1535	4306	29489477.1239
2008	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	1	1	5168	7076	92454	9159820597.9223
2008	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns	1	0	0	7	7	30	23291.3100
2008	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns	1	0	1	96	98	323	2268914.4806
2008	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns	1	1	1	280	284	4388	584843682.1693
2008	Defense	Facilities and Construction	N	Sometimes Small Vendor	PID	0	0	1	13	13	23	141936.8204
2008	Defense	Facilities and Construction	N	Sometimes Small Vendor	PID	0	1	1	554	554	47161	5719667421.1964
2008	Defense	Facilities and Construction	N	Sometimes Small Vendor	PID	1	1	1	3	3	16	12534028.0586
2008	Defense	Facilities and Construction	S	Always Small Vendor	Duns	NULL	1	1	1	1	0	0.0000
2008	Defense	Facilities and Construction	S	Always Small Vendor	Duns	0	0	0	1	1	1	0.0000
2008	Defense	Facilities and Construction	S	Always Small Vendor	Duns	0	0	1	14	14	28	-10196.4305
2008	Defense	Facilities and Construction	S	Always Small Vendor	Duns	0	1	1	79	79	555	39307688.4091
2008	Defense	Facilities and Construction	S	Always Small Vendor	Duns	1	1	1	1	1	1	0.0000
2008	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	0	0	121	121	0	0.0000
2008	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	0	1	29	29	0	0.0000
2008	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	1	1	253	253	200	16099386.0523
2008	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	0	0	0	767	767	1522	6089387.6816
2008	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	0	0	1	10113	10138	24449	271766399.7829
2008	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	0	1	1	11141	11271	93501	10880839991.8489
2008	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	1	0	0	41	41	70	64801.5098
2008	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	1	0	1	133	133	246	1839492.6015
2008	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	1	1	1	101	101	233	15586552.8304
2008	Defense	Facilities and Construction	S	Always Small Vendor	PID	NULL	0	0	1	1	0	0.0000
2008	Defense	Facilities and Construction	S	Always Small Vendor	PID	0	0	0	2	2	5	1650.0000
2008	Defense	Facilities and Construction	S	Always Small Vendor	PID	0	0	1	14	14	23	128580.7500
2008	Defense	Facilities and Construction	S	Always Small Vendor	PID	0	1	1	93	93	1982	406161970.9430
2008	Defense	Facilities and Construction	U	Unlabeled Vendor	Duns	1	0	0	1	1	1	0.0000
2008	Defense	Facilities and Construction	U	Unlabeled Vendor	Duns	1	1	1	2	1	18	1066280.0000
2008	Defense	Land Vehicles	NULL	NULL	PID	NULL	NULL	NULL	8	8	46	4270917.2182
2008	Defense	Land Vehicles	B	Big Five	PID	0	1	1	5	5	3506	10708351916.9414
2008	Defense	Land Vehicles	L	Large Vendor	PID	0	1	1	67	67	16138	20859550451.4575
2008	Defense	Land Vehicles	M	Medium Vendor	Duns	0	0	1	1	1	1	-275834.0000
2008	Defense	Land Vehicles	M	Medium Vendor	Duns	0	1	1	4	4	6	1141506.9000
2008	Defense	Land Vehicles	M	Medium Vendor	Duns	1	1	1	1	1	1	1309293.6250
2008	Defense	Land Vehicles	M	Medium Vendor	PDuns	NULL	0	0	4	4	0	0.0000
2008	Defense	Land Vehicles	M	Medium Vendor	PDuns	NULL	1	1	10	10	0	0.0000
2008	Defense	Land Vehicles	M	Medium Vendor	PDuns	0	0	0	11	11	15	-7741.1000
2008	Defense	Land Vehicles	M	Medium Vendor	PDuns	0	0	1	93	94	1565	18815869.1568
2008	Defense	Land Vehicles	M	Medium Vendor	PDuns	0	1	1	126	129	852	134966847.8044
2008	Defense	Land Vehicles	M	Medium Vendor	PDuns	1	0	0	23	23	49	18703.5100
2008	Defense	Land Vehicles	M	Medium Vendor	PDuns	1	0	1	110	110	309	2074640.9219
2008	Defense	Land Vehicles	M	Medium Vendor	PDuns	1	1	1	230	239	1708	260780615.8061
2008	Defense	Land Vehicles	M	Medium Vendor	PID	0	0	1	1	1	1	6751.5000
2008	Defense	Land Vehicles	M	Medium Vendor	PID	0	1	1	9	9	29	3358558.0100
2008	Defense	Land Vehicles	M	Medium Vendor	PID	1	1	1	4	4	20	6119245.0400
2008	Defense	Land Vehicles	N	Sometimes Small Vendor	Duns	0	1	1	3	2	1165	92444864.6594
2008	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns	0	0	0	4	4	7	11487.3102
2008	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns	0	0	1	202	208	501	3914291.4205
2008	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns	0	1	1	1325	1651	19311	1658947749.0198
2008	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns	1	0	0	2	2	13	7227.9400
2008	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns	1	0	1	8	8	14	143859.8887
2008	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns	1	1	1	65	66	563	31885864.4490
2008	Defense	Land Vehicles	N	Sometimes Small Vendor	PID	0	1	1	144	144	5907	7315760714.0808
2008	Defense	Land Vehicles	N	Sometimes Small Vendor	PID	1	1	1	1	1	14	150251275.8000
2008	Defense	Land Vehicles	S	Always Small Vendor	Duns	0	1	1	8	8	27	3252418.4588
2008	Defense	Land Vehicles	S	Always Small Vendor	PDuns	NULL	0	0	8	8	0	0.0000
2008	Defense	Land Vehicles	S	Always Small Vendor	PDuns	NULL	0	1	1	1	0	0.0000
2008	Defense	Land Vehicles	S	Always Small Vendor	PDuns	NULL	1	1	21	21	513	10312999.7661
2008	Defense	Land Vehicles	S	Always Small Vendor	PDuns	0	0	0	99	99	169	2629448.4878
2008	Defense	Land Vehicles	S	Always Small Vendor	PDuns	0	0	1	1275	1279	2322	18517124.4659
2008	Defense	Land Vehicles	S	Always Small Vendor	PDuns	0	1	1	1875	1885	12769	942944830.3321
2008	Defense	Land Vehicles	S	Always Small Vendor	PDuns	1	0	0	1	1	1	2482.1399
2008	Defense	Land Vehicles	S	Always Small Vendor	PDuns	1	0	1	13	13	23	116205.5600
2008	Defense	Land Vehicles	S	Always Small Vendor	PDuns	1	1	1	10	10	15	408309.8320
2008	Defense	Land Vehicles	S	Always Small Vendor	PID	0	0	1	2	2	2	16849.0000
2008	Defense	Land Vehicles	S	Always Small Vendor	PID	0	1	1	14	14	104	3845359.5856
2008	Defense	Land Vehicles	U	Unlabeled Vendor	Duns	0	1	1	1	1	0	0.0000
2008	Defense	Missile Defense	NULL	NULL	PID	NULL	NULL	NULL	4	4	213	203336511.9219
2008	Defense	Missile Defense	B	Big Five	PID	0	1	1	5	5	1962	6842532090.0483
2008	Defense	Missile Defense	L	Large Vendor	PID	0	1	1	32	32	1180	422427839.0260
2008	Defense	Missile Defense	M	Medium Vendor	Duns	0	1	1	1	1	5	4105072.0000
2008	Defense	Missile Defense	M	Medium Vendor	PDuns	0	0	1	1	1	1	0.0000
2008	Defense	Missile Defense	M	Medium Vendor	PDuns	0	1	1	23	23	94	40088274.3044
2008	Defense	Missile Defense	M	Medium Vendor	PDuns	1	1	1	3	3	12	2917589.0000
2008	Defense	Missile Defense	M	Medium Vendor	PID	0	1	1	8	8	94	36569221.2969
2008	Defense	Missile Defense	M	Medium Vendor	PID	1	1	1	1	1	2	702498.8438
2008	Defense	Missile Defense	N	Sometimes Small Vendor	PDuns	0	0	1	3	3	4	8850.0000
2008	Defense	Missile Defense	N	Sometimes Small Vendor	PDuns	0	1	1	155	163	724	250845755.9969
2008	Defense	Missile Defense	N	Sometimes Small Vendor	PID	0	1	1	58	58	1073	700518120.4443
2008	Defense	Missile Defense	S	Always Small Vendor	Duns	0	1	1	3	3	36	5765367.0000
2008	Defense	Missile Defense	S	Always Small Vendor	PDuns	NULL	1	1	1	1	3	199748.0000
2008	Defense	Missile Defense	S	Always Small Vendor	PDuns	0	0	0	4	4	6	2467.0800
2008	Defense	Missile Defense	S	Always Small Vendor	PDuns	0	0	1	25	25	56	274959.7199
2008	Defense	Missile Defense	S	Always Small Vendor	PDuns	0	1	1	314	316	1153	172068967.8070
2008	Defense	Missile Defense	S	Always Small Vendor	PID	0	1	1	16	16	187	85645353.2871
2008	Defense	Ordnance and Missiles	NULL	NULL	PID	NULL	NULL	NULL	13	13	196	123647431.8663
2008	Defense	Ordnance and Missiles	B	Big Five	PID	0	1	1	5	5	4196	10044234789.4128
2008	Defense	Ordnance and Missiles	J	Large: Big 5 JV	PID	0	1	1	4	4	235	866619481.9011
2008	Defense	Ordnance and Missiles	L	Large Vendor	PID	0	1	1	65	65	3008	3612802293.7244
2008	Defense	Ordnance and Missiles	M	Medium Vendor	Duns	0	1	1	1	1	2	16757.0000
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns	NULL	0	0	1	1	0	0.0000
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns	NULL	1	1	4	4	0	0.0000
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns	0	0	0	4	4	8	6973.0200
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns	0	0	1	27	27	54	841149.4804
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns	0	1	1	65	67	364	118264934.8405
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns	1	0	0	5	5	5	8679.5699
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns	1	0	1	18	18	34	296010.7086
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns	1	1	1	46	48	161	130595587.4753
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PID	0	0	1	3	3	3	29500.0000
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PID	0	1	1	13	13	412	411863285.5389
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PID	1	1	1	4	4	48	76482586.5938
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	Duns	0	1	1	1	1	16	1146979.4903
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	NULL	1	1	1	1	0	0.0000
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	0	0	0	2	2	2	30350.5898
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	0	0	1	84	85	164	1417384.4095
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	0	1	1	915	1019	5586	1301020416.7784
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	1	0	1	3	3	7	83546.4902
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	1	1	1	8	8	32	17648848.5568
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	0	0	1	1	1	1	9900.0000
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	0	1	1	185	185	2203	1922970030.6824
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	0.0000
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	Duns	0	1	1	4	4	5	332698.5830
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns	NULL	0	0	9	9	3	1099718.3750
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns	NULL	0	1	1	1	1	99975.0000
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns	NULL	1	1	9	9	37	1030836.1404
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns	0	0	0	60	60	77	979052.3205
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns	0	0	1	427	427	803	8881849.1162
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns	0	1	1	1356	1362	6099	1056004334.0428
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns	1	1	1	2	2	4	155706.0000
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PID	0	0	1	2	2	3	10710.0000
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PID	0	1	1	20	20	116	30241027.7286
2008	Defense	Other Products	NULL	NULL	PID	NULL	NULL	NULL	19	19	789	102154842.2800
2008	Defense	Other Products	B	Big Five	PID	0	1	1	5	5	4530	480102992.1456
2008	Defense	Other Products	J	Large: Big 5 JV	PID	0	1	1	1	1	1	3884.0000
2008	Defense	Other Products	L	Large Vendor	Duns	0	1	1	1	1	1	1200.0000
2008	Defense	Other Products	L	Large Vendor	PID	NULL	1	1	1	1	0	0.0000
2008	Defense	Other Products	L	Large Vendor	PID	0	1	1	118	118	176095	13183641332.8661
2008	Defense	Other Products	L	Large Vendor	PID	1	1	1	12	12	95	3687132451.9322
2008	Defense	Other Products	M	Medium Vendor	Duns	NULL	1	1	1	1	0	0.0000
2008	Defense	Other Products	M	Medium Vendor	Duns	0	0	1	4	4	11	10278.1606
2008	Defense	Other Products	M	Medium Vendor	Duns	0	1	1	15	15	270	11156922.4440
2008	Defense	Other Products	M	Medium Vendor	PDuns	NULL	0	0	5	5	0	0.0000
2008	Defense	Other Products	M	Medium Vendor	PDuns	NULL	0	1	2	2	0	0.0000
2008	Defense	Other Products	M	Medium Vendor	PDuns	NULL	1	1	81	81	5	20588.2300
2008	Defense	Other Products	M	Medium Vendor	PDuns	0	0	0	39	39	53	105763.4400
2008	Defense	Other Products	M	Medium Vendor	PDuns	0	0	1	286	292	2888	34030352.4402
2008	Defense	Other Products	M	Medium Vendor	PDuns	0	1	1	364	375	5039	818014091.9804
2008	Defense	Other Products	M	Medium Vendor	PDuns	1	0	0	63	63	140	101308.2302
2008	Defense	Other Products	M	Medium Vendor	PDuns	1	0	1	283	283	800	5245678.2744
2008	Defense	Other Products	M	Medium Vendor	PDuns	1	1	1	309	312	2336	455421176.5560
2008	Defense	Other Products	M	Medium Vendor	PID	0	1	1	29	29	947	421640155.7059
2008	Defense	Other Products	M	Medium Vendor	PID	1	1	1	16	16	8423	2243239535.5938
2008	Defense	Other Products	N	Sometimes Small Vendor	Duns	0	0	1	1	1	46	311703.8809
2008	Defense	Other Products	N	Sometimes Small Vendor	Duns	0	1	1	5	3	60320	7700210632.2808
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns	NULL	0	1	2	3	0	0.0000
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns	NULL	1	1	1	1	0	0.0000
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns	0	0	0	39	39	154	115976.5000
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns	0	0	1	874	900	3205	20196859.1387
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns	0	1	1	3135	4295	98790	3738776325.9635
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns	1	0	0	3	3	5	7210.0000
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns	1	0	1	28	28	102	786664.1392
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns	1	1	1	112	114	1397	128415439.8316
2008	Defense	Other Products	N	Sometimes Small Vendor	PID	0	0	1	3	3	29	57419.6002
2008	Defense	Other Products	N	Sometimes Small Vendor	PID	0	1	1	303	303	43367	3021231367.8874
2008	Defense	Other Products	N	Sometimes Small Vendor	PID	1	1	1	1	1	2	254279681.4766
2008	Defense	Other Products	S	Always Small Vendor	Duns	NULL	0	0	1	1	0	0.0000
2008	Defense	Other Products	S	Always Small Vendor	Duns	NULL	1	1	1	1	0	0.0000
2008	Defense	Other Products	S	Always Small Vendor	Duns	0	0	0	1	1	1	-2375.5200
2008	Defense	Other Products	S	Always Small Vendor	Duns	0	0	1	7	7	13	53571.3999
2008	Defense	Other Products	S	Always Small Vendor	Duns	0	1	1	30	30	135	71172823.1467
2008	Defense	Other Products	S	Always Small Vendor	PDuns	NULL	0	0	14	14	1	0.0000
2008	Defense	Other Products	S	Always Small Vendor	PDuns	NULL	0	1	11	11	0	0.0000
2008	Defense	Other Products	S	Always Small Vendor	PDuns	NULL	1	1	301	302	450	9435193.5392
2008	Defense	Other Products	S	Always Small Vendor	PDuns	0	0	0	383	383	685	1151615.6637
2008	Defense	Other Products	S	Always Small Vendor	PDuns	0	0	1	3811	3820	10171	74302451.9627
2008	Defense	Other Products	S	Always Small Vendor	PDuns	0	1	1	4069	4126	49448	2446271406.9753
2008	Defense	Other Products	S	Always Small Vendor	PDuns	1	0	0	10	10	18	-1665.2699
2008	Defense	Other Products	S	Always Small Vendor	PDuns	1	0	1	47	47	80	617912.4986
2008	Defense	Other Products	S	Always Small Vendor	PDuns	1	1	1	17	17	43	1463851.2318
2008	Defense	Other Products	S	Always Small Vendor	PID	0	0	1	2	2	2	3918.0000
2008	Defense	Other Products	S	Always Small Vendor	PID	0	1	1	20	20	296	275068203.6405
2008	Defense	Other Products	U	Unlabeled Vendor	Duns	0	1	1	1	1	0	0.0000
2008	Defense	Other Products	U	Unlabeled Vendor	Duns	1	1	1	1	1	1	77.0000
2008	Defense	Other R&D and Knowledge Based	NULL	NULL	PID	NULL	NULL	NULL	23	23	996	360967901.1407
2008	Defense	Other R&D and Knowledge Based	B	Big Five	PID	0	1	1	5	5	8808	4714281220.1470
2008	Defense	Other R&D and Knowledge Based	J	Large: Big 5 JV	PID	0	1	1	4	4	34	5817858.8299
2008	Defense	Other R&D and Knowledge Based	L	Large Vendor	Duns	0	1	1	1	1	1	850.8900
2008	Defense	Other R&D and Knowledge Based	L	Large Vendor	Duns	1	1	1	1	1	1	9368.0000
2008	Defense	Other R&D and Knowledge Based	L	Large Vendor	PID	0	1	1	131	131	29139	12049989917.9317
2008	Defense	Other R&D and Knowledge Based	L	Large Vendor	PID	1	1	1	1	1	2	-1040480.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	0	0	1	1	1	2	-105419.8516
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	0	1	1	31	31	291	69548520.1076
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	1	1	1	2	2	7	760032.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	0	0	13	13	0	0.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	0	1	3	3	0	0.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	1	1	36	36	0	0.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	0	0	75	75	124	962428.9299
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	0	1	613	619	1156	24451846.5477
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	1	1	941	998	8424	1385665023.7271
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	1	0	0	69	69	133	148071.0196
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	1	0	1	335	335	636	3802076.1656
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	1	1	1	399	403	1317	181929948.6080
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	0	0	0	1	1	2	3000.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	0	0	1	2	2	1	139999.0938
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	0	1	1	107	107	4676	1476417694.9897
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	1	1	8	8	16	85805042.8868
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	0	0	1	1	2	3	108908.0000
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	0	1	1	10	9	775	61071741.6896
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	NULL	0	0	3	3	0	0.0000
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	NULL	1	1	12	12	0	0.0000
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	0	0	0	17	17	28	22352.7299
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	0	0	1	389	396	874	5380668.4317
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	0	1	1	2180	2702	22850	3968965669.7420
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	1	0	0	4	4	12	11897.0200
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	1	0	1	14	14	49	166393.5498
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	1	1	1	49	49	134	11715421.6866
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PID	0	0	1	7	7	17	142901.0000
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PID	0	1	1	513	513	20457	5616915646.3356
2008	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	Duns	0	0	1	3	3	4	33699.9102
2008	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	Duns	0	1	1	92	92	703	138133083.8281
2008	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	NULL	0	0	41	41	61	15806480.7503
2008	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	NULL	0	1	13	13	16	4248366.4754
2008	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	NULL	1	1	95	95	72	19206832.2199
2008	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	0	0	257	257	463	432665.9005
2008	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	0	1	2403	2403	4357	34017588.7463
2008	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	1	1	5477	5514	30583	4508232333.8866
2008	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	1	0	0	17	17	27	908.2500
2008	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	1	0	1	56	56	110	523021.5603
2008	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	1	1	1	40	40	86	4687128.5514
2008	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PID	0	0	1	5	5	7	91293.5000
2008	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PID	0	1	1	97	97	1135	281787733.5687
2008	Defense	Other R&D and Knowledge Based	U	Unlabeled Vendor	Duns	1	0	0	1	1	2	0.0000
2008	Defense	Other Services	NULL	NULL	PID	NULL	NULL	NULL	5	5	137	147415444.5711
2008	Defense	Other Services	B	Big Five	PID	0	1	1	5	5	1524	1689094445.0362
