fiscal_year	Customer	SubCustomer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2014	Defense	MDA	U	Unlabeled Vendor	PDuns	1	1	1	1	1	1	1	1	-3907.5000
2014	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	1	1	1	666.4000
2014	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	1	0	0	0	0	1	1	1	1573.2000
2014	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	1	0	0	1	1	12	12	17	1483643.9900
2014	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	1	1	0	1	1	1	1	2	1662.0000
2014	Defense	MilitaryHealth	U	Unlabeled Vendor	PDuns	1	1	1	1	1	1	16	77	62781262.8604
2014	Defense	Navy	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	10	10	0	0.0000
2014	Defense	Navy	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	10	10	0	0.0000
2014	Defense	Navy	M	Medium Vendor	PDuns	1	0	0	0	1	468	468	1058	6695175.6400
2014	Defense	Navy	M	Medium Vendor	PDuns	1	1	0	0	0	106	105	194	122824.4900
2014	Defense	Navy	M	Medium Vendor	PDuns	1	1	0	1	1	706	718	5429	114005473.9700
2014	Defense	Navy	M	Medium Vendor	PDuns	1	1	1	1	1	431	470	8768	1067811988.1000
2014	Defense	Navy	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	1	0	0.0000
2014	Defense	Navy	M	Medium Vendor	PID	1	1	0	0	1	1	1	2	16918.4100
2014	Defense	Navy	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	441	483	3842	61521141.0700
2014	Defense	Navy	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	765	768	0	0.0000
2014	Defense	Navy	S	Always Small Vendor	PDuns	1	0	1	1	1	4752	4819	36870	6533544475.4700
2014	Defense	Navy	S	Always Small Vendor	PDuns	1	1	1	1	1	265	276	2884	383344284.0100
2014	Defense	Navy	S	Always Small Vendor	PID	NULL	NULL	0	1	1	1	1	0	0.0000
2014	Defense	Navy	S	Always Small Vendor	PID	1	0	0	1	1	9	9	23	740154.9600
2014	Defense	Other DoD	B	Big Five	PID	1	1	1	1	1	5	5	13575	2686081743.3547
2014	Defense	Other DoD	L	Large Vendor	PID	1	0	0	0	1	1	1	1	6806.6000
2014	Defense	Other DoD	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	11	11	0	0.0000
2014	Defense	Other DoD	M	Medium Vendor	PDuns	1	1	0	0	1	34	34	301	319721.4700
2014	Defense	Other DoD	M	Medium Vendor	PID	1	0	0	1	1	4	4	85	69786.6400
2014	Defense	Other DoD	N	Sometimes Small Vendor	Duns	1	1	1	1	1	3	3	5871	17778802.4600
2014	Defense	Other DoD	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	8	8	14	37768.4900
2014	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	0	1	1	1	170	170	2745	893642815.1428
2014	Defense	Other DoD	S	Always Small Vendor	PDuns	NULL	NULL	0	0	1	1	1	NULL	0.0000
2014	Defense	Other DoD	S	Always Small Vendor	PDuns	1	0	0	1	1	725	724	1751	36967528.9600
2014	Defense	Other DoD	S	Always Small Vendor	PDuns	1	0	1	1	1	1333	1337	40944	1288920943.1500
2014	Defense	Other DoD	U	Unlabeled Vendor	Duns	1	1	1	1	1	1	1	69	39008348.8600
2015	Defense	Air Force	B	Big Five	PID	1	1	1	1	1	5	5	14499	27795928394.0153
2015	Defense	Air Force	L	Large Vendor	PID	1	1	0	1	1	2	2	4	-6536.4000
2015	Defense	Air Force	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	17	17	0	0.0000
2015	Defense	Air Force	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	23	23	0	0.0000
2015	Defense	Air Force	M	Medium Vendor	PDuns	1	1	0	0	1	229	230	421	3114636.1400
2015	Defense	Air Force	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	1	1	NULL	0.0000
2015	Defense	Air Force	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	848	878	2694	65613408.7000
2015	Defense	Air Force	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	328	342	2166	41874486.3400
2015	Defense	Air Force	N	Sometimes Small Vendor	PID	1	0	1	1	1	147	147	4261	1851464803.8480
2015	Defense	Air Force	N	Sometimes Small Vendor	PID	1	1	1	1	1	155	155	12641	1970715780.2774
2015	Defense	Air Force	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	114	114	0	0.0000
2015	Defense	Air Force	S	Always Small Vendor	PDuns	1	0	0	0	1	1776	1775	2807	24197797.0200
2015	Defense	Air Force	U	Unlabeled Vendor	Duns	1	1	1	1	1	1	1	5	36314.1700
2015	Defense	Army	L	Large Vendor	PID	1	0	0	1	1	5	5	22	783707.3000
2015	Defense	Army	L	Large Vendor	PID	1	1	1	1	1	103	103	41320	22242138568.7713
2015	Defense	Army	M	Medium Vendor	PDuns	NULL	NULL	0	0	1	9	9	0	0.0000
2015	Defense	Army	M	Medium Vendor	PDuns	1	0	0	0	1	825	834	1287	9608228.4400
2015	Defense	Army	M	Medium Vendor	PDuns	1	1	0	0	1	419	419	1286	8284399.9800
2015	Defense	Army	M	Medium Vendor	PID	1	0	0	1	1	19	19	72	2142009.2800
2015	Defense	Army	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	2	2	NULL	0.0000
2015	Defense	Army	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	630	652	2199	12402814.3100
2015	Defense	Army	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	2152	2594	24847	4288909451.3800
2015	Defense	Army	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	1069	3877	36205	7420804018.7472
2015	Defense	Army	N	Sometimes Small Vendor	PID	1	1	1	1	1	185	185	13267	4940280739.1832
2015	Defense	Army	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	140	143	0	0.0000
2015	Defense	Army	S	Always Small Vendor	PDuns	1	0	1	1	1	5492	5556	45281	9364767601.5300
2015	Defense	Army	S	Always Small Vendor	PDuns	1	1	0	1	1	149	149	489	13551284.7300
2015	Defense	Army	S	Always Small Vendor	PID	1	0	0	0	1	7	7	21	-5964.4100
2015	Defense	Army	S	Always Small Vendor	PID	1	0	1	1	1	40	40	523	155925612.1095
2015	Defense	Army	U	Unlabeled Vendor	Duns	1	1	0	0	1	6	1	24	239012.2000
2015	Defense	DLA	B	Big Five	PID	1	1	1	1	1	5	5	110046	1876384132.3216
2015	Defense	DLA	J	Large: Big 5 JV	PID	1	1	1	1	1	1	1	3717	95693522.8907
2015	Defense	DLA	L	Large Vendor	PID	1	0	1	1	1	32	32	239636	4781165186.7761
2015	Defense	DLA	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	11	11	0	0.0000
2015	Defense	DLA	M	Medium Vendor	PDuns	1	0	0	0	1	92	92	773	2231661.1300
2015	Defense	DLA	M	Medium Vendor	PDuns	1	1	0	0	1	75	74	898	2398007.2300
2015	Defense	DLA	M	Medium Vendor	PID	1	0	0	1	1	4	4	274	4609925.0306
2015	Defense	DLA	M	Medium Vendor	PID	1	1	0	1	1	5	5	289	1069188.4097
2015	Defense	DLA	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	1	1	1	NULL	0.0000
2015	Defense	DLA	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	278	293	11132	24774687.0700
2015	Defense	DLA	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	44	50	963	2348159.0300
2015	Defense	DLA	N	Sometimes Small Vendor	PID	1	0	0	1	1	14	14	7158	20060475.1300
2015	Defense	DLA	N	Sometimes Small Vendor	PID	1	1	0	1	1	4	4	347	2732289.9001
2015	Defense	DLA	S	Always Small Vendor	PDuns	1	0	1	1	1	1306	1324	141171	2353292319.0000
2015	Defense	DLA	S	Always Small Vendor	PDuns	1	1	1	1	1	90	90	4035	112963557.2700
2015	Defense	DLA	U	Unlabeled Vendor	Duns	1	1	1	1	1	1	1	2	9368.7000
2015	Defense	MDA	L	Large Vendor	PID	1	1	1	1	1	13	13	357	163405707.4554
2015	Defense	MDA	M	Medium Vendor	PID	1	0	1	1	1	8	8	130	66129145.0600
2015	Defense	MDA	M	Medium Vendor	PID	1	1	1	1	1	1	1	5	5263874.0000
2015	Defense	MDA	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	4	4	6	510345.1500
2015	Defense	MDA	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	41	42	405	130048077.9200
2015	Defense	MDA	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	1	1	3	17458.0000
2015	Defense	MDA	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	14	16	66	6751182.8800
2015	Defense	MDA	N	Sometimes Small Vendor	PID	1	0	1	1	1	13	13	377	128570793.6007
2015	Defense	MDA	N	Sometimes Small Vendor	PID	1	1	1	1	1	7	7	314	233103600.7449
2015	Defense	MDA	S	Always Small Vendor	PDuns	1	0	1	1	1	166	166	592	179056457.1800
2015	Defense	MDA	S	Always Small Vendor	PDuns	1	1	0	1	1	1	1	1	0.0000
2015	Defense	MilitaryHealth	M	Medium Vendor	PDuns	1	0	0	1	1	25	25	43	2288268.7700
2015	Defense	MilitaryHealth	M	Medium Vendor	PDuns	1	0	1	1	1	30	32	76	145367946.8500
2015	Defense	MilitaryHealth	M	Medium Vendor	PDuns	1	1	0	1	1	5	5	12	383819.8100
2015	Defense	MilitaryHealth	M	Medium Vendor	PDuns	1	1	1	1	1	6	6	79	84024010.2800
2015	Defense	MilitaryHealth	M	Medium Vendor	PID	1	0	1	1	1	12	12	142	746191581.3300
2015	Defense	MilitaryHealth	M	Medium Vendor	PID	1	1	1	1	1	4	4	28	2457288.3600
2015	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	26	26	43	479372.9400
2015	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	14	14	29	486029.3300
2015	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	2	2	NULL	0.0000
2015	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	1	0	1	1	1	166	167	684	273888357.2000
2015	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	1	1	1	1	1	17	17	36	8768860.6500
2015	Defense	Navy	L	Large Vendor	PID	1	0	0	1	1	2	2	2	137658.1600
2015	Defense	Navy	L	Large Vendor	PID	1	1	0	1	1	2	2	9	40032.3200
2015	Defense	Navy	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	19	19	0	0.0000
2015	Defense	Navy	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	14	13	0	0.0000
2015	Defense	Navy	M	Medium Vendor	PDuns	1	0	0	0	1	455	459	1042	7163124.1900
2015	Defense	Navy	M	Medium Vendor	PDuns	1	1	0	0	0	94	95	165	-9673.4600
2015	Defense	Navy	M	Medium Vendor	PDuns	1	1	0	1	1	716	716	5035	98233369.0000
2015	Defense	Navy	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	1	0	0.0000
2015	Defense	Navy	M	Medium Vendor	PID	1	1	0	0	1	1	1	1	7212.0900
2015	Defense	Navy	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	2023	2414	32892	3964946328.4900
2015	Defense	Navy	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	1045	5386	50656	5385398081.6132
2015	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	0	0	1	4	4	17	-29397.6100
2015	Defense	Navy	S	Always Small Vendor	PDuns	NULL	NULL	0	0	1	12	12	0	0.0000
2015	Defense	Navy	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	545	545	0	0.0000
2015	Defense	Navy	S	Always Small Vendor	PDuns	1	0	0	0	0	465	464	703	177780.7400
2015	Defense	Navy	S	Always Small Vendor	PDuns	1	0	0	1	1	3331	3349	11980	283329638.4900
2015	Defense	Navy	S	Always Small Vendor	PDuns	1	1	0	0	0	2	2	4	4633.9700
2015	Defense	Navy	S	Always Small Vendor	PDuns	1	1	0	1	1	145	147	550	12195913.4400
2015	Defense	Navy	S	Always Small Vendor	PID	NULL	NULL	1	1	1	1	1	0	0.0000
2015	Defense	Navy	S	Always Small Vendor	PID	1	0	1	1	1	45	45	1133	471939062.9322
2015	Defense	Navy	S	Always Small Vendor	PID	1	1	1	1	1	5	5	65	18199175.7753
2015	Defense	Other DoD	J	Large: Big 5 JV	PID	1	0	1	1	1	2	2	8	-8123430.0100
2015	Defense	Other DoD	J	Large: Big 5 JV	PID	1	1	1	1	1	1	1	66	-34982249.2180
2015	Defense	Other DoD	L	Large Vendor	PID	1	0	1	1	1	30	30	277604	777000683.7839
2015	Defense	Other DoD	M	Medium Vendor	PDuns	1	1	0	0	1	30	30	280	359133.9300
2015	Defense	Other DoD	N	Sometimes Small Vendor	Duns	1	1	1	1	1	2	2	10	301224.8000
2015	Defense	Other DoD	N	Sometimes Small Vendor	PDuns	NULL	NULL	1	1	1	1	1	NULL	0.0000
2015	Defense	Other DoD	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	568	1373	214765	1666980992.2957
2015	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	1	5	99705.9900
2015	Defense	Other DoD	S	Always Small Vendor	PDuns	1	1	0	0	1	8	8	11	109634.1200
2015	Defense	Other DoD	S	Always Small Vendor	PID	1	0	0	0	0	1	1	1	-2501.0000
2016	Defense	Air Force	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	23	23	1595	419341584.4876
2016	Defense	Air Force	L	Large Vendor	PID	1	0	1	1	1	28	28	788	707652807.7468
2016	Defense	Air Force	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	8	8	0	0.0000
2016	Defense	Air Force	M	Medium Vendor	PDuns	1	0	0	0	0	17	16	26	13122.1699
2016	Defense	Air Force	M	Medium Vendor	PDuns	1	0	0	1	1	275	280	785	23921068.6780
2016	Defense	Air Force	M	Medium Vendor	PDuns	1	1	0	0	0	13	13	46	-17979.2002
2016	Defense	Air Force	M	Medium Vendor	PDuns	1	1	0	1	1	512	520	2021	58701349.4674
2016	Defense	Air Force	M	Medium Vendor	PID	1	0	0	1	1	5	5	13	180465.8602
2016	Defense	Air Force	M	Medium Vendor	PID	1	1	0	1	1	1	1	1	0.0000
2016	Defense	Air Force	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	0	1	1	0	0.0000
2016	Defense	Air Force	N	Sometimes Small Vendor	PDuns	1	0	0	0	0	4	4	8	3773.7192
2016	Defense	Air Force	N	Sometimes Small Vendor	PID	1	0	1	1	1	144	144	3489	1818141588.4147
2016	Defense	Air Force	N	Sometimes Small Vendor	PID	1	1	0	1	1	3	3	12	138576.7494
2016	Defense	Air Force	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	40	40	0	0.0000
2016	Defense	Air Force	S	Always Small Vendor	PDuns	1	1	0	0	1	42	42	81	915351.7450
2016	Defense	Air Force	S	Always Small Vendor	PID	1	0	1	1	1	27	27	133	48401455.1247
2016	Defense	Air Force	S	Always Small Vendor	PID	1	1	1	1	1	3	3	24	6240442.0158
2016	Defense	Air Force	U	Unlabeled Vendor	Name	1	1	0	1	1	1	1	4	82293.3400
2016	Defense	Army	J	Large: Big 5 JV	PID	1	0	1	1	1	4	4	354	528611861.5767
2016	Defense	Army	L	Large Vendor	PID	1	0	1	1	1	61	61	2461	1934539740.5943
2016	Defense	Army	L	Large Vendor	PID	1	1	0	1	1	1	1	1	16357.0000
2016	Defense	Army	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	55	55	0	0.0000
2016	Defense	Army	M	Medium Vendor	PDuns	1	0	0	1	1	902	930	2101	83411334.6983
2016	Defense	Army	M	Medium Vendor	PDuns	1	1	0	0	0	50	50	169	261369.0294
2016	Defense	Army	M	Medium Vendor	PDuns	1	1	0	1	1	825	839	7582	137295264.1272
2016	Defense	Army	M	Medium Vendor	PID	1	1	0	1	1	2	2	39	791061.9005
2016	Defense	Army	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	3	3	2	72828.3906
2016	Defense	Army	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	500	513	1280	9217089.8492
2016	Defense	Army	N	Sometimes Small Vendor	PID	1	0	0	0	1	2	2	3	-36635.2303
2016	Defense	Army	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	103	103	0	0.0000
2016	Defense	Army	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	201	200	0	0.0000
2016	Defense	Army	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	169	168	0	0.0000
2016	Defense	Army	S	Always Small Vendor	PDuns	1	0	0	0	0	420	420	716	-369722.3455
2016	Defense	Army	S	Always Small Vendor	PDuns	1	0	0	1	1	5600	5614	18181	529316701.5323
2016	Defense	Army	S	Always Small Vendor	PDuns	1	1	0	0	0	11	11	21	10049.7500
2016	Defense	Army	S	Always Small Vendor	PDuns	1	1	0	1	1	148	149	543	15967480.7782
2016	Defense	DLA	M	Medium Vendor	PDuns	NULL	NULL	0	0	1	2	2	0	0.0000
2016	Defense	DLA	M	Medium Vendor	PDuns	1	0	0	0	1	107	110	14189	13624357.6621
2016	Defense	DLA	M	Medium Vendor	PDuns	1	1	0	0	0	45	45	292	-100984.9288
2016	Defense	DLA	M	Medium Vendor	PID	1	0	1	1	1	36	36	3022	631817006.6651
2016	Defense	DLA	M	Medium Vendor	PID	1	1	0	1	1	4	4	253	4214745.6039
2016	Defense	DLA	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	228	261	29004	137639389.0060
2016	Defense	DLA	N	Sometimes Small Vendor	PID	1	0	0	0	1	2	2	8	62339.1100
2016	Defense	DLA	N	Sometimes Small Vendor	PID	1	1	1	1	1	98	98	52462	1714670551.4934
2016	Defense	DLA	S	Always Small Vendor	PDuns	NULL	NULL	0	0	1	1	1	0	0.0000
2016	Defense	DLA	S	Always Small Vendor	PDuns	1	1	0	1	1	75	77	2835	15667532.4557
2016	Defense	DLA	S	Always Small Vendor	PID	1	0	0	0	1	3	3	10	31928.9201
2016	Defense	MDA	M	Medium Vendor	PDuns	1	0	0	0	1	1	1	1	4100.0000
2016	Defense	MDA	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	9	9	16	297446.2895
2016	Defense	MDA	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	1	1	10000.0000
2016	Defense	MDA	N	Sometimes Small Vendor	PID	1	0	1	1	1	13	13	240	105386975.8018
2016	Defense	MDA	N	Sometimes Small Vendor	PID	1	1	1	1	1	9	9	267	295340048.2308
2016	Defense	MDA	S	Always Small Vendor	PID	1	0	1	1	1	6	6	33	-38600.6181
2016	Defense	MilitaryHealth	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	7	7	267	21429225.4516
2016	Defense	MilitaryHealth	M	Medium Vendor	PDuns	1	0	0	1	1	26	26	42	1465119.7778
2016	Defense	MilitaryHealth	M	Medium Vendor	PDuns	1	1	0	1	1	5	5	15	513788.7403
2016	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	15	15	26	159149.7613
2016	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	3	3	3	4877.1900
2016	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	3	3	0	0.0000
2016	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	1	0	0	0	0	1	1	1	3060.0000
2016	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	1	0	0	1	1	87	87	168	8591634.0564
2016	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	1	1	0	1	1	4	4	4	110067.2422
2016	Defense	Navy	M	Medium Vendor	PDuns	NULL	NULL	0	0	1	1	1	0	0.0000
2016	Defense	Navy	M	Medium Vendor	PDuns	1	1	0	0	1	474	474	1333	8874545.9087
2016	Defense	Navy	M	Medium Vendor	PID	1	0	0	0	0	1	1	1	-4769.6499
2016	Defense	Navy	M	Medium Vendor	PID	1	0	0	1	1	19	19	30	1059837.1529
2016	Defense	Navy	M	Medium Vendor	PID	1	1	0	1	1	2	2	6	139191.0000
2016	Defense	Navy	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	496	511	1540	9484002.5830
2016	Defense	Navy	N	Sometimes Small Vendor	PDuns	1	1	0	0	0	1	1	3	2197.2700
2016	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	0	1	1	29	29	216	7039649.6602
2016	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	0	1	1	6	6	64	930958.6644
2016	Defense	Navy	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	24	24	0	0.0000
2016	Defense	Navy	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	77	77	0	0.0000
2016	Defense	Navy	S	Always Small Vendor	PDuns	1	0	1	1	1	3682	3729	33069	6580463303.2850
2016	Defense	Navy	S	Always Small Vendor	PDuns	1	1	1	1	1	202	215	2085	394842485.5615
2016	Defense	Navy	S	Always Small Vendor	PID	1	0	0	0	0	1	1	2	0.0000
2016	Defense	Other DoD	B	Big Five	PID	1	1	1	1	1	5	5	18454	2829499976.7324
2016	Defense	Other DoD	J	Large: Big 5 JV	PID	1	0	1	1	1	3	3	24	34459261.8750
2016	Defense	Other DoD	L	Large Vendor	PID	1	0	0	0	1	1	1	6	2059.2601
2016	Defense	Other DoD	M	Medium Vendor	PDuns	1	0	1	1	1	259	268	79258	354333531.5599
2016	Defense	Other DoD	M	Medium Vendor	PDuns	1	1	0	1	1	80	78	429	6333030.5181
2016	Defense	Other DoD	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	10	10	0	0.0000
2016	Defense	Other DoD	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	7	7	0	0.0000
2016	Defense	Other DoD	S	Always Small Vendor	PDuns	1	0	0	0	0	74	74	82	-214827.5204
2016	Defense	Other DoD	S	Always Small Vendor	PDuns	1	0	0	1	1	721	721	1412	44746936.6825
2016	Defense	Other DoD	S	Always Small Vendor	PDuns	1	1	1	1	1	93	96	613	310026936.1533
2016	Defense	Other DoD	S	Always Small Vendor	PID	1	0	0	1	1	8	8	12	-253690.3144
2016	Defense	Other DoD	S	Always Small Vendor	PID	1	0	1	1	1	17	17	69	23584139.2157
2016	Defense	Other DoD	S	Always Small Vendor	PID	1	1	1	1	1	5	5	60	7400522.9595
2017	Defense	Air Force	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	11	11	232	186207611.5759
2017	Defense	Air Force	M	Medium Vendor	PDuns	NULL	NULL	0	0	1	3	3	0	0.0000
2017	Defense	Air Force	M	Medium Vendor	PDuns	1	0	0	0	1	150	150	274	2229005.2349
2017	Defense	Air Force	M	Medium Vendor	PDuns	1	1	0	0	1	117	117	234	1424396.6320
2017	Defense	Air Force	M	Medium Vendor	PDuns	1	1	1	1	1	238	259	4400	1315827982.7449
2017	Defense	Air Force	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	136	137	227	1864975.3625
2017	Defense	Air Force	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	134	134	0	0.0000
2017	Defense	Air Force	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	48	48	0	0.0000
2017	Defense	Air Force	S	Always Small Vendor	PDuns	1	0	0	0	0	49	49	66	-286217.1604
2017	Defense	Air Force	S	Always Small Vendor	PDuns	1	0	0	1	1	2227	2229	5666	166456980.9623
2017	Defense	Air Force	S	Always Small Vendor	PDuns	1	1	1	1	1	140	141	1799	257272250.1816
2017	Defense	Army	NULL	NULL	PDuns	NULL	NULL	NULL	NULL	NULL	0	3608	34768	18008835047.1280
2017	Defense	Army	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	13	13	393	311539537.3965
2017	Defense	Army	M	Medium Vendor	PDuns	1	1	1	1	1	509	552	13569	3357043121.7303
2017	Defense	Army	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	2	2	0	0.0000
2017	Defense	Army	N	Sometimes Small Vendor	PDuns	1	0	0	0	0	3	3	7	-18000.0000
2017	Defense	Army	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	691	1365	33415	19471938788.4163
2017	Defense	Army	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	158	159	0	0.0000
2017	Defense	Army	S	Always Small Vendor	PDuns	1	0	0	1	1	4372	4379	13424	379252088.3302
2017	Defense	Army	S	Always Small Vendor	PDuns	1	1	0	0	0	2	2	3	580.9500
2017	Defense	Army	S	Always Small Vendor	PDuns	1	1	0	1	1	106	106	413	9689125.0758
2017	Defense	DLA	NULL	NULL	PDuns	NULL	NULL	NULL	NULL	NULL	0	2316	1114097	13289674908.6835
2017	Defense	DLA	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	1	1	0	0.0000
2017	Defense	DLA	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	11	11	0	0.0000
2017	Defense	DLA	M	Medium Vendor	PDuns	1	0	0	0	1	65	65	5385	6537997.4379
2017	Defense	DLA	M	Medium Vendor	PDuns	1	1	0	0	0	27	27	138	42172.1391
2017	Defense	DLA	M	Medium Vendor	PDuns	1	1	0	1	1	69	70	9912	99355527.1301
2017	Defense	DLA	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	1	1	0	0.0000
2017	Defense	DLA	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	20	20	700	1954211.8737
2017	Defense	DLA	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	51	51	0	0.0000
2017	Defense	DLA	S	Always Small Vendor	PDuns	1	0	0	1	1	1919	1938	105153	628232997.3127
2017	Defense	DLA	S	Always Small Vendor	PDuns	1	1	0	0	0	6	6	23	-533.4401
2017	Defense	DLA	S	Always Small Vendor	PDuns	1	1	0	1	1	61	62	3182	16703901.2597
2017	Defense	MDA	NULL	NULL	PDuns	NULL	NULL	NULL	NULL	NULL	0	41	600	560769778.1518
2017	Defense	MDA	M	Medium Vendor	PDuns	1	0	1	1	1	11	11	164	35917291.8741
2017	Defense	MDA	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	6	6	6	287169.3421
2017	Defense	MDA	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	66	67	537	238505386.0426
2017	Defense	MDA	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	2	2	2	24195.0000
2017	Defense	MDA	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	39	52	1129	3553138803.8298
2017	Defense	MDA	S	Always Small Vendor	PDuns	1	0	0	0	1	5	5	6	42420.9800
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns	1	0	0	1	1	17	17	31	1073427.4898
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns	1	1	0	1	1	1	1	8	134936.1197
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	1	1	1	5852.7002
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	1	0	0	0	0	1	1	1	2500.0000
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	1	0	0	1	1	60	60	134	6857402.4558
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	1	0	1	1	1	173	173	484	237364442.0110
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	1	1	0	1	1	1	1	2	0.0000
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns	1	1	1	1	1	12	12	28	10484568.7090
