"Contracting Department ID","Contracting Department Name","Contracting Agency Name","Contracting Agency ID","Product or Service Code","Product or Service Description","Type of Contract","Action Obligation",
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4810","VALVES, POWERED","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4820","VALVES, NONPOWERED","FIRM FIXED PRICE","$1,617,271.69","26"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4910","MOTOR VEHICLE MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","COST SHARING","$6,946.37","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4910","MOTOR VEHICLE MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","FIRM FIXED PRICE","$20,961,491.62","204"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4910","MOTOR VEHICLE MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4910","MOTOR VEHICLE MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","TIME AND MATERIALS","$1,230,276.44","4"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4920","AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","FIRM FIXED PRICE","$81,395,724.28","121"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4920","AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4925","AMMUNITION MAINTENANCE, REPAIR, AND CHECKOUT SPECIALIZED EQUIPMENT","FIRM FIXED PRICE","$300,617.81","3"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4927","ROCKET MAINTENANCE, REPAIR AND CHECKOUT SPECIALIZED EQUIPMENT","FIRM FIXED PRICE","$2,884.25","3"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4930","LUBRICATION AND FUEL DISPENSING EQUIPMENT","FIRM FIXED PRICE","$986,783.20","18"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4931","FIRE CONTROL MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","FIRM FIXED PRICE","$210,468.20","9"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4933","WEAPONS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","FIRM FIXED PRICE","$253,876.32","12"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4935","GUIDED MISSILE MAINTENANCE, REPAIR, AND CHECKOUT SPECIALIZED EQUIPMENT","COST NO FEE","-$1,197.12","3"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4935","GUIDED MISSILE MAINTENANCE, REPAIR, AND CHECKOUT SPECIALIZED EQUIPMENT","FIRM FIXED PRICE","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4940","MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","COST PLUS FIXED FEE","-$5,462,196.96","15"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4940","MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","FIRM FIXED PRICE","$6,174,141.06","205"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4940","MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","LABOR HOURS","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4940","MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","9"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4970","MULTIPLE GUIDED WEAPONS, SPECIALIZED MAINTENANCE AND REPAIR SHOP EQUIPMENT","COST PLUS FIXED FEE","$11,168,946.87","8"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","4970","MULTIPLE GUIDED WEAPONS, SPECIALIZED MAINTENANCE AND REPAIR SHOP EQUIPMENT","FIXED PRICE REDETERMINATION","-$148,931.94","2"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5110","HAND TOOLS, EDGED, NONPOWERED","FIRM FIXED PRICE","$3,734,803.14","32"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5110","HAND TOOLS, EDGED, NONPOWERED","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","5"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5120","HAND TOOLS, NONEDGED, NONPOWERED","FIRM FIXED PRICE","$2,172,790.73","45"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5120","HAND TOOLS, NONEDGED, NONPOWERED","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5130","HAND TOOLS, POWER DRIVEN","FIRM FIXED PRICE","$1,359,609.32","63"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5130","HAND TOOLS, POWER DRIVEN","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5133","DRILL BITS, COUNTERBORES, AND COUNTERSINKS: HAND AND MACHINE","FIRM FIXED PRICE","$508,587.46","37"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5133","DRILL BITS, COUNTERBORES, AND COUNTERSINKS: HAND AND MACHINE","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5136","TAPS, DIES, AND COLLETS; HAND AND MACHINE","FIRM FIXED PRICE","$34,282.00","10"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5136","TAPS, DIES, AND COLLETS; HAND AND MACHINE","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5140","TOOL AND HARDWARE BOXES","FIRM FIXED PRICE","$2,061,830.35","53"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5180","SETS, KITS, AND OUTFITS OF HAND TOOLS","FIRM FIXED PRICE","$38,265,026.37","163"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5180","SETS, KITS, AND OUTFITS OF HAND TOOLS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","21"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5210","MEASURING TOOLS, CRAFTSMEN'S","FIRM FIXED PRICE","$885,821.88","23"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5210","MEASURING TOOLS, CRAFTSMEN'S","FIXED PRICE AWARD FEE","$24,160.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5220","INSPECTION GAGES AND PRECISION LAYOUT TOOLS","FIRM FIXED PRICE","$1,183,237.67","64"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5280","SETS, KITS, AND OUTFITS OF MEASURING TOOLS","COST PLUS FIXED FEE","-$5,942.91","2"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5280","SETS, KITS, AND OUTFITS OF MEASURING TOOLS","FIRM FIXED PRICE","$1,910,269.33","26"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5280","SETS, KITS, AND OUTFITS OF MEASURING TOOLS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","6"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5305","SCREWS","FIRM FIXED PRICE","$291,177.73","23"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5306","BOLTS","FIRM FIXED PRICE","$544,950.75","24"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5306","BOLTS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5310","NUTS AND WASHERS","FIRM FIXED PRICE","$816,775.35","52"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5310","NUTS AND WASHERS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5315","NAILS, MACHINE KEYS, AND PINS","FIRM FIXED PRICE","$1,934,436.67","34"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5315","NAILS, MACHINE KEYS, AND PINS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5320","RIVETS","FIRM FIXED PRICE","$17,732.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5320","RIVETS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5325","FASTENING DEVICES","FIRM FIXED PRICE","$727,081.27","23"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5325","FASTENING DEVICES","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5330","PACKING AND GASKET MATERIALS","FIRM FIXED PRICE","$633,190.99","40"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5330","PACKING AND GASKET MATERIALS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5331","O-RING","FIRM FIXED PRICE","$296,854.96","7"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5335","METAL SCREENING","FIRM FIXED PRICE","$46,907.08","5"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5340","HARDWARE, COMMERCIAL","FIRM FIXED PRICE","$8,485,970.28","313"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5340","HARDWARE, COMMERCIAL","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","19"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5342","HARDWARE, WEAPON SYSTEM","COST PLUS FIXED FEE","$691,005.59","3"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5342","HARDWARE, WEAPON SYSTEM","FIRM FIXED PRICE","$1,125,054,244.96","49"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5342","HARDWARE, WEAPON SYSTEM","FIXED PRICE INCENTIVE","$35,188.00","3"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5342","HARDWARE, WEAPON SYSTEM","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","3"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5345","DISKS AND STONES, ABRASIVE","FIRM FIXED PRICE","$1,757,716.78","37"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5350","ABRASIVE MATERIALS","FIRM FIXED PRICE","$5,520,480.39","112"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5350","ABRASIVE MATERIALS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5355","KNOBS AND POINTERS","FIRM FIXED PRICE","$31,289.80","5"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5360","COIL, FLAT, LEAF, AND WIRE SPRINGS","FIRM FIXED PRICE","$153,188.22","25"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5365","BUSHINGS, RINGS, SHIMS, AND SPACERS","FIRM FIXED PRICE","$480,984.69","14"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5410","PREFABRICATED AND PORTABLE BUILDINGS","FIRM FIXED PRICE","$32,998,702.01","216"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5410","PREFABRICATED AND PORTABLE BUILDINGS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","5"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5411","RIGID WALL SHELTERS","FIRM FIXED PRICE","$11,597,258.27","95"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5411","RIGID WALL SHELTERS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","5"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5419","COLLECTIVE MODULAR SUPPORT SYSTEM","FIRM FIXED PRICE","$79,791.98","2"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5420","BRIDGES, FIXED AND FLOATING","FIRM FIXED PRICE","$66,024,019.57","55"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5420","BRIDGES, FIXED AND FLOATING","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","6"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5430","STORAGE TANKS","COST PLUS FIXED FEE","$702,751.15","95"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5430","STORAGE TANKS","COST SHARING","$172,879.81","27"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5430","STORAGE TANKS","FIRM FIXED PRICE","$89,258,426.67","10,045"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5430","STORAGE TANKS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5440","SCAFFOLDING EQUIPMENT AND CONCRETE FORMS","FIRM FIXED PRICE","$1,448,662.49","37"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5445","PREFABRICATED TOWER STRUCTURES","FIRM FIXED PRICE","$2,234,296.34","16"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5450","MISCELLANEOUS PREFABRICATED STRUCTURES","FIRM FIXED PRICE","$31,517,525.70","191"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5510","LUMBER AND RELATED BASIC WOOD MATERIALS","FIRM FIXED PRICE","$8,278,080.72","170"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5510","LUMBER AND RELATED BASIC WOOD MATERIALS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","27"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5520","MILLWORK","FIRM FIXED PRICE","$65,019.49","6"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5530","PLYWOOD AND VENEER","FIRM FIXED PRICE","$1,229,010.86","153"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5610","MINERAL CONSTRUCTION MATERIALS, BULK","FIRM FIXED PRICE","$26,509,823.18","512"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5610","MINERAL CONSTRUCTION MATERIALS, BULK","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$233,118.53","4"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5610","MINERAL CONSTRUCTION MATERIALS, BULK","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","16"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5620","TILE, BRICK AND BLOCK","FIRM FIXED PRICE","$2,209,504.29","60"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5620","TILE, BRICK AND BLOCK","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","4"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5630","PIPE AND CONDUIT, NONMETALLIC","FIRM FIXED PRICE","$64,742.96","2"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5640","WALLBOARD, BUILDING PAPER, AND THERMAL INSULATION MATERIALS","FIRM FIXED PRICE","$137,463.55","16"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5640","WALLBOARD, BUILDING PAPER, AND THERMAL INSULATION MATERIALS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5650","ROOFING AND SIDING MATERIALS","FIRM FIXED PRICE","$1,319,199.55","23"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5660","FENCING, FENCES, GATES AND COMPONENTS","FIRM FIXED PRICE","$4,870,271.52","97"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5660","FENCING, FENCES, GATES AND COMPONENTS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5670","BUILDING COMPONENTS, PREFABRICATED","FIRM FIXED PRICE","$3,833,410.63","82"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5675","NONWOOD CONSTRUCTION LUMBER AND RELATED MATERIALS","FIRM FIXED PRICE","$164,394.41","5"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5680","MISCELLANEOUS CONSTRUCTION MATERIALS","FIRM FIXED PRICE","$73,932,367.74","451"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5680","MISCELLANEOUS CONSTRUCTION MATERIALS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","6"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","FIRM FIXED PRICE","$18,163,196.67","531"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","-$19,211.05","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","TIME AND MATERIALS","$20,494.35","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5810","COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS","COST NO FEE","$3,517,285.91","9"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5810","COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS","COST PLUS FIXED FEE","$67,712,049.79","88"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5810","COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS","COST PLUS INCENTIVE FEE","$0.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5810","COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS","FIRM FIXED PRICE","$241,006,680.88","619"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5810","COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","7"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5811","OTHER CRYPTOLOGIC EQUIPMENT AND COMPONENTS","FIRM FIXED PRICE","$2,027,583.54","10"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5815","TELETYPE AND FACSIMILE EQUIPMENT","FIRM FIXED PRICE","$85,686.56","2"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5820","RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE","COST PLUS FIXED FEE","$6,317,830.64","6"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5820","RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE","FIRM FIXED PRICE","$457,032,267.99","498"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5820","RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","16"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5820","RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE","TIME AND MATERIALS","-$22,224.81","3"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5821","RADIO AND TELEVISION COMMUNICATION EQUIPMENT, AIRBORNE","COST PLUS FIXED FEE","$604,186.62","3"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5821","RADIO AND TELEVISION COMMUNICATION EQUIPMENT, AIRBORNE","FIRM FIXED PRICE","$212,495,003.56","178"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5821","RADIO AND TELEVISION COMMUNICATION EQUIPMENT, AIRBORNE","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5821","RADIO AND TELEVISION COMMUNICATION EQUIPMENT, AIRBORNE","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","6"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5825","RADIO NAVIGATION EQUIPMENT, EXCEPT AIRBORNE","COST PLUS FIXED FEE","$4,899,435.00","3"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5825","RADIO NAVIGATION EQUIPMENT, EXCEPT AIRBORNE","FIRM FIXED PRICE","$3,246,058.51","72"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5826","RADIO NAVIGATION EQUIPMENT, AIRBORNE","COST PLUS FIXED FEE","-$58,006.18","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5826","RADIO NAVIGATION EQUIPMENT, AIRBORNE","FIRM FIXED PRICE","$8,645,939.45","40"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5826","RADIO NAVIGATION EQUIPMENT, AIRBORNE","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","4"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5830","INTERCOMMUNICATION AND PUBLIC ADDRESS SYSTEMS, EXCEPT AIRBORNE","FIRM FIXED PRICE","$5,546,900.59","82"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5831","INTERCOMMUNICATION AND PUBLIC ADDRESS SYSTEMS, AIRBORNE","FIRM FIXED PRICE","$244,112.92","10"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5835","SOUND RECORDING AND REPRODUCING EQUIPMENT","FIRM FIXED PRICE","$535,353.48","28"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5836","VIDEO RECORDING AND REPRODUCING EQUIPMENT","FIRM FIXED PRICE","$18,117,714.71","206"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5836","VIDEO RECORDING AND REPRODUCING EQUIPMENT","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","3"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5840","RADAR EQUIPMENT, EXCEPT AIRBORNE","COST PLUS FIXED FEE","$78,601,989.25","35"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5840","RADAR EQUIPMENT, EXCEPT AIRBORNE","FIRM FIXED PRICE","$113,607,355.16","109"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5840","RADAR EQUIPMENT, EXCEPT AIRBORNE","FIXED PRICE INCENTIVE","$304,625,182.00","9"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5840","RADAR EQUIPMENT, EXCEPT AIRBORNE","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","3"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5840","RADAR EQUIPMENT, EXCEPT AIRBORNE","TIME AND MATERIALS","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5841","RADAR EQUIPMENT, AIRBORNE","COST PLUS FIXED FEE","$48,091,806.81","10"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5841","RADAR EQUIPMENT, AIRBORNE","FIRM FIXED PRICE","$84,869,868.20","67"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5841","RADAR EQUIPMENT, AIRBORNE","FIXED PRICE INCENTIVE","$45,230,849.58","17"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5841","RADAR EQUIPMENT, AIRBORNE","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","8"
"9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","5845","UNDERWATER SOUND EQUIPMENT","FIRM FIXED PRICE","$1,052,644.94","14"
