CSIScontractID,SubawardReportYear,Query_Run_Date,Customer,SubCustomer,PrimePlaceIsForeign,PrimePlaceCountryText,SubPlaceIsForeign,SubPlaceCountryText,SubVendorIsForeign,SubVendorCountryText,SubDUNSIsForeign,SubDUNSCountryText,SubParentIsForeign,SubParentCountryText,IsPrimePlaceCanada,IsSubPlaceCanada,IsSubVendorCanadian,IsCCCsubVendor,PrimeAwardeeParentDuns,SubawardeeDunsnumber,SubawardeeParentDuns,SubawardeeStreet,StandardizedTopSubContractor,SubSupplier,SubSupplier_id,ParentID,isforeign,parentheadquarterscountrycode,SubawardeeName,PrimeAwardAmount,SubawardAmount,SubParentIDsupplier,CanadaSector,MaxOfIsPlaceCanada,MaxOfIsOriginCanada,MaxOfIsVendorCanadian,MaxOfIsCCCvendor,ParentIDsupplier
60542007,2015,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,094373495,249557992,403284867,800 AEROSPACE BLVD HANGAR 8,NULL,NULL,NULL,NULL,NULL,NULL,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,0.0000,98098.0000,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,Other Services,0,0,0,NULL,SIERRA NEVADA
26366694,2016,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001339159,249372996,001381284,1941 Robertson Rd,NULL,NULL,NULL,NULL,NULL,NULL,General Dynamics Canada Ltd,0.0000,81283.0000,General Dynamics Canada Ltd,C4ISR,0,0,0,NULL,RAYTHEON
26366694,2016,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001339159,249372996,001381284,1941 Robertson Rd,NULL,NULL,NULL,NULL,NULL,NULL,General Dynamics Canada Ltd,0.0000,81283.0000,General Dynamics Canada Ltd,C4ISR,0,0,0,NULL,RAYTHEON
2934934,2012,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,1,Canada,NULL,NULL,0,1,1,1,611641312,201041451,,ONE NEWTON AVE,ARMATEC SURVIVABILITY,NULL,NULL,NULL,NULL,NULL,ARMATEC SURVIVABILITY CORP,7639687.5000,108579.1016,ARMATEC SURVIVABILITY,Land,0,0,0,NULL,SAIC
3669228,2016,2016-09-26 06:50:16.527,NASA,NASA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,004203337,248057031,480657126,585 BOUL CHAREST E BUREAU 300,NULL,NULL,NULL,NULL,NULL,NULL,ABB INC,0.0000,900000.0000,ABB INC,Space,0,0,0,NULL,NULL
3669228,2016,2016-09-26 06:50:16.527,NASA,NASA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,004203337,248057031,480657126,585 BOUL CHAREST E BUREAU 300,NULL,NULL,NULL,NULL,NULL,NULL,ABB INC,0.0000,900000.0000,ABB INC,Space,0,0,0,NULL,NULL
3669228,2016,2016-09-26 06:50:16.527,NASA,NASA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,004203337,248057031,480657126,585 BOUL CHAREST E BUREAU 300,NULL,NULL,NULL,NULL,NULL,NULL,ABB INC,0.0000,900000.0000,ABB INC,Space,0,0,0,NULL,NULL
2308918,2014,2016-09-26 06:50:16.527,HHS,HHS,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,938980042,247370864,,445 BOUL ARMAND-FRAPPIER,NULL,NULL,NULL,NULL,NULL,NULL,CITOXLAB AMERIQUE DU NORD INC,35761560.0000,104738.0000,CITOXLAB AMERIQUE DU NORD INC,Other R&D and Knowledge Based,0,0,0,NULL,CUBRC
25392846,2013,2016-09-26 06:50:16.527,Defense,DLA,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,001381284,244691812,256744483,612 JACK ROSS AVE,NULL,NULL,NULL,NULL,NULL,NULL,HARVAN ENGINEERING LTD,67526.0625,28427.0000,HARVAN ENGINEERING LTD,Land,1,0,1,1,GENERAL DYNAMICS
25156097,2013,2016-09-26 06:50:16.527,Defense,Air Force,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,241015486,248522901,899775274,2001 RUE UNIVERSITY SUITE 1700,NULL,Reivax North America Inc.,63132,NULL,NULL,NULL,REIVAX NORTH AMERICA INC,883200.0000,883200.0000,REIVAX NORTH AMERICA INC,Other Products,1,1,1,1,Reivax North America Inc.
27549340,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,0,United States,0,1,0,NULL,217304393,249372996,001381284,1941 ROBERTSON RD,GENERAL DYNAMICS CANADA,NULL,NULL,GENERAL DYNAMICS,NULL,NULL,GENERAL DYNAMICS CANADA LTD,688209920.0000,356745.0000,GENERAL DYNAMICS,Land,0,0,0,NULL,BAE SYSTEMS
3669228,2016,2016-09-26 06:50:16.527,NASA,NASA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,004203337,248057031,480657126,585 BOUL CHAREST E BUREAU 300,NULL,NULL,NULL,NULL,NULL,NULL,ABB INC,0.0000,2368086.0000,ABB INC,Space,0,0,0,NULL,NULL
3669228,2016,2016-09-26 06:50:16.527,NASA,NASA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,004203337,248057031,480657126,585 BOUL CHAREST E BUREAU 300,NULL,NULL,NULL,NULL,NULL,NULL,ABB INC,0.0000,1668694.0000,ABB INC,Space,0,0,0,NULL,NULL
27549340,2016,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,217304393,249372996,001381284,1941 Robertson Rd,NULL,NULL,NULL,NULL,NULL,NULL,General Dynamics Canada Ltd,0.0000,635706.5000,General Dynamics Canada Ltd,Land,0,0,0,NULL,BAE SYSTEMS
27549340,2016,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,217304393,249372996,001381284,1941 Robertson Rd,NULL,NULL,NULL,NULL,NULL,NULL,General Dynamics Canada Ltd,0.0000,635706.5000,General Dynamics Canada Ltd,Land,0,0,0,NULL,BAE SYSTEMS
3669228,2016,2016-09-26 06:50:16.527,NASA,NASA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,004203337,248057031,480657126,585 BOUL CHAREST E BUREAU 300,NULL,NULL,NULL,NULL,NULL,NULL,ABB INC,0.0000,2368086.0000,ABB INC,Space,0,0,0,NULL,NULL
27653939,2014,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,094373495,249557992,403284867,800 AEROSPACE BLVD HANGAR 8,NULL,NULL,NULL,NULL,NULL,NULL,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,9899284.0000,250000.0000,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,Other Services,0,0,0,NULL,SIERRA NEVADA
27653939,2014,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,094373495,249557992,403284867,800 AEROSPACE BLVD HANGAR 8,NULL,NULL,NULL,NULL,NULL,NULL,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,9899284.0000,250000.0000,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,Other Services,0,0,0,NULL,SIERRA NEVADA
27653939,2014,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,094373495,249557992,403284867,800 AEROSPACE BLVD HANGAR 8,NULL,NULL,NULL,NULL,NULL,NULL,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,9899284.0000,250000.0000,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,Other Services,0,0,0,NULL,SIERRA NEVADA
63009529,2016,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,094373495,249557992,403284867,800 AEROSPACE BLVD HANGAR 8,NULL,NULL,NULL,NULL,NULL,NULL,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,0.0000,46438.0000,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,NULL,NULL,NULL,NULL,NULL,NULL
63009529,2016,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,094373495,249557992,403284867,800 AEROSPACE BLVD HANGAR 8,NULL,NULL,NULL,NULL,NULL,NULL,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,0.0000,68000.0000,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,NULL,NULL,NULL,NULL,NULL,NULL
7977749,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,0,United States,0,1,0,NULL,001381284,249372996,001381284,1941 ROBERTSON RD,GENERAL DYNAMICS CANADA,NULL,NULL,GENERAL DYNAMICS,NULL,NULL,GENERAL DYNAMICS CANADA LTD,31073676.0000,102245.0000,GENERAL DYNAMICS,Land,0,0,0,NULL,GENERAL DYNAMICS
63009538,2016,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,094373495,249557992,403284867,800 AEROSPACE BLVD HANGAR 8,NULL,NULL,NULL,NULL,NULL,NULL,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,0.0000,37425.0000,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,NULL,NULL,NULL,NULL,NULL,NULL
63009538,2016,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,094373495,249557992,403284867,800 AEROSPACE BLVD HANGAR 8,NULL,NULL,NULL,NULL,NULL,NULL,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,0.0000,37425.0000,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,NULL,NULL,NULL,NULL,NULL,NULL
63009529,2016,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,094373495,249557992,403284867,800 AEROSPACE BLVD HANGAR 8,NULL,NULL,NULL,NULL,NULL,NULL,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,0.0000,537428.0000,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,NULL,NULL,NULL,NULL,NULL,NULL
2961778,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,008898843,249105602,207389032,1480 BIRCHMOUNT RD,NULL,NULL,NULL,NULL,NULL,NULL,HEROUX-DEVTEK INC,0.0000,69700.0000,HEROUX-DEVTEK INC,C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
2961778,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,008898843,249105602,207389032,1480 BIRCHMOUNT RD,NULL,NULL,NULL,NULL,NULL,NULL,HEROUX-DEVTEK INC,0.0000,106600.0000,HEROUX-DEVTEK INC,C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
2961778,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,008898843,249105602,207389032,1480 BIRCHMOUNT RD,NULL,NULL,NULL,NULL,NULL,NULL,HEROUX-DEVTEK INC,0.0000,46096.0000,HEROUX-DEVTEK INC,C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
7977674,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,0,United States,0,1,0,NULL,001381284,249372996,001381284,1941 ROBERTSON RD,GENERAL DYNAMICS CANADA,NULL,NULL,GENERAL DYNAMICS,NULL,NULL,GENERAL DYNAMICS CANADA LTD,38377452.0000,18379864.0000,GENERAL DYNAMICS,Land,0,0,0,NULL,GENERAL DYNAMICS
10093002,2014,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,094373495,249557992,403284867,800 AEROSPACE BLVD HANGAR 8,NULL,NULL,NULL,NULL,NULL,NULL,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,8845963.0000,70000.0000,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,Air,0,0,0,NULL,SIERRA NEVADA
60566824,2015,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,094373495,249557992,403284867,800 AEROSPACE BLVD HANGAR 8,NULL,NULL,NULL,NULL,NULL,NULL,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,0.0000,65600.0000,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,Air,0,0,0,NULL,SIERRA NEVADA
10093002,2013,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,094373495,249557992,403284867,800 AEROSPACE BLVD HANGAR 8,NULL,NULL,NULL,NULL,NULL,NULL,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,8845963.0000,42583.0000,VECTOR AEROSPACE ENGINE SERVICES-ATLANTIC INC,Air,0,0,0,NULL,SIERRA NEVADA
60856277,2015,2016-09-26 06:50:16.527,Defense,Other DoD,0,United States,1,Canada,NULL,NULL,NULL,NULL,0,United States,0,1,0,NULL,834951691,208369863,561439936,33 ALLEN DYNE RD,STANDARD AERO,NULL,NULL,STANDARD AERO,NULL,NULL,STANDARD AERO LIMITED,0.0000,49401.0000,STANDARD AERO,Other Services,0,0,0,NULL,LOCKHEED MARTIN
60856277,2015,2016-09-26 06:50:16.527,Defense,Other DoD,0,United States,1,Canada,NULL,NULL,NULL,NULL,0,United States,0,1,0,NULL,834951691,208369863,561439936,33 ALLEN DYNE RD,STANDARD AERO,NULL,NULL,STANDARD AERO,NULL,NULL,STANDARD AERO LIMITED,0.0000,804546.0000,STANDARD AERO,Other Services,0,0,0,NULL,LOCKHEED MARTIN
4825741,2013,2016-09-26 06:50:16.527,Defense,DLA,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,001381284,243615960,243615960,1600 DREW RD,NULL,NULL,NULL,NULL,NULL,NULL,CANADIAN BEARINGS LTD,43279.0000,30010.2402,CANADIAN BEARINGS LTD,Land,1,1,1,1,GENERAL DYNAMICS
2965207,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001338979,243219859,,959 Redonda St,NULL,NULL,NULL,NULL,NULL,NULL,Tuff Built Products Inc,0.0000,31365.0000,Tuff Built Products Inc,Sea,0,0,0,NULL,TEXTRON
27034016,2013,2016-09-26 06:50:16.527,Defense,Other DoD,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,969316046,243838679,248286452,69 Auriga Dr,NULL,NULL,NULL,NULL,NULL,NULL,Intelcan Technosystems Inc,76164504.0000,677970.0000,Intelcan Technosystems Inc,C4ISR,0,0,0,NULL,EXELIS
2958023,2012,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,1,Canada,NULL,NULL,0,1,1,NULL,217304393,240662007,354716029,1120 68 AVE NE,NOVATEL,NULL,NULL,NULL,NULL,NULL,NOVATEL INC,10926717.0000,36865.0000,NOVATEL,Other R&D and Knowledge Based,0,0,0,NULL,BAE SYSTEMS
27034016,2014,2016-09-26 06:50:16.527,Defense,Other DoD,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,969316046,243838679,248286452,69 Auriga Dr,NULL,NULL,NULL,NULL,NULL,NULL,Intelcan Technosystems Inc,76164504.0000,275000.0000,Intelcan Technosystems Inc,C4ISR,0,0,0,NULL,EXELIS
18175057,2013,2016-09-26 06:50:16.527,Defense,Other DoD,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,834951691,076331131,,60 ENTER LN,HELI SYSCO,NULL,NULL,NULL,NULL,NULL,HELI-SYSCO INC,2720810.5000,66625.0000,HELI SYSCO,Air,0,0,0,NULL,LOCKHEED MARTIN
24462953,2013,2016-09-26 06:50:16.527,Other Agencies,VA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,097537435,096372255,096372255,200 DEBUSK LN,DEROYAL INDUSTRIES,NULL,NULL,NULL,NULL,NULL,"DEROYAL INDUSTRIES, INC.",33390.3594,559.2600,DEROYAL INDUSTRIES,Other Products,0,0,0,NULL,CARDINAL HEALTH
25801525,2013,2016-09-26 06:50:16.527,Defense,Other DoD,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,834951691,076331131,,60 ENTER LN,HELI SYSCO,NULL,NULL,NULL,NULL,NULL,HELI-SYSCO INC,11888118.0000,27600.0000,HELI SYSCO,Other Services,0,0,0,NULL,LOCKHEED MARTIN
61148591,2016,2016-09-26 06:50:16.527,Defense,Navy,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,241015486,201455557,008898843,25 CITY VIEW DR,NULL,L-3 Communications Electronic Systems Inc.,3408,NULL,NULL,NULL,L-3 COMMUNICATIONS ELECTRONIC SYSTEMS INC,0.0000,409887.0000,L-3 COMMUNICATIONS ELECTRONIC SYSTEMS INC,Air,1,1,1,1,L-3 Communications Electronic Systems Inc.
18175223,2014,2016-09-26 06:50:16.527,Defense,Other DoD,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,834951691,208521518,208521518,1620 MIDLAND AVE,NULL,NULL,NULL,NULL,NULL,NULL,1077541 ONTARIO LIMITED,400981.0000,32000.0000,1077541 ONTARIO LIMITED,Other Services,0,0,0,NULL,LOCKHEED MARTIN
63010778,2016,2016-09-26 06:50:16.527,Defense,DLA,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,241015486,202571972,001381284,1941 ROBERTSON ROAD,NULL,General Dynamics Mission Systems - Canada,3379,NULL,NULL,NULL,GENERAL DYNAMICS LAND SYSTEMS -CANADA CORPORATION,0.0000,2952777.0000,GENERAL DYNAMICS LAND SYSTEMS -CANADA CORPORATION,NULL,NULL,NULL,NULL,NULL,NULL
60856277,2015,2016-09-26 06:50:16.527,Defense,Other DoD,0,United States,1,Canada,NULL,NULL,NULL,NULL,0,United States,0,1,0,NULL,834951691,208369863,561439936,33 ALLEN DYNE RD,STANDARD AERO,NULL,NULL,STANDARD AERO,NULL,NULL,STANDARD AERO LIMITED,0.0000,49401.0000,STANDARD AERO,Other Services,0,0,0,NULL,LOCKHEED MARTIN
60856277,2015,2016-09-26 06:50:16.527,Defense,Other DoD,0,United States,1,Canada,NULL,NULL,NULL,NULL,0,United States,0,1,0,NULL,834951691,208369863,561439936,33 ALLEN DYNE RD,STANDARD AERO,NULL,NULL,STANDARD AERO,NULL,NULL,STANDARD AERO LIMITED,0.0000,804546.0000,STANDARD AERO,Other Services,0,0,0,NULL,LOCKHEED MARTIN
10084173,2012,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,008898843,242264653,248038106,1650 ROUTE TRANSCANADIENNE,NULL,NULL,NULL,NULL,NULL,NULL,MICRO-ONDES APOLLO LTEE,14345474.0000,47320.0000,MICRO-ONDES APOLLO LTEE,C4ISR,0,0,0,NULL,L3 COMMUNICATIONS
60376063,2015,2016-09-26 06:50:16.527,Defense,Navy,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,241015486,244836300,834951691,3001 SOLANDT RD,NULL,Lockheed Martin Canada Inc.,3706,NULL,NULL,NULL,LOCKHEED MARTIN CANADA INC,0.0000,378228.9688,LOCKHEED MARTIN CANADA INC,C4ISR,1,1,1,1,Lockheed Martin Canada Inc.
63010188,2016,2016-09-26 06:50:16.527,Defense,DLA,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,241015486,203086061,,11065 LOUIS-H.-LAFONTAINE BLVD,NULL,Emergent Protective Products Canada ULC,39244,NULL,NULL,NULL,EMERGENT PROTECTIVE PRODUCTS CANADA ULC,0.0000,466400.0000,EMERGENT PROTECTIVE PRODUCTS CANADA ULC,NULL,NULL,NULL,NULL,NULL,NULL
25372075,2014,2016-09-26 06:50:16.527,Defense,DLA,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,241015486,246506067,247865264,881 RUE LANDRY,NULL,AirBoss - Defense,7560,NULL,NULL,NULL,AIRBOSS PRODUITS D'INGENIERIE INC,20438770.0000,20476258.0000,AIRBOSS PRODUITS D'INGENIERIE INC,Other Products,1,1,1,1,AirBoss - Defense
3696639,2011,2016-09-26 06:50:16.527,NASA,NASA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,,243704959,,6333 UNSWORTH RD SUITE 208,NULL,NULL,NULL,NULL,NULL,NULL,THIN RED LINE AEROSPACE LTD,599688.0000,272000.0000,THIN RED LINE AEROSPACE LTD,Space,0,0,0,NULL,COMPUTER SCIENCES
8068273,2013,2016-09-26 06:50:16.527,Defense,Army,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,241015486,246656987,246656987,280 HENRY ST,NULL,Patriot Forge Inc.,10238,NULL,NULL,NULL,PATRIOT FORGE CO,324500.0000,324500.0000,PATRIOT FORGE CO,"Weapons, Ammunition and Missiles",1,1,1,1,Patriot Forge Inc.
7977839,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,0,United States,0,1,0,NULL,,249372996,001381284,1941 ROBERTSON RD,GENERAL DYNAMICS CANADA,NULL,NULL,GENERAL DYNAMICS,NULL,NULL,GENERAL DYNAMICS CANADA LTD,55899804.0000,53180.0000,GENERAL DYNAMICS,Land,0,0,0,NULL,BAE SYSTEMS
28246144,2015,2016-09-26 06:50:16.527,Defense,Army,1,Canada,1,Canada,NULL,NULL,NULL,NULL,0,United States,1,1,1,1,241015486,246974182,001381284,5 MONTEE DES ARSENAUX,GENERAL DYNAMICS PRODUITS DE DEFENSE ET SYSTEMES TACTIQUES CANADA,General Dynamics OTS - Canada Inc.,7581,GENERAL DYNAMICS,NULL,NULL,GENERAL DYNAMICS PRODUITS DE DEFENSE ET SYSTEMES TACTIQUES-CANADA INC,0.0000,17340.0000,GENERAL DYNAMICS,"Weapons, Ammunition and Missiles",1,1,1,1,General Dynamics OTS - Canada Inc.
28246144,2015,2016-09-26 06:50:16.527,Defense,Army,1,Canada,1,Canada,NULL,NULL,NULL,NULL,0,United States,1,1,1,1,241015486,246974182,001381284,5 MONTEE DES ARSENAUX,GENERAL DYNAMICS PRODUITS DE DEFENSE ET SYSTEMES TACTIQUES CANADA,General Dynamics OTS - Canada Inc.,7581,GENERAL DYNAMICS,NULL,NULL,GENERAL DYNAMICS PRODUITS DE DEFENSE ET SYSTEMES TACTIQUES-CANADA INC,0.0000,1061310.0000,GENERAL DYNAMICS,"Weapons, Ammunition and Missiles",1,1,1,1,General Dynamics OTS - Canada Inc.
63010780,2016,2016-09-26 06:50:16.527,Defense,DLA,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,241015486,249372996,001381284,2337 Rue Augustin-Cantin,NULL,General Dynamics Mission Systems - Canada,3379,NULL,NULL,NULL,General Dynamics Canada Ltd,0.0000,444444.0000,General Dynamics Canada Ltd,NULL,NULL,NULL,NULL,NULL,NULL
63010780,2016,2016-09-26 06:50:16.527,Defense,DLA,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,241015486,249372996,001381284,2337 Rue Augustin-Cantin,NULL,General Dynamics Mission Systems - Canada,3379,NULL,NULL,NULL,General Dynamics Canada Ltd,0.0000,444444.0000,General Dynamics Canada Ltd,NULL,NULL,NULL,NULL,NULL,NULL
60443673,2015,2016-09-26 06:50:16.527,Defense,Air Force,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,241015486,250905122,207389032,755 RUE THURBER,HEROUX DEVTEK,Héroux-Devtek Inc.,3328,NULL,NULL,NULL,HEROUX-DEVTEK INC,0.0000,738367.0000,HEROUX DEVTEK,Air,1,1,1,1,Héroux-Devtek Inc.
28457349,2015,2016-09-26 06:50:16.527,Defense,Air Force,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,241015486,250905122,207389032,755 RUE THURBER,HEROUX DEVTEK,Héroux-Devtek Inc.,3328,NULL,NULL,NULL,HEROUX-DEVTEK INC,0.0000,3040664.0000,HEROUX DEVTEK,Air,1,1,1,1,Héroux-Devtek Inc.
63010188,2016,2016-09-26 06:50:16.527,Defense,DLA,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,241015486,203086061,,11065 LOUIS-H.-LAFONTAINE BLVD,NULL,Emergent Protective Products Canada ULC,39244,NULL,NULL,NULL,EMERGENT PROTECTIVE PRODUCTS CANADA ULC,0.0000,466400.0000,EMERGENT PROTECTIVE PRODUCTS CANADA ULC,NULL,NULL,NULL,NULL,NULL,NULL
27796786,2014,2016-09-26 06:50:16.527,Defense,Navy,1,Canada,1,Canada,NULL,NULL,NULL,NULL,0,United States,1,1,1,1,241015486,246974182,001381284,5 MONTEE DES ARSENAUX,GENERAL DYNAMICS PRODUITS DE DEFENSE ET SYSTEMES TACTIQUES CANADA,General Dynamics OTS - Canada Inc.,7581,GENERAL DYNAMICS,NULL,NULL,GENERAL DYNAMICS PRODUITS DE DEFENSE ET SYSTEMES TACTIQUES-CANADA INC,999668.0000,999668.0000,GENERAL DYNAMICS,"Weapons, Ammunition and Missiles",1,1,1,1,General Dynamics OTS - Canada Inc.
60399861,2015,2016-09-26 06:50:16.527,Defense,Air Force,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,241015486,250905122,207389032,755 RUE THURBER,HEROUX DEVTEK,Héroux-Devtek Inc.,3328,NULL,NULL,NULL,HEROUX-DEVTEK INC,0.0000,218029.8438,HEROUX DEVTEK,Air,1,1,1,1,Héroux-Devtek Inc.
60436638,2015,2016-09-26 06:50:16.527,Defense,Air Force,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,241015486,250905122,207389032,755 RUE THURBER,HEROUX DEVTEK,Héroux-Devtek Inc.,3328,NULL,NULL,NULL,HEROUX-DEVTEK INC,0.0000,2699893.0000,HEROUX DEVTEK,Air,1,1,1,1,Héroux-Devtek Inc.
