fiscal_year	Customer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2006	Defense	S	Always Small Vendor	Duns	0	1	1	213	213	1959	226302800.6716
2006	Defense	S	Always Small Vendor	Duns	1	1	1	1	1	3	1717838.0000
2006	Defense	S	Always Small Vendor	Name	1	0	1	1	1	1	-31.0000
2006	Defense	S	Always Small Vendor	PDuns	NULL	0	0	142	142	1	205.0000
2006	Defense	S	Always Small Vendor	PDuns	NULL	0	1	42	43	17	102042.0000
2006	Defense	S	Always Small Vendor	PDuns	NULL	1	1	318	318	12	898909.0000
2006	Defense	S	Always Small Vendor	PDuns	0	0	0	3073	3077	5808	2815093.1024
2006	Defense	S	Always Small Vendor	PDuns	0	0	1	26061	26167	91990	710252002.2804
2006	Defense	S	Always Small Vendor	PDuns	0	1	1	22827	23178	253633	23079834957.7787
2006	Defense	S	Always Small Vendor	PDuns	1	0	0	40	40	110	80279.5300
2006	Defense	S	Always Small Vendor	PDuns	1	0	1	152	152	218	2397476.3289
2006	Defense	S	Always Small Vendor	PDuns	1	1	1	102	103	260	34067185.7462
2006	Defense	S	Always Small Vendor	PID	0	0	0	8	8	12	10702.0000
2006	Defense	S	Always Small Vendor	PID	0	0	1	42	42	204	1143925.0000
2006	Defense	S	Always Small Vendor	PID	0	1	1	297	297	6352	2169532501.6877
2006	Defense	U	Unlabeled Vendor	Duns	1	0	0	4	1	6	2400.0000
2006	Defense	U	Unlabeled Vendor	Duns	1	0	1	1	1	1	-3366.0000
2006	Defense	U	Unlabeled Vendor	Duns	1	1	1	5	2	6	91175.0300
2006	Defense	U	Unlabeled Vendor	Name	1	0	1	3	1	3	-7008.0000
2006	Defense	U	Unlabeled Vendor	Name	1	1	1	5	2	10	-15674.0801
2007	Defense	NULL	NULL	PID	NULL	NULL	NULL	40	40	6569	1862839398.5005
2007	Defense	B	Big Five	PID	0	1	1	5	5	70528	101108846987.4937
2007	Defense	J	Large: Big 5 JV	PID	0	1	1	6	6	764	2750058663.0851
2007	Defense	J	Large: Big 5 JV	PID	1	1	1	1	1	18	61705756.0000
2007	Defense	L	Large Vendor	Duns	0	1	1	1	1	7953	277650106.4179
2007	Defense	L	Large Vendor	PID	NULL	1	1	1	1	0	0.0000
2007	Defense	L	Large Vendor	PID	0	1	1	223	223	407506	99272296004.3613
2007	Defense	L	Large Vendor	PID	1	1	1	16	16	5893	4786755290.3979
2007	Defense	M	Medium Vendor	Duns	NULL	0	1	1	1	0	0.0000
2007	Defense	M	Medium Vendor	Duns	0	0	0	1	1	1	-60000.0000
2007	Defense	M	Medium Vendor	Duns	0	0	1	11	11	16	42249.1499
2007	Defense	M	Medium Vendor	Duns	0	1	1	117	117	1627	166957262.8857
2007	Defense	M	Medium Vendor	Duns	1	0	0	1	1	1	0.0000
2007	Defense	M	Medium Vendor	Duns	1	0	1	1	1	2	1262.4500
2007	Defense	M	Medium Vendor	Duns	1	1	1	5	5	11	1052210.0000
2007	Defense	M	Medium Vendor	PDuns	NULL	0	0	145	145	17	10491362.0000
2007	Defense	M	Medium Vendor	PDuns	NULL	0	1	31	31	0	0.0000
2007	Defense	M	Medium Vendor	PDuns	NULL	1	1	257	259	80	44045733.0000
2007	Defense	M	Medium Vendor	PDuns	0	0	0	385	385	801	20134118.3784
2007	Defense	M	Medium Vendor	PDuns	0	0	1	2643	2663	5544	50257013.5655
2007	Defense	M	Medium Vendor	PDuns	0	1	1	3205	3413	31748	8050427898.8830
2007	Defense	M	Medium Vendor	PDuns	1	0	0	499	499	1087	1886320.1392
2007	Defense	M	Medium Vendor	PDuns	1	0	1	2254	2258	6548	34493649.3205
2007	Defense	M	Medium Vendor	PDuns	1	1	1	3018	3087	32085	3778603901.0220
2007	Defense	M	Medium Vendor	PID	NULL	1	1	2	2	0	0.0000
2007	Defense	M	Medium Vendor	PID	0	0	0	1	1	1	-9491.6797
2007	Defense	M	Medium Vendor	PID	0	0	1	24	24	63	694279.0000
2007	Defense	M	Medium Vendor	PID	0	1	1	281	281	9702	11805670679.9680
2007	Defense	M	Medium Vendor	PID	1	1	1	46	46	6497	2517412391.0774
2007	Defense	N	Sometimes Small Vendor	Duns	0	1	1	12	10	76236	7204912733.6378
2007	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	0	3	3	0	0.0000
2007	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	1	4	4	0	0.0000
2007	Defense	N	Sometimes Small Vendor	PDuns	NULL	1	1	24	24	0	0.0000
2007	Defense	N	Sometimes Small Vendor	PDuns	0	0	0	149	151	537	192136.1401
2007	Defense	N	Sometimes Small Vendor	PDuns	0	0	1	3212	3402	16069	100519979.9669
2007	Defense	N	Sometimes Small Vendor	PDuns	0	1	1	8545	13462	355734	25728312655.4199
2007	Defense	N	Sometimes Small Vendor	PDuns	1	0	0	32	32	255	165610.7300
2007	Defense	N	Sometimes Small Vendor	PDuns	1	0	1	238	239	1883	9067438.9092
2007	Defense	N	Sometimes Small Vendor	PDuns	1	1	1	445	469	12054	638524822.2258
2007	Defense	N	Sometimes Small Vendor	PID	0	0	0	2	2	4	5427.0000
2007	Defense	N	Sometimes Small Vendor	PID	0	0	1	19	19	111	932366.0000
2007	Defense	N	Sometimes Small Vendor	PID	0	1	1	917	917	167110	37046906951.5543
2007	Defense	N	Sometimes Small Vendor	PID	1	1	1	4	4	2084	84777991.2300
2007	Defense	S	Always Small Vendor	Duns	NULL	0	0	3	3	0	0.0000
2007	Defense	S	Always Small Vendor	Duns	NULL	1	1	1	1	0	0.0000
2007	Defense	S	Always Small Vendor	Duns	0	0	0	8	8	11	-3250.4800
2007	Defense	S	Always Small Vendor	Duns	0	0	1	31	31	122	554224.1692
2007	Defense	S	Always Small Vendor	Duns	0	1	1	244	244	2127	304255302.2175
2007	Defense	S	Always Small Vendor	Duns	1	0	0	1	1	2	2618.0000
2007	Defense	S	Always Small Vendor	PDuns	NULL	0	0	290	290	112	18803734.7579
2007	Defense	S	Always Small Vendor	PDuns	NULL	0	1	84	84	3	15757.0000
2007	Defense	S	Always Small Vendor	PDuns	NULL	1	1	856	857	1896	81899270.0748
2007	Defense	S	Always Small Vendor	PDuns	0	0	0	2634	2634	5829	32747866.6065
2007	Defense	S	Always Small Vendor	PDuns	0	0	1	23916	24028	65949	512215140.2036
2007	Defense	S	Always Small Vendor	PDuns	0	1	1	24429	24781	263650	25310355938.8121
2007	Defense	S	Always Small Vendor	PDuns	1	0	0	106	106	164	179407.8898
2007	Defense	S	Always Small Vendor	PDuns	1	0	1	380	380	762	5554408.5196
2007	Defense	S	Always Small Vendor	PDuns	1	1	1	214	214	550	51416732.9513
2007	Defense	S	Always Small Vendor	PID	NULL	0	0	1	1	0	0.0000
2007	Defense	S	Always Small Vendor	PID	NULL	1	1	2	2	0	0.0000
2007	Defense	S	Always Small Vendor	PID	0	0	0	7	7	12	13942.5000
2007	Defense	S	Always Small Vendor	PID	0	0	1	45	45	186	1101970.1795
2007	Defense	S	Always Small Vendor	PID	0	1	1	274	274	6922	1871477619.3434
2007	Defense	S	Always Small Vendor	PID	1	0	1	1	1	1	27367.0000
2007	Defense	U	Unlabeled Vendor	Duns	0	1	1	1	1	4	0.0000
2007	Defense	U	Unlabeled Vendor	Duns	1	0	0	3	1	3	3323.0000
2007	Defense	U	Unlabeled Vendor	Duns	1	1	1	6	2	20	2358592.0000
2007	Defense	U	Unlabeled Vendor	Name	1	0	0	1	1	1	-2079.0000
2007	Defense	U	Unlabeled Vendor	Name	1	0	1	1	1	2	-1140.0000
2007	Defense	U	Unlabeled Vendor	Name	1	1	1	4	1	16	1351879.0000
2007	Defense	U	Unlabeled Vendor	PDuns	0	1	1	1	11	367	84118947.6245
2008	Defense	NULL	NULL	PID	NULL	NULL	NULL	43	43	6610	2042442587.4926
2008	Defense	B	Big Five	PID	0	1	1	5	5	78460	104675032553.5520
2008	Defense	J	Large: Big 5 JV	PID	0	1	1	9	9	904	4384299436.1122
2008	Defense	L	Large Vendor	Duns	0	1	1	1	1	7075	267631727.5592
2008	Defense	L	Large Vendor	Duns	1	1	1	1	1	1	9368.0000
2008	Defense	L	Large Vendor	PID	NULL	1	1	1	1	0	0.0000
2008	Defense	L	Large Vendor	PID	0	0	1	1	1	1	3276.0000
2008	Defense	L	Large Vendor	PID	0	1	1	219	219	429770	126934601008.4721
2008	Defense	L	Large Vendor	PID	1	1	1	19	19	775	3941028826.8304
2008	Defense	M	Medium Vendor	Duns	NULL	0	0	1	1	0	0.0000
2008	Defense	M	Medium Vendor	Duns	NULL	1	1	3	3	0	0.0000
2008	Defense	M	Medium Vendor	Duns	0	0	1	15	15	29	-278764.4010
2008	Defense	M	Medium Vendor	Duns	0	1	1	118	118	1491	207523465.0621
2008	Defense	M	Medium Vendor	Duns	1	0	1	4	4	7	-1578.5101
2008	Defense	M	Medium Vendor	Duns	1	1	1	8	8	27	2804725.4961
2008	Defense	M	Medium Vendor	PDuns	NULL	0	0	101	101	15	2188519.4844
2008	Defense	M	Medium Vendor	PDuns	NULL	0	1	24	24	1	8650.0000
2008	Defense	M	Medium Vendor	PDuns	NULL	1	1	321	321	7	34963.2300
2008	Defense	M	Medium Vendor	PDuns	0	0	0	379	379	636	1478398.1299
2008	Defense	M	Medium Vendor	PDuns	0	0	1	2842	2880	13059	185061968.6455
2008	Defense	M	Medium Vendor	PDuns	0	1	1	3483	3727	38944	10890168569.3357
2008	Defense	M	Medium Vendor	PDuns	1	0	0	537	538	1226	895771.6001
2008	Defense	M	Medium Vendor	PDuns	1	0	1	2247	2256	7897	49836839.5191
2008	Defense	M	Medium Vendor	PDuns	1	1	1	2963	3048	31719	4215235990.3881
2008	Defense	M	Medium Vendor	PID	NULL	1	1	1	1	0	0.0000
2008	Defense	M	Medium Vendor	PID	0	0	0	3	3	4	1504857.0000
2008	Defense	M	Medium Vendor	PID	0	0	1	17	17	21	243011.6238
2008	Defense	M	Medium Vendor	PID	0	1	1	277	277	14198	23733875888.3367
2008	Defense	M	Medium Vendor	PID	1	0	0	1	1	1	0.0000
2008	Defense	M	Medium Vendor	PID	1	1	1	45	45	10288	3644069124.8082
2008	Defense	N	Sometimes Small Vendor	Duns	0	0	1	1	4	50	427611.8809
2008	Defense	N	Sometimes Small Vendor	Duns	0	1	1	15	14	81227	9371175970.5825
2008	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	0	3	3	0	0.0000
2008	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	1	3	4	0	0.0000
2008	Defense	N	Sometimes Small Vendor	PDuns	NULL	1	1	24	24	0	0.0000
2008	Defense	N	Sometimes Small Vendor	PDuns	0	0	0	132	132	490	336948.6301
2008	Defense	N	Sometimes Small Vendor	PDuns	0	0	1	3140	3372	15032	98661638.8446
2008	Defense	N	Sometimes Small Vendor	PDuns	0	1	1	8847	14091	387568	29605613128.3503
2008	Defense	N	Sometimes Small Vendor	PDuns	1	0	0	14	14	64	51823.7200
2008	Defense	N	Sometimes Small Vendor	PDuns	1	0	1	144	146	836	4887591.1395
2008	Defense	N	Sometimes Small Vendor	PDuns	1	1	1	390	403	9707	846149870.2765
2008	Defense	N	Sometimes Small Vendor	PID	0	0	1	34	34	242	1137861.7640
2008	Defense	N	Sometimes Small Vendor	PID	0	1	1	898	898	183093	42802120078.5718
2008	Defense	N	Sometimes Small Vendor	PID	1	0	1	1	1	2	50429.0000
2008	Defense	N	Sometimes Small Vendor	PID	1	1	1	5	5	191	423762967.7102
2008	Defense	S	Always Small Vendor	Duns	NULL	0	0	3	3	0	0.0000
2008	Defense	S	Always Small Vendor	Duns	NULL	1	1	3	3	0	0.0000
2008	Defense	S	Always Small Vendor	Duns	0	0	0	3	3	5	-2375.5200
2008	Defense	S	Always Small Vendor	Duns	0	0	1	25	25	52	120855.2492
2008	Defense	S	Always Small Vendor	Duns	0	1	1	267	267	2491	381226352.4361
2008	Defense	S	Always Small Vendor	Duns	1	1	1	2	2	3	202692.0000
2008	Defense	S	Always Small Vendor	PDuns	NULL	0	0	242	242	127	32938749.2307
2008	Defense	S	Always Small Vendor	PDuns	NULL	0	1	85	85	17	4348341.4754
2008	Defense	S	Always Small Vendor	PDuns	NULL	1	1	859	861	1687	67766913.8078
2008	Defense	S	Always Small Vendor	PDuns	0	0	0	2388	2392	5115	22665341.1222
2008	Defense	S	Always Small Vendor	PDuns	0	0	1	22755	22844	64201	603784907.6031
2008	Defense	S	Always Small Vendor	PDuns	0	1	1	24893	25283	288240	26882099311.9836
2008	Defense	S	Always Small Vendor	PDuns	1	0	0	87	87	149	33452.9398
2008	Defense	S	Always Small Vendor	PDuns	1	0	1	355	355	701	4550333.5988
2008	Defense	S	Always Small Vendor	PDuns	1	1	1	260	260	710	67097174.7695
2008	Defense	S	Always Small Vendor	PID	NULL	0	0	1	1	0	0.0000
2008	Defense	S	Always Small Vendor	PID	NULL	1	1	1	1	0	0.0000
2008	Defense	S	Always Small Vendor	PID	0	0	0	3	3	10	3407.0000
2008	Defense	S	Always Small Vendor	PID	0	0	1	41	41	73	634657.7098
2008	Defense	S	Always Small Vendor	PID	0	1	1	238	238	5983	1837128814.3778
2008	Defense	S	Always Small Vendor	PID	1	0	1	1	1	1	-2565.0000
2008	Defense	U	Unlabeled Vendor	Duns	0	1	1	2	2	0	0.0000
2008	Defense	U	Unlabeled Vendor	Duns	1	0	0	2	1	3	0.0000
2008	Defense	U	Unlabeled Vendor	Duns	1	0	1	1	1	1	16927.0000
2008	Defense	U	Unlabeled Vendor	Duns	1	1	1	3	1	26	1077522.4298
2009	Defense	NULL	NULL	PID	NULL	NULL	NULL	43	43	5818	2036960555.5269
2009	Defense	B	Big Five	PID	0	1	1	5	5	75372	108080000008.3274
2009	Defense	J	Large: Big 5 JV	PID	0	1	1	9	9	1176	4983762313.7817
2009	Defense	J	Large: Big 5 JV	PID	1	1	1	1	1	17	65656433.3750
2009	Defense	L	Large Vendor	Duns	1	1	1	1	1	8882	278994339.0227
2009	Defense	L	Large Vendor	PID	NULL	0	0	1	1	0	0.0000
2009	Defense	L	Large Vendor	PID	NULL	1	1	1	1	0	0.0000
2009	Defense	L	Large Vendor	PID	0	1	1	227	227	401663	119934441147.2634
2009	Defense	L	Large Vendor	PID	1	1	1	18	18	1969	6797532597.8644
2009	Defense	M	Medium Vendor	Duns	NULL	0	1	1	1	0	0.0000
2009	Defense	M	Medium Vendor	Duns	NULL	1	1	1	1	0	0.0000
2009	Defense	M	Medium Vendor	Duns	0	0	0	3	3	4	-5242.2300
2009	Defense	M	Medium Vendor	Duns	0	0	1	10	10	26	29461.6797
2009	Defense	M	Medium Vendor	Duns	0	1	1	135	135	1345	283552390.5344
2009	Defense	M	Medium Vendor	Duns	1	0	0	2	2	8	183.2600
2009	Defense	M	Medium Vendor	Duns	1	0	1	4	4	4	-48246.1216
2009	Defense	M	Medium Vendor	Duns	1	1	1	14	14	84	4746445.4586
2009	Defense	M	Medium Vendor	PDuns	NULL	0	0	90	90	0	0.0000
2009	Defense	M	Medium Vendor	PDuns	NULL	0	1	20	20	1	0.0000
2009	Defense	M	Medium Vendor	PDuns	NULL	1	1	261	264	652	7617707.8375
2009	Defense	M	Medium Vendor	PDuns	0	0	0	386	386	685	9471083.0064
2009	Defense	M	Medium Vendor	PDuns	0	0	1	2970	3014	8767	112421589.4440
2009	Defense	M	Medium Vendor	PDuns	0	1	1	3750	4161	42204	12172128381.6789
2009	Defense	M	Medium Vendor	PDuns	1	0	0	509	509	1139	553331.4188
2009	Defense	M	Medium Vendor	PDuns	1	0	1	2215	2221	7141	54315599.6512
2009	Defense	M	Medium Vendor	PDuns	1	1	1	3377	3476	35841	4979918029.3612
2009	Defense	M	Medium Vendor	PID	NULL	0	0	1	1	0	0.0000
2009	Defense	M	Medium Vendor	PID	0	0	0	3	3	3	-1501240.0000
2009	Defense	M	Medium Vendor	PID	0	0	1	19	19	43	272689.3004
2009	Defense	M	Medium Vendor	PID	0	1	1	313	313	18101	215672218.4786
2009	Defense	M	Medium Vendor	PID	1	0	1	6	6	70	80013.1542
2009	Defense	M	Medium Vendor	PID	1	1	1	38	38	18231	4378131927.3434
2009	Defense	N	Sometimes Small Vendor	Duns	0	1	1	16	15	72483	5610853064.9364
2009	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	0	3	3	0	0.0000
2009	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	1	4	4	0	0.0000
2009	Defense	N	Sometimes Small Vendor	PDuns	NULL	1	1	23	23	0	0.0000
2009	Defense	N	Sometimes Small Vendor	PDuns	0	0	0	78	81	225	80102.6902
2009	Defense	N	Sometimes Small Vendor	PDuns	0	0	1	2747	2935	15373	94884880.4574
2009	Defense	N	Sometimes Small Vendor	PDuns	0	1	1	8885	14070	378034	30039080144.9086
2009	Defense	N	Sometimes Small Vendor	PDuns	1	0	0	18	18	100	86785.5502
2009	Defense	N	Sometimes Small Vendor	PDuns	1	0	1	120	121	628	3041991.7762
2009	Defense	N	Sometimes Small Vendor	PDuns	1	1	1	334	354	8263	552217936.8628
2009	Defense	N	Sometimes Small Vendor	PID	0	0	1	26	26	184	952535.4005
2009	Defense	N	Sometimes Small Vendor	PID	0	1	1	838	838	159425	41891018310.4128
2009	Defense	N	Sometimes Small Vendor	PID	1	1	1	9	9	456	75011380.5343
2009	Defense	S	Always Small Vendor	Duns	NULL	0	0	2	2	0	0.0000
2009	Defense	S	Always Small Vendor	Duns	NULL	1	1	119	119	0	0.0000
2009	Defense	S	Always Small Vendor	Duns	0	0	0	5	5	7	-2843.9500
2009	Defense	S	Always Small Vendor	Duns	0	0	1	21	21	60	307461.8208
2009	Defense	S	Always Small Vendor	Duns	0	1	1	278	278	2007	251603553.5320
2009	Defense	S	Always Small Vendor	Duns	1	1	1	4	4	11	2969989.8438
2009	Defense	S	Always Small Vendor	PDuns	NULL	0	0	229	229	141	15145168.5639
2009	Defense	S	Always Small Vendor	PDuns	NULL	0	1	74	74	14	1310074.5455
2009	Defense	S	Always Small Vendor	PDuns	NULL	1	1	743	745	1898	284626372.9746
2009	Defense	S	Always Small Vendor	PDuns	0	0	0	2425	2426	5158	5103269.7630
2009	Defense	S	Always Small Vendor	PDuns	0	0	1	22462	22576	59484	509048254.0952
2009	Defense	S	Always Small Vendor	PDuns	0	1	1	25128	25496	263363	30023860598.7588
2009	Defense	S	Always Small Vendor	PDuns	1	0	0	82	82	108	104329.1203
2009	Defense	S	Always Small Vendor	PDuns	1	0	1	291	291	438	2710214.3598
2009	Defense	S	Always Small Vendor	PDuns	1	1	1	231	231	510	118950832.7641
2009	Defense	S	Always Small Vendor	PID	NULL	1	1	2	2	0	0.0000
2009	Defense	S	Always Small Vendor	PID	0	0	0	9	9	13	-2981.4100
2009	Defense	S	Always Small Vendor	PID	0	0	1	30	30	106	364642.1698
2009	Defense	S	Always Small Vendor	PID	0	1	1	209	209	4735	2151815094.1028
2009	Defense	S	Always Small Vendor	PID	1	1	1	1	1	2	2192481.0000
2009	Defense	U	Unlabeled Vendor	Duns	1	0	1	3	1	4	8653.1101
2009	Defense	U	Unlabeled Vendor	Duns	1	1	1	5	1	9	7555637.3438
2010	Defense	NULL	NULL	PID	NULL	NULL	NULL	43	43	6103	2134468832.6996
2010	Defense	B	Big Five	PID	0	1	1	5	5	79201	95665264115.4047
2010	Defense	J	Large: Big 5 JV	PID	0	1	1	9	9	1916	4688287122.7098
2010	Defense	J	Large: Big 5 JV	PID	1	1	1	2	2	31	60480767.6104
2010	Defense	L	Large Vendor	Duns	0	1	1	1	1	6834	226030933.4531
2010	Defense	L	Large Vendor	PID	NULL	1	1	1	1	0	0.0000
2010	Defense	L	Large Vendor	PID	0	0	1	2	2	4	5845.3301
2010	Defense	L	Large Vendor	PID	0	1	1	234	234	415344	120373454020.0012
2010	Defense	L	Large Vendor	PID	1	1	1	18	18	1568	5499090129.1654
2010	Defense	M	Medium Vendor	Duns	NULL	0	0	1	1	0	0.0000
2010	Defense	M	Medium Vendor	Duns	NULL	1	1	32	32	0	0.0000
2010	Defense	M	Medium Vendor	Duns	0	0	0	5	5	5	2600.8301
2010	Defense	M	Medium Vendor	Duns	0	0	1	7	7	7	20224.2402
2010	Defense	M	Medium Vendor	Duns	0	1	1	130	130	1510	374408279.2501
2010	Defense	M	Medium Vendor	Duns	1	0	0	2	2	2	-3542.2900
2010	Defense	M	Medium Vendor	Duns	1	0	1	3	3	20	17088.3801
2010	Defense	M	Medium Vendor	Duns	1	1	1	16	16	81	4920349.1175
2010	Defense	M	Medium Vendor	PDuns	NULL	0	0	120	120	46	320502.4193
2010	Defense	M	Medium Vendor	PDuns	NULL	0	1	28	28	4	55250.9707
2010	Defense	M	Medium Vendor	PDuns	NULL	1	1	327	333	723	315267965.4579
2010	Defense	M	Medium Vendor	PDuns	0	0	0	337	338	571	8676313.2063
2010	Defense	M	Medium Vendor	PDuns	0	0	1	2831	2900	7221	173780331.6031
2010	Defense	M	Medium Vendor	PDuns	0	1	1	4012	4526	65642	12038154488.1377
2010	Defense	M	Medium Vendor	PDuns	1	0	0	503	503	1030	761616.7707
2010	Defense	M	Medium Vendor	PDuns	1	0	1	2015	2019	7333	46311401.5175
2010	Defense	M	Medium Vendor	PDuns	1	1	1	3435	3544	36739	5167418661.9493
2010	Defense	M	Medium Vendor	PID	NULL	1	1	5	5	0	0.0000
2010	Defense	M	Medium Vendor	PID	0	0	0	2	2	2	1640.0000
2010	Defense	M	Medium Vendor	PID	0	0	1	33	33	72	282701.2730
2010	Defense	M	Medium Vendor	PID	0	1	1	340	340	18428	12717418697.7957
2010	Defense	M	Medium Vendor	PID	1	0	1	5	5	9	121233.9395
2010	Defense	M	Medium Vendor	PID	1	1	1	37	37	25061	4715579373.1086
2010	Defense	N	Sometimes Small Vendor	Duns	0	1	1	16	15	109173	4971905522.8934
2010	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	0	1	1	0	0.0000
2010	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	1	2	2	0	0.0000
2010	Defense	N	Sometimes Small Vendor	PDuns	NULL	1	1	11	12	11	1432873.0893
2010	Defense	N	Sometimes Small Vendor	PDuns	0	0	0	78	81	311	332396.5992
2010	Defense	N	Sometimes Small Vendor	PDuns	0	0	1	2485	2641	13340	90406351.7503
2010	Defense	N	Sometimes Small Vendor	PDuns	0	1	1	8937	13834	359111	28962835565.8948
2010	Defense	N	Sometimes Small Vendor	PDuns	1	0	0	4	4	13	15799.2301
2010	Defense	N	Sometimes Small Vendor	PDuns	1	0	1	73	73	422	2460168.2963
2010	Defense	N	Sometimes Small Vendor	PDuns	1	1	1	199	208	5586	597523811.5086
2010	Defense	N	Sometimes Small Vendor	PID	0	0	1	16	16	70	348759.8609
2010	Defense	N	Sometimes Small Vendor	PID	0	1	1	797	797	132394	37726845214.5166
2010	Defense	N	Sometimes Small Vendor	PID	1	0	1	1	1	2	43117.7783
2010	Defense	N	Sometimes Small Vendor	PID	1	1	1	8	8	1031	168700696.0973
2010	Defense	S	Always Small Vendor	Duns	NULL	0	0	1	1	0	0.0000
2010	Defense	S	Always Small Vendor	Duns	NULL	1	1	342	342	0	0.0000
2010	Defense	S	Always Small Vendor	Duns	0	0	0	4	4	4	-32546.1699
2010	Defense	S	Always Small Vendor	Duns	0	0	1	19	19	93	528783.5104
2010	Defense	S	Always Small Vendor	Duns	0	1	1	272	272	1769	280750143.7269
2010	Defense	S	Always Small Vendor	Duns	1	1	1	3	3	3	61282057.4687
2010	Defense	S	Always Small Vendor	PDuns	NULL	0	0	321	322	239	71719591.2767
2010	Defense	S	Always Small Vendor	PDuns	NULL	0	1	64	64	0	0.0000
2010	Defense	S	Always Small Vendor	PDuns	NULL	1	1	1115	1122	3057	464473477.2629
2010	Defense	S	Always Small Vendor	PDuns	0	0	0	2352	2357	4965	13331093.4026
2010	Defense	S	Always Small Vendor	PDuns	0	0	1	20846	20946	60103	614527010.2666
2010	Defense	S	Always Small Vendor	PDuns	0	1	1	25432	25799	264458	30145426090.0106
2010	Defense	S	Always Small Vendor	PDuns	1	0	0	21	21	30	-70940.7700
2010	Defense	S	Always Small Vendor	PDuns	1	0	1	206	206	302	3781933.9946
2010	Defense	S	Always Small Vendor	PDuns	1	1	1	176	176	517	157340279.1918
2010	Defense	S	Always Small Vendor	PID	NULL	0	0	1	1	0	0.0000
2010	Defense	S	Always Small Vendor	PID	NULL	1	1	3	3	0	0.0000
2010	Defense	S	Always Small Vendor	PID	0	0	0	5	5	5	-14808.1799
2010	Defense	S	Always Small Vendor	PID	0	0	1	18	18	113	341464.9393
2010	Defense	S	Always Small Vendor	PID	0	1	1	195	195	5703	2200965507.4978
2010	Defense	S	Always Small Vendor	PID	1	1	1	3	3	6	2302645.0000
2010	Defense	U	Unlabeled Vendor	Duns	1	0	1	1	1	1	-6714.2998
2010	Defense	U	Unlabeled Vendor	Duns	1	1	1	5	1	9	8565746.9609
2011	Defense	NULL	NULL	PID	NULL	NULL	NULL	42	42	5830	2581070975.6527
2011	Defense	B	Big Five	PID	0	1	1	5	5	82661	108268343481.8459
2011	Defense	J	Large: Big 5 JV	PID	0	1	1	9	9	2184	4542310257.6854
2011	Defense	L	Large Vendor	Duns	0	1	1	1	1	7061	281361671.2741
2011	Defense	L	Large Vendor	PID	NULL	1	1	2	2	0	0.0000
2011	Defense	L	Large Vendor	PID	0	0	1	1	1	2	3723.3701
2011	Defense	L	Large Vendor	PID	0	1	1	231	231	9729397	117483825433.3574
2011	Defense	L	Large Vendor	PID	1	1	1	18	18	1720	3945789068.4608
2011	Defense	M	Medium Vendor	Duns	NULL	0	0	2	2	0	0.0000
2011	Defense	M	Medium Vendor	Duns	NULL	0	1	1	1	0	0.0000
2011	Defense	M	Medium Vendor	Duns	NULL	1	1	21	21	0	0.0000
2011	Defense	M	Medium Vendor	Duns	0	0	1	7	7	8	35699.5694
2011	Defense	M	Medium Vendor	Duns	0	1	1	129	129	1398	277985722.8915
2011	Defense	M	Medium Vendor	Duns	1	0	0	3	3	3	-789.8000
2011	Defense	M	Medium Vendor	Duns	1	0	1	3	3	4	17666.7100
2011	Defense	M	Medium Vendor	Duns	1	1	1	28	28	153	51928117.2499
2011	Defense	M	Medium Vendor	PDuns	NULL	0	0	93	93	33	81312.3779
2011	Defense	M	Medium Vendor	PDuns	NULL	0	1	18	19	4	51378.2891
2011	Defense	M	Medium Vendor	PDuns	NULL	1	1	296	298	291	99596102.3098
2011	Defense	M	Medium Vendor	PDuns	0	0	0	428	433	2993	18177425.2152
2011	Defense	M	Medium Vendor	PDuns	0	0	1	2930	3032	16323	169380147.2203
2011	Defense	M	Medium Vendor	PDuns	0	1	1	4363	5006	72135	10014003147.8394
2011	Defense	M	Medium Vendor	PDuns	1	0	0	401	401	906	921464.8336
2011	Defense	M	Medium Vendor	PDuns	1	0	1	1883	1885	5992	45797442.6084
2011	Defense	M	Medium Vendor	PDuns	1	1	1	3679	3774	46956	5330998330.1669
2011	Defense	M	Medium Vendor	PID	NULL	0	0	1	1	0	0.0000
2011	Defense	M	Medium Vendor	PID	NULL	1	1	4	4	0	0.0000
2011	Defense	M	Medium Vendor	PID	0	0	0	5	5	10	-109544.7300
2011	Defense	M	Medium Vendor	PID	0	0	1	22	22	129	664812.9900
2011	Defense	M	Medium Vendor	PID	0	1	1	395	395	22689	16599466469.9399
2011	Defense	M	Medium Vendor	PID	1	0	1	5	5	7	104795.0122
2011	Defense	M	Medium Vendor	PID	1	1	1	49	49	46125	5723878758.1579
2011	Defense	N	Sometimes Small Vendor	Duns	NULL	1	1	2	2	0	0.0000
